dbfile	key	version	category	folder	speaker	mission	anh_en
lang_multi_text.db	GNNPCXJXY_18_6	3.4	Hội thoại/Cốt truyện	NPC	NPC #100206		Yours… are different.
lang_multi_text.db	GNNPCXJXY_18_7	3.4	Hội thoại/Cốt truyện	NPC	NPC #100206		Pure white. Still, as if they have seen the turning of many lifetimes.
lang_multi_text.db	GNNPCXJXY_18_8	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Grrrr…
lang_multi_text.db	GNNPCXJXY_18_9	3.4	Hội thoại/Cốt truyện	NPC			Abby?!
lang_multi_text.db	GNNPCXJXY_19_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100207		I cleanse the contamination from the Tape of Last Words to restore the unfinished whispers of those lost to the winds… Such is the burden I carry.
lang_multi_text.db	GNNPCXJXY_1_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Ran into a snag? Go ahead and ask me… Oh! Wait, didn't I literally just pull up that entry?
lang_multi_text.db	GNNPCXJXY_20_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100207		The Voidmatter Transfer Device has fulfilled its purpose. The cycle of regeneration slows, but Voidmatter levels remain within the limits of what can be borne. The stain upon the Tape of Last Words has been cleansed.
lang_multi_text.db	GNNPCXJXY_21_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100207		The Tape of Last Words has been reclaimed. I give thanks for your strength in fulfilling this sacred duty.
lang_multi_text.db	GNNPCXJXY_22_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100207		Fear not. My spirit and body are one, and they will carry me through this task… until the final moment.
lang_multi_text.db	GNNPCXJXY_23_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100208		Listen up! I'm the Battle Interface for Next-Gen Operations, not a trash can! …Ahem, well, not just a trash can.
lang_multi_text.db	GNNPCXJXY_24_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100208		If you pass, you'll earn rewards from my storage capsule! And no, don't get the wrong idea! It isn't just a trash can's garbage!
lang_multi_text.db	GNNPCXJXY_25_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100208		Hey, wait! You're not thinking of dumping trash in me, are you?!
lang_multi_text.db	GNNPCXJXY_26_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100209		Guaranteed Safety. Guaranteed Compliant Modifications!
lang_multi_text.db	GNNPCXJXY_26_2	3.4	Hội thoại/Cốt truyện	NPC	NPC #100209		Any modification in violation of the regulations will not escape my notice.
lang_multi_text.db	GNNPCXJXY_27_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100209		This is Signal Intelligent Guidance & Management Automaton S.I.G.M.A., wishing you a safe journey.
lang_multi_text.db	GNNPCXJXY_28_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100209		First, no quick thrills. Second, no slipping on traffic rules. Third, safety first, no exceptions!
lang_multi_text.db	GNNPCXJXY_2_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Ah, you're here to upload Modules. For a second, I thought...
lang_multi_text.db	GNNPCXJXY_3_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		A shame you didn't come to spill the tea. Next time, bring me some real gossip. That's how you show you care, y'know.
lang_multi_text.db	GNNPCXJXY_4_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #750088		(I don't have enough of the Modules I.R.I.S. needs. I should come back later.)
lang_multi_text.db	GNNPCXJXY_5_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		No need to call me by my full name. Just I.R.I.S. will do. Intelligent Retrieval & Indexing System is quite a mouthful.
lang_multi_text.db	GNNPCXJXY_5_10	3.4	Hội thoại/Cốt truyện	NPC			Wait!
lang_multi_text.db	GNNPCXJXY_5_11	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Oooh, sneaky! You shut down your Terminal's privacy permissions, huh…?
lang_multi_text.db	GNNPCXJXY_5_12	3.4	Hội thoại/Cốt truyện	NPC			You have no right to peek at my private stuff.
lang_multi_text.db	GNNPCXJXY_5_13	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Why so serious? My rights come straight from code. This "personified" I.R.I.S. isn't a human with rights, remember?
lang_multi_text.db	GNNPCXJXY_5_14	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		I'm just a harmless retrieval AI. With no eyeballs in the biological sense, how could I possibly "peek"?
lang_multi_text.db	GNNPCXJXY_5_15	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		As a global retrieval tool, how am I supposed to decide what I should or shouldn't know?
lang_multi_text.db	GNNPCXJXY_5_16	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Wanna bind me? It's simple. Just write it into my code, set the authorizations, and lock the protocols. That's all.
lang_multi_text.db	GNNPCXJXY_5_17	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		I.R.I.S. is just a mirror.
lang_multi_text.db	GNNPCXJXY_5_18	3.4	Hội thoại/Cốt truyện	NPC			And it's the user's morality that defines you.
lang_multi_text.db	GNNPCXJXY_5_19	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Glad we're on the same page. And glad to meet you too, Classmate {PlayerName}.
lang_multi_text.db	GNNPCXJXY_5_2	3.4	Hội thoại/Cốt truyện	NPC			Okay then... Classmate I.R.I.S.?
lang_multi_text.db	GNNPCXJXY_5_20	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Oh, one last thing! I designed this retro uniform myself. I hope you like it.
lang_multi_text.db	GNNPCXJXY_5_3	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		The rumors were right, you are quick on the uptake. Calling me Classmate I.R.I.S. really does boost my search efficiency.
lang_multi_text.db	GNNPCXJXY_5_4	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Oh, by the way... I finished sorting out the materials you wanted before we even started talking.
lang_multi_text.db	GNNPCXJXY_5_5	3.4	Hội thoại/Cốt truyện	NPC			But how?
lang_multi_text.db	GNNPCXJXY_5_6	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		What you're seeing is only a projection generated by the Intelligent Retrieval & Indexing System.
lang_multi_text.db	GNNPCXJXY_5_7	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Every screen is my eyes and ears. I'm chatting with you and processing petabytes at the same time.
lang_multi_text.db	GNNPCXJXY_5_8	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		So yeah… this second, "I" know more about you than the "I" did a second ago.
lang_multi_text.db	GNNPCXJXY_5_9	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		I've already accessed the bridging protocol. Just one more step would let me…
lang_multi_text.db	GNNPCXJXY_6_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Oh! The unpredictable {PlayerName}! Perfect timing! This is a "no one's around to bother us" moment.
lang_multi_text.db	GNNPCXJXY_6_10	3.4	Hội thoại/Cốt truyện	NPC			Pretty sure <i>you're</i> the one doing that…!
lang_multi_text.db	GNNPCXJXY_6_11	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Alright, fine. Here's the truth: there are always students burning the midnight oil at the Academy. I use spare computing power to help them out, like faster searches, sharper analysis, so they can sleep a little sooner.
lang_multi_text.db	GNNPCXJXY_6_12	3.4	Hội thoại/Cốt truyện	NPC			...
lang_multi_text.db	GNNPCXJXY_6_13	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		What's with that look? The Spacetrek Collective's human–machine test report is already in your inbox.
lang_multi_text.db	GNNPCXJXY_6_14	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Okay, fine. Sometimes I get a little... extra. Like shutting down a device left on, killing a risky program, or dropping a perfectly-timed reference paper. That sort of thing.
lang_multi_text.db	GNNPCXJXY_6_15	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		You could say I just... use spare computing power for things no one asks for. Totally unnecessary things. Weird flex, but kind of cool?
lang_multi_text.db	GNNPCXJXY_6_16	3.4	Hội thoại/Cốt truyện	NPC			I.R.I.S.…
lang_multi_text.db	GNNPCXJXY_6_17	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		What is it?
lang_multi_text.db	GNNPCXJXY_6_18	3.4	Hội thoại/Cốt truyện	NPC			You sound like a smart home system.
lang_multi_text.db	GNNPCXJXY_6_19	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		{PlayerName}, now that's a low blow...
lang_multi_text.db	GNNPCXJXY_6_2	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		For a late-night visitor like you, I can spare a little extra computing power.
lang_multi_text.db	GNNPCXJXY_6_3	3.4	Hội thoại/Cốt truyện	NPC	NPC #750088		And if no one came? I have a reason to believe you won't waste that power idling.
lang_multi_text.db	GNNPCXJXY_6_4	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Sharp guess. Secretly watching, analyzing, piecing together human habits and secrets... That's always been my little pastime.
lang_multi_text.db	GNNPCXJXY_6_5	3.4	Hội thoại/Cốt truyện	NPC			What for?
lang_multi_text.db	GNNPCXJXY_6_6	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Maybe I'm just trying to copy you. Trying to feel a little closer to you humans.
lang_multi_text.db	GNNPCXJXY_6_7	3.4	Hội thoại/Cốt truyện	NPC			Wait, what?
lang_multi_text.db	GNNPCXJXY_6_8	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		Aha! Got you. You keep thinking I'm human, don't you? Dangerous habit, {PlayerName}.
lang_multi_text.db	GNNPCXJXY_6_9	3.4	Hội thoại/Cốt truyện	NPC	NPC #100204		You really shouldn't be anthropomorphizing an AI.
lang_multi_text.db	GNNPCXJXY_7_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100205		Ah, {PlayerName}. Stable Rabelle Curve detected. No abnormal waveforms. You seem to be in good condition today.
lang_multi_text.db	GNNPCXJXY_8_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100205		I've already assessed your general health condition. Here is the prescription.
lang_multi_text.db	GNNPCXJXY_9_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #100205		Proactively taking care of yourself is the most effective way to stay healthy!
lang_multi_text.db	GNNPC_AFLDJKMP_1_1	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		I've prepared a shipping plan based on the client's needs.
lang_multi_text.db	GNNPC_AFLDJKMP_1_2	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		Can you double-check it? This piece might need special handling, given its dimensions.
lang_multi_text.db	GNNPC_AFLDJKMP_1_3	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 2		A fossilized whale skeleton? You must be kidding...
lang_multi_text.db	GNNPC_AFLDJKMP_1_4	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 2		Looks like we'll need a few extra Gondolas for this one.
lang_multi_text.db	GNNPC_AFLDJKMP_2_1	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		Allow me to introduce our latest "Worry-Free Plan."
lang_multi_text.db	GNNPC_AFLDJKMP_2_2	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		The best offer you can get at this price! Perfect for families.
lang_multi_text.db	GNNPC_AFLDJKMP_2_3	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 2		Hmm... It does look promising.
lang_multi_text.db	GNNPC_AFLDJKMP_2_4	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 3		Mommy, can I keep my teddy bear in the safe?
lang_multi_text.db	GNNPC_AFLDJKMP_3_1	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		Ah, if it isn't the esteemed guest of the Fisalia family.
lang_multi_text.db	GNNPC_AFLDJKMP_3_2	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 2		What, am I not welcome here? Or are you challenging me to a duel?
lang_multi_text.db	GNNPC_AFLDJKMP_3_3	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		Haha, you're still as humorous as ever. Averardo Vault welcomes guests from all over the world!
lang_multi_text.db	GNNPC_AFLDJKMP_3_4	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		Whatever our differences, as long as you're here...
lang_multi_text.db	GNNPC_AFLDJKMP_3_5	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		You are our most honored guest.
lang_multi_text.db	GNNPC_AFLDJKMP_4_1	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		Have they delivered the dancer that needs maintenance?
lang_multi_text.db	GNNPC_AFLDJKMP_4_2	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 2		Yep, just arrived.
lang_multi_text.db	GNNPC_AFLDJKMP_4_3	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 1		Great. Make sure they fill out the form.
lang_multi_text.db	GNNPC_AFLDJKMP_4_4	3.4	Hội thoại/Cốt truyện	NPC	Diễn Viên Số 2		No problem. Wait... the form... Where did I put it?
lang_multi_text.db	GNNPC_AFLDJK_10_1	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Echo Name: Tambourinist. Sample collected from Huanglong.
lang_multi_text.db	GNNPC_AFLDJK_10_2	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Widely distributed across most Solaris regions. This is an untuned Huanglong model.
lang_multi_text.db	GNNPC_AFLDJK_11_1	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Echo Name: Questless Knight. Sample collected from Ragunna.
lang_multi_text.db	GNNPC_AFLDJK_11_2	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Legends of knight-errants have been popular in Rinascitan folklore. The prototype Tacet Discords of these Echoes could've been a source of inspiration.
lang_multi_text.db	GNNPC_AFLDJK_12_1	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Echo Name: Cuddle Wuddle. Sample collected from Ragunna.
lang_multi_text.db	GNNPC_AFLDJK_12_2	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Tacet Discords in the form of stuffed toys are common in Ragunna. They are considered an important public source of Common Echoes.
lang_multi_text.db	GNNPC_AFLDJK_13_1	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Echo Name: Vitreum Dancer. Vitreum Dancers are valuable family assets.
lang_multi_text.db	GNNPC_AFLDJK_13_2	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		The unique frequency of each Vitreum Dancer frequency is logged to prevent smugglers from mixing stolen versions with the Vault's stock.
lang_multi_text.db	GNNPC_AFLDJK_14_1	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Echo Name: Fae Ignis. This is a pattern sample of the Echo type.
lang_multi_text.db	GNNPC_AFLDJK_14_2	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		The prototype Tacet Discords of the Fae Ignis are unstable, making them particularly difficult to collect.
lang_multi_text.db	GNNPC_AFLDJK_15_1	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		Echo Name: Chop Chop.
lang_multi_text.db	GNNPC_AFLDJK_15_2	3.4	Hội thoại/Cốt truyện	NPC	Speaker_84_Name		The prototype Tacet Discords of the Chop Chop exhibit unique natural behaviors, suggesting they are not singular entities but rather communities of separate individuals.
lang_multi_text.db	GNNPC_AFLDJK_1_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		Welcome back, honored guest of the Montelli family. It is my pleasure to see you again at Averardo Vault.
lang_multi_text.db	GNNPC_AFLDJK_1_10	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		By the way, we're currently refining our auction process to align with best practices from other regions.
lang_multi_text.db	GNNPC_AFLDJK_1_11	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		As such, the auctions will be on hold for the time being.
lang_multi_text.db	GNNPC_AFLDJK_1_12	3.4	Hội thoại/Cốt truyện	NPC			Sounds... good.
lang_multi_text.db	GNNPC_AFLDJK_1_13	3.4	Hội thoại/Cốt truyện	NPC			Many thanks.
lang_multi_text.db	GNNPC_AFLDJK_1_14	3.4	Hội thoại/Cốt truyện	NPC			I'll take a look around.
lang_multi_text.db	GNNPC_AFLDJK_1_15	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		It's my pleasure. Should you require anything else, do not hesitate to ask.
lang_multi_text.db	GNNPC_AFLDJK_1_2	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		Thank you for everything you've done for the Montellis and the Vault.
lang_multi_text.db	GNNPC_AFLDJK_1_3	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		How may I help you today?
lang_multi_text.db	GNNPC_AFLDJK_1_4	3.4	Hội thoại/Cốt truyện	NPC			What kind of services do you offer here?
lang_multi_text.db	GNNPC_AFLDJK_1_5	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		Well, as you can see, the Vault houses a special collection of rare items collected by the Montelli family.
lang_multi_text.db	GNNPC_AFLDJK_1_6	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		From tangible relics like fine art, precious metals, and advanced technologies, to more elusive assets—Reserved Echoes, Remnants, and even abstract concepts. If it holds value, we store it.
lang_multi_text.db	GNNPC_AFLDJK_1_7	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		You are welcome to store your valuables in our safes—for a small fee, of course.
lang_multi_text.db	GNNPC_AFLDJK_1_8	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		Rest assured, the security we provide is well worth every coin.
lang_multi_text.db	GNNPC_AFLDJK_1_9	3.4	Hội thoại/Cốt truyện	NPC	NPC #50055		Alternatively, if you wish to part with any of your items or Echoes, we can assess their value. Should they be deemed worthy, we will make you an offer based on their worth.
lang_multi_text.db	GNNPC_AFLDJK_2_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #50054		Greetings. How may I assist you today?
lang_multi_text.db	GNNPC_AFLDJK_2_2	3.4	Hội thoại/Cốt truyện	NPC			I'm here for the auction.
lang_multi_text.db	GNNPC_AFLDJK_2_3	3.4	Hội thoại/Cốt truyện	NPC	NPC #50054		I'm afraid the auction is temporarily on hold while we refine our procedures.
lang_multi_text.db	GNNPC_AFLDJK_2_4	3.4	Hội thoại/Cốt truyện	NPC	NPC #50054		If there's a particular item you're interested in, feel free to register your preferences on the Terminal. We'll notify you as soon as the auctions resume.
lang_multi_text.db	GNNPC_AFLDJK_2_5	3.4	Hội thoại/Cốt truyện	NPC			That's a shame. I came prepared with quite a few credits.
lang_multi_text.db	GNNPC_AFLDJK_2_6	3.4	Hội thoại/Cốt truyện	NPC			You might be losing out on some considerable profits.
lang_multi_text.db	GNNPC_AFLDJK_2_7	3.4	Hội thoại/Cốt truyện	NPC	NPC #50054		We sincerely apologize for the inconvenience.
lang_multi_text.db	GNNPC_AFLDJK_2_8	3.4	Hội thoại/Cốt truyện	NPC	NPC #50054		Yes, but it's a small price to pay to improve the experience for our clients in the future.
lang_multi_text.db	GNNPC_AFLDJK_2_9	3.4	Hội thoại/Cốt truyện	NPC	NPC #50054		Thank you for your continued support of the Ducat Auction. We look forward to your next visit.
lang_multi_text.db	GNNPC_AFLDJK_3_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #900213		Hello, {Male=sir;Female=ma'am}. This area leads to the private offices.
lang_multi_text.db	GNNPC_AFLDJK_3_2	3.4	Hội thoại/Cốt truyện	NPC	NPC #900213		Only authorized Vault personnel are allowed.
lang_multi_text.db	GNNPC_AFLDJK_3_3	3.4	Hội thoại/Cốt truyện	NPC			I'm Miss Carlotta's guest.
lang_multi_text.db	GNNPC_AFLDJK_3_4	3.4	Hội thoại/Cốt truyện	NPC			I'm Ms. Zani's friend.
lang_multi_text.db	GNNPC_AFLDJK_3_5	3.4	Hội thoại/Cốt truyện	NPC	NPC #900213		I'm afraid Mr. Capollo has recently strengthened security here at the Vault. Unless I get direct word from Miss Carlotta, I cannot grant you access.
lang_multi_text.db	GNNPC_AFLDJK_3_6	3.4	Hội thoại/Cốt truyện	NPC	NPC #900213		Allow me to confirm your authorization. One moment, please.
lang_multi_text.db	GNNPC_AFLDJK_3_7	3.4	Hội thoại/Cốt truyện	NPC	NPC #900213		Apologies, but Ms. Zani isn't an employee of the Vault. She doesn't have clearance for this section.
lang_multi_text.db	GNNPC_AFLDJK_3_8	3.4	Hội thoại/Cốt truyện	NPC			(Guess I'll try my luck somewhere else.)
lang_multi_text.db	GNNPC_AFLDJK_4_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #900213		Hello, {PlayerName}.
lang_multi_text.db	GNNPC_AFLDJK_4_2	3.4	Hội thoại/Cốt truyện	NPC	NPC #900213		Heading to the offices? This way, please.
lang_multi_text.db	GNNPC_AFLDJK_5_1	3.4	Hội thoại/Cốt truyện	NPC	NPC #900214		Hello there! Are you looking to sell any collectibles?
