dbfile	key	version	category	folder	speaker	mission	anh_en
lang_cook.db	15	moi	Thêm từ game	Thêm từ game			A dessert very popular within Huanglong as it is associated with the dragon and is considered to have a symbolic meaning of good luck and blessings.
lang_cook.db	16	moi	Thêm từ game	Thêm từ game			Compressed Food Bar
lang_cook.db	17	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	19	moi	Thêm từ game	Thêm từ game			Honeysuckle Tea
lang_cook.db	2	moi	Thêm từ game	Thêm từ game			Bouillon
lang_cook.db	20	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	22	moi	Thêm từ game	Thêm từ game			Salted Milk Tea
lang_cook.db	23	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	25	moi	Thêm từ game	Thêm từ game			Fragrant Tea
lang_cook.db	26	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	28	moi	Thêm từ game	Thêm từ game			Shuyun Herbal Tea
lang_cook.db	29	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	3	moi	Thêm từ game	Thêm từ game			Master Stock
lang_cook.db	31	moi	Thêm từ game	Thêm từ game			Garlic Sauce Bird
lang_cook.db	32	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	34	moi	Thêm từ game	Thêm từ game			Chili Meat Slices
lang_cook.db	35	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	37	moi	Thêm từ game	Thêm từ game			Dragon Dumplings
lang_cook.db	38	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	4	moi	Thêm từ game	Thêm từ game			Sweet & Sour Sauce
lang_cook.db	40	moi	Thêm từ game	Thêm từ game			Shroom 'n' Shovel
lang_cook.db	41	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	43	moi	Thêm từ game	Thêm từ game			Tiancheng Stew
lang_cook.db	44	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	46	moi	Thêm từ game	Thêm từ game			Silk Candied Caltrops
lang_cook.db	47	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	49	moi	Thêm từ game	Thêm từ game			Tacetreite Pastry
lang_cook.db	5	moi	Thêm từ game	Thêm từ game			Tofu
lang_cook.db	50	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	52	moi	Thêm từ game	Thêm từ game			Aureate Fried Rice
lang_cook.db	53	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	55	moi	Thêm từ game	Thêm từ game			Lemon-Braised Pork Belly
lang_cook.db	56	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	58	moi	Thêm từ game	Thêm từ game			Fragrant Fish Soup
lang_cook.db	59	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	61	moi	Thêm từ game	Thêm từ game			Kudzu Congee
lang_cook.db	62	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	64	moi	Thêm từ game	Thêm từ game			Stir-Fried Tacecrux
lang_cook.db	65	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	67	moi	Thêm từ game	Thêm từ game			Caltrop Sparrow
lang_cook.db	68	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	7	moi	Thêm từ game	Thêm từ game			Xiangsu Salad
lang_cook.db	70	moi	Thêm từ game	Thêm từ game			Caltrop Porridge
lang_cook.db	71	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	73	moi	Thêm từ game	Thêm từ game			Crispy Roasted Squab
lang_cook.db	74	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	76	moi	Thêm từ game	Thêm từ game			Tiancheng Maocai
lang_cook.db	77	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	79	moi	Thêm từ game	Thêm từ game			Perching Dragon
lang_cook.db	8	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	80	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	82	moi	Thêm từ game	Thêm từ game			Sweet & Sour Tenderloin
lang_cook.db	83	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	84	moi	Thêm từ game	Thêm từ game			One of the essential dishes at the banquet of the Huanglong Festival. It is popular among children because of its sweet and sour taste, and is also known as "Nipper Snickers". Perhaps the innocent smiles of the children due to the rare sweet taste is a happier taste than the dish itself.
lang_cook.db	85	moi	Thêm từ game	Thêm từ game			Paragon Tofu
lang_cook.db	86	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	88	moi	Thêm từ game	Thêm từ game			Morri Pot
lang_cook.db	89	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_cook.db	91	moi	Thêm từ game	Thêm từ game			Hukou Tofu
lang_cook.db	92	moi	Thêm từ game	Thêm từ game			A delicious cuisine ready to be served.
lang_element_info.db	15	moi	Thêm từ game	Thêm từ game			Dispersal Concerto
lang_element_info.db	16	moi	Thêm từ game	Thêm từ game			When within AoE for <color=#1398ef>3s</color>, Aerodynamic already inflicted onto targets will be stimulated to Super-Aerodynamic for 12s. (Super-Aerodynamic: Reduce the target's Aerodynamic DMG reduction by 40%)
lang_element_info.db	17	moi	Thêm từ game	Thêm từ game			Electro-Diffusion Concerto
lang_element_info.db	18	moi	Thêm từ game	Thêm từ game			When within AoE for <color=#1398ef>3s</color>, Conduction already inflicted onto targets will be stimulated to Super-Conduction for 12s. (Super-Conduction: Reduce the target's Conduction DMG reduction by 40%)
lang_element_info.db	19	moi	Thêm từ game	Thêm từ game			Thermal-Conduct Concerto
lang_element_info.db	20	moi	Thêm từ game	Thêm từ game			When within AoE for <color=#1398ef>3s</color>, Smelt already inflicted onto targets will be stimulated to Super-Smelt for 12s. (Super-Smelt: Reduce the target's Smelt DMG reduction by 40%)
lang_element_info.db	21	moi	Thêm từ game	Thêm từ game			Frozen Concerto
lang_element_info.db	22	moi	Thêm từ game	Thêm từ game			When within AoE for <color=#1398ef>3s</color>, Condensation already inflicted onto targets will be stimulated to Super-Condensation for 12s. (Super-Smelt: Reduce the target's Condensation DMG reduction by 40%)
lang_element_info.db	23	moi	Thêm từ game	Thêm từ game			Pneuma Polymerization
lang_element_info.db	24	moi	Thêm từ game	Thêm từ game			Pneuma damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.
lang_element_info.db	25	moi	Thêm từ game	Thêm từ game			Chill Concerto
lang_element_info.db	26	moi	Thêm từ game	Thêm từ game			Gathers targets with AoE, deals Conduction DMG and inflicts them with 2x DEF Down, before greatly increasing their Audio Bar. Targets within the AoE with be inflicted Aerodynamic and Conduction for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Conduction: Target are easily interrupted by attacks.)
lang_element_info.db	27	moi	Thêm từ game	Thêm từ game			Steam Concerto
lang_element_info.db	28	moi	Thêm từ game	Thêm từ game			Deals Fusion + Aerodynamic AoE DMG and pulls the target, while dealing Fusion each second for <color=#1398ef>5s</color>. Targets within the AoE with be inflicted Aerodynamic and Smelt for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Smelt: Target takes DoT DMG.)
lang_element_info.db	29	moi	Thêm từ game	Thêm từ game			Electrocute Concerto
lang_element_info.db	30	moi	Thêm từ game	Thêm từ game			Deals Frozen + Aerodynamic AoE DMG and pulls the target, before Freezing them. Targets within the AoE with be inflicted Aerodynamic and Frozen for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Frozen: Target's movement speed is decreased.)
lang_element_info.db	31	moi	Thêm từ game	Thêm từ game			Impulse Polymerization
lang_element_info.db	32	moi	Thêm từ game	Thêm từ game			Impulse damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.
lang_element_info.db	33	moi	Thêm từ game	Thêm từ game			Passive-Electro Concerto
lang_element_info.db	34	moi	Thêm từ game	Thêm từ game			Deals large amounts Smelt + Conduction DMG. Targets within the AoE with be inflicted Conduction and Smelt for 20 seconds. (Conduction: Target are easily interrupted by attacks.. Smelt: Target takes DoT DMG.)
lang_element_info.db	35	moi	Thêm từ game	Thêm từ game			Active-Electro Concerto
lang_element_info.db	36	moi	Thêm từ game	Thêm từ game			Deals large amounts Frozen + Conduction DMG. Targets within the AoE with be inflicted Conduction and Frozen for 20 seconds. (Conduction: Target are easily interrupted by attacks.. Frozen: Target's movement speed is decreased.)
lang_element_info.db	37	moi	Thêm từ game	Thêm từ game			Fusion Polymerization
lang_element_info.db	38	moi	Thêm từ game	Thêm từ game			Fusion damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.
lang_element_info.db	39	moi	Thêm từ game	Thêm từ game			Hot & Cold Concerto
lang_element_info.db	40	moi	Thêm từ game	Thêm từ game			Deals large amounts Fusion + Frozen DMG. Targets within the AoE with be inflicted Smelt and Frozen for 20 seconds. (Smelt: Target takes DoT DMG. Frozen: Target's movement speed is decreased.)
lang_element_info.db	41	moi	Thêm từ game	Thêm từ game			Glacio Polymerization
lang_element_info.db	42	moi	Thêm từ game	Thêm từ game			Glacio damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.
lang_favor.db	1055	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	1063	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	1149	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	1157	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	1243	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	1251	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	1340	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	1348	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	171	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	179	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	266	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	274	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	327	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	335	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	419	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	427	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	501	moi	Thêm từ game	Thêm từ game			Ughhh...
lang_favor.db	512	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	520	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	576	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	584	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	668	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	676	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	767	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	775	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	861	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	869	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	957	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_favor.db	964	moi	Thêm từ game	Thêm từ game			Hand Glider
lang_function.db	24	moi	Thêm từ game	Thêm từ game			Completing the Star Up Mission for Rover will get Mission EXP to exchange for rewards.
lang_function.db	25	moi	Thêm từ game	Thêm từ game			Ambience - Weapon
lang_function.db	26	moi	Thêm từ game	Thêm từ game			Ambience of the Resonators well-versed in weapon. The melodies in their broken blade can be used to enhance weapon.
lang_function.db	27	moi	Thêm từ game	Thêm từ game			Ambience - Skill
lang_function.db	28	moi	Thêm từ game	Thêm từ game			Ambience of Resonators well-versed in battle technique. The melodies in their broken memories can be used to enhance battle skill.
lang_function.db	30	moi	Thêm từ game	Thêm từ game			Co-op mode will allow you meet with other Rovers. Kindness may lead you to precious friendship.
lang_function.db	31	moi	Thêm từ game	Thêm từ game			Resonance Record
lang_function.db	32	moi	Thêm từ game	Thêm từ game			Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.
lang_function.db	33	moi	Thêm từ game	Thêm từ game			Resonance Record
lang_function.db	34	moi	Thêm từ game	Thêm từ game			Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.
lang_function.db	35	moi	Thêm từ game	Thêm từ game			Resonance Record
lang_function.db	36	moi	Thêm từ game	Thêm từ game			Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.
lang_function.db	37	moi	Thêm từ game	Thêm từ game			Resonance Record
lang_function.db	38	moi	Thêm từ game	Thêm từ game			Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.
lang_function.db	39	moi	Thêm từ game	Thêm từ game			Resonance Record
lang_function.db	40	moi	Thêm từ game	Thêm từ game			Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.
lang_generic_tips.db	100	moi	Thêm từ game	Thêm từ game			Friend deleted
lang_generic_tips.db	101	moi	Thêm từ game	Thêm từ game			Please select the grid on the left.
lang_generic_tips.db	102	moi	Thêm từ game	Thêm từ game			Saved
lang_generic_tips.db	103	moi	Thêm từ game	Thêm từ game			Trial characters cannot be teleported
lang_generic_tips.db	104	moi	Thêm từ game	Thêm từ game			Trial characters cannot enter Ambience
lang_generic_tips.db	105	moi	Thêm từ game	Thêm từ game			Trial characters cannot get in co-op.
lang_generic_tips.db	106	moi	Thêm từ game	Thêm từ game			Trial characters cannot be set in team
lang_generic_tips.db	107	moi	Thêm từ game	Thêm từ game			Insufficient materials.
lang_generic_tips.db	108	moi	Thêm từ game	Thêm từ game			Insufficient Tacetite
lang_generic_tips.db	109	moi	Thêm từ game	Thêm từ game			EXP Maxed
lang_generic_tips.db	110	moi	Thêm từ game	Thêm từ game			Open too fast
lang_generic_tips.db	111	moi	Thêm từ game	Thêm từ game			You've master {0} cooking.
lang_generic_tips.db	112	moi	Thêm từ game	Thêm từ game			Insufficient amount
lang_generic_tips.db	113	moi	Thêm từ game	Thêm từ game			Insufficient materials.
lang_generic_tips.db	114	moi	Thêm từ game	Thêm từ game			Please put in ingredients
lang_generic_tips.db	115	moi	Thêm từ game	Thêm từ game			Upgrade requirement not complete.
lang_generic_tips.db	116	moi	Thêm từ game	Thêm từ game			Result will take effect in next day
lang_generic_tips.db	117	moi	Thêm từ game	Thêm từ game			No completed mission
lang_generic_tips.db	118	moi	Thêm từ game	Thêm từ game			Daily Commision Complete
lang_generic_tips.db	119	moi	Thêm từ game	Thêm từ game			You can exchange for rewards now.
lang_generic_tips.db	120	moi	Thêm từ game	Thêm từ game			Probe target acquired
lang_generic_tips.db	123	moi	Thêm từ game	Thêm từ game			Tacet Field Unlocked
lang_generic_tips.db	124	moi	Thêm từ game	Thêm từ game			Tacet Field Unlocked
lang_generic_tips.db	125	moi	Thêm từ game	Thêm từ game			Unlock requirement not complete
lang_generic_tips.db	126	moi	Thêm từ game	Thêm từ game			Don't rush in unknown area for now.
lang_generic_tips.db	127	moi	Thêm từ game	Thêm từ game			Cannot set more active characters.
lang_generic_tips.db	128	moi	Thêm từ game	Thêm từ game			You need set at least one character in the team
lang_generic_tips.db	129	moi	Thêm từ game	Thêm từ game			Locked
lang_generic_tips.db	13	moi	Thêm từ game	Thêm từ game			Chapter Start
lang_generic_tips.db	130	moi	Thêm từ game	Thêm từ game			This Rover is offline or UID incorrect
lang_generic_tips.db	131	moi	Thêm từ game	Thêm từ game			Character Locked {0}
lang_generic_tips.db	132	moi	Thêm từ game	Thêm từ game			You cannot lock more character
lang_generic_tips.db	133	moi	Thêm từ game	Thêm từ game			You've master {0} crafting.
lang_generic_tips.db	134	moi	Thêm từ game	Thêm từ game			Upgrade requirement not complete.
lang_generic_tips.db	135	moi	Thêm từ game	Thêm từ game			Star Align not open
lang_generic_tips.db	136	moi	Thêm từ game	Thêm từ game			Current Star Align items cannot be purchased
lang_generic_tips.db	137	moi	Thêm từ game	Thêm từ game			Payment is unavailabie in this test, cannot purchase.
lang_generic_tips.db	138	moi	Thêm từ game	Thêm từ game			You cannot start tutorial in current scene.
lang_generic_tips.db	139	moi	Thêm từ game	Thêm từ game			Mission {0} is currently under maintenance.
lang_generic_tips.db	14	moi	Thêm từ game	Thêm từ game			Chapter X - Act X $[begin]
lang_generic_tips.db	140	moi	Thêm từ game	Thêm từ game			Please type in here
lang_generic_tips.db	141	moi	Thêm từ game	Thêm từ game			You've published Reverberation here.
lang_generic_tips.db	143	moi	Thêm từ game	Thêm từ game			You cannot place Reverberation here.
lang_generic_tips.db	144	moi	Thêm từ game	Thêm từ game			You cannot place more Reverberation
lang_generic_tips.db	145	moi	Thêm từ game	Thêm từ game			You cannot place Reverberation in Co-op
lang_generic_tips.db	146	moi	Thêm từ game	Thêm từ game			Liked
lang_generic_tips.db	147	moi	Thêm từ game	Thêm từ game			Disliked
lang_generic_tips.db	15	moi	Thêm từ game	Thêm từ game			Chapter Complete
lang_generic_tips.db	150	moi	Thêm từ game	Thêm từ game			You cannot take photo with current state.
lang_generic_tips.db	151	moi	Thêm từ game	Thêm từ game			Photo saved to folder /{0}
lang_generic_tips.db	16	moi	Thêm từ game	Thêm từ game			Chapter X - Act X $[End]
lang_generic_tips.db	17	moi	Thêm từ game	Thêm từ game			Commission Complete
lang_generic_tips.db	18	moi	Thêm từ game	Thêm từ game			Head to the Pioneer Association to claim your rewards
lang_generic_tips.db	19	moi	Thêm từ game	Thêm từ game			Trial Character
lang_generic_tips.db	20	moi	Thêm từ game	Thêm từ game			Complete all tutorial to complete the Trial
lang_generic_tips.db	21	moi	Thêm từ game	Thêm từ game			Tutorial begin
lang_generic_tips.db	22	moi	Thêm từ game	Thêm từ game			Complete current tutorial to move on to the next
lang_generic_tips.db	23	moi	Thêm từ game	Thêm từ game			Healing Finished
lang_generic_tips.db	24	moi	Thêm từ game	Thêm từ game			Defeat all enemies within 600 secs
lang_generic_tips.db	25	moi	Thêm từ game	Thêm từ game			Rage on and on……
lang_generic_tips.db	26	moi	Thêm từ game	Thêm từ game			HP Recovered
lang_generic_tips.db	27	moi	Thêm từ game	Thêm từ game			Defeat all enemies within 300 secs.
lang_generic_tips.db	28	moi	Thêm từ game	Thêm từ game			System unavailable
lang_generic_tips.db	29	moi	Thêm từ game	Thêm từ game			Setting changes will take effect in next time openning the game.
lang_generic_tips.db	30	moi	Thêm từ game	Thêm từ game			Defend the target and defeat all enemies
lang_generic_tips.db	32	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F1
lang_generic_tips.db	33	moi	Thêm từ game	Thêm từ game			Defeat all enemies
lang_generic_tips.db	34	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F2
lang_generic_tips.db	35	moi	Thêm từ game	Thêm từ game			Defeat all enemies
lang_generic_tips.db	36	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F3
lang_generic_tips.db	37	moi	Thêm từ game	Thêm từ game			Increase enemy ATK by 10%, 50% max, after each time it hit a target.
lang_generic_tips.db	38	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F4
lang_generic_tips.db	39	moi	Thêm từ game	Thêm từ game			Increase enemy ATK by 10%, 50% max, after each time it hit a target.
lang_generic_tips.db	40	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F5
lang_generic_tips.db	41	moi	Thêm từ game	Thêm từ game			Enemy recover 3.5% of max HP every 5 secs.
lang_generic_tips.db	42	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F6
lang_generic_tips.db	43	moi	Thêm từ game	Thêm từ game			Enemy recover 3.5% of max HP every 5 secs.
lang_generic_tips.db	44	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F7
lang_generic_tips.db	45	moi	Thêm từ game	Thêm từ game			On-field characters will lose 1.5% of max HP every sec.
lang_generic_tips.db	46	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F8
lang_generic_tips.db	47	moi	Thêm từ game	Thêm từ game			On-field characters will lose 1.5% of max HP every sec.
lang_generic_tips.db	48	moi	Thêm từ game	Thêm từ game			Zero Point Research Station F9
lang_generic_tips.db	49	moi	Thêm từ game	Thêm từ game			Increase enemy ATK by 50%. Increase the team's Stamina Recovery SPD.
lang_generic_tips.db	50	moi	Thêm từ game	Thêm từ game			Ambience
lang_generic_tips.db	51	moi	Thêm từ game	Thêm từ game			Interact with Sound String to activate Ambience
lang_generic_tips.db	53	moi	Thêm từ game	Thêm từ game			Increase enemy ATK by 10% after each it hit a target.
lang_generic_tips.db	55	moi	Thêm từ game	Thêm từ game			Enemy recover 3.5% of max HP every 5 secs.
lang_generic_tips.db	57	moi	Thêm từ game	Thêm từ game			On-field characters will lose 1.5% of max HP every sec.
lang_generic_tips.db	59	moi	Thêm từ game	Thêm từ game			Increase enemy ATK by 50%. Increase the team's Stamina Recovery SPD.
lang_generic_tips.db	60	moi	Thêm từ game	Thêm từ game			Challenge Complete
lang_generic_tips.db	61	moi	Thêm từ game	Thêm từ game			Challenge Complete. You can exit the challenge by interact with the exit.
lang_generic_tips.db	62	moi	Thêm từ game	Thêm từ game			Challenge Complete
lang_generic_tips.db	63	moi	Thêm từ game	Thêm từ game			You can use Crystallized Plates to exchange for rewards, and then interact with exit to leave.
lang_generic_tips.db	64	moi	Thêm từ game	Thêm từ game			New file unlocked
lang_generic_tips.db	65	moi	Thêm từ game	Thêm từ game			Complete multiple shooting practice in limited time.
lang_generic_tips.db	66	moi	Thêm từ game	Thêm từ game			First-time Challenge Complete
lang_generic_tips.db	67	moi	Thêm từ game	Thêm từ game			Your Backpack is full.
lang_generic_tips.db	68	moi	Thêm từ game	Thêm từ game			Mail deleted
lang_generic_tips.db	69	moi	Thêm từ game	Thêm từ game			Rewards Claimed
lang_generic_tips.db	70	moi	Thêm từ game	Thêm từ game			Mails recalled
lang_generic_tips.db	71	moi	Thêm từ game	Thêm từ game			Rewards in expired mails cannot be claimed.
lang_generic_tips.db	72	moi	Thêm từ game	Thêm từ game			Backpack full, rewards have been sent in mail.
lang_generic_tips.db	74	moi	Thêm từ game	Thêm từ game			Commission Complete
lang_generic_tips.db	75	moi	Thêm từ game	Thêm từ game			Head to the Pioneer Association to claim your rewards
lang_generic_tips.db	76	moi	Thêm từ game	Thêm từ game			Side Sprint Locked
lang_generic_tips.db	77	moi	Thêm từ game	Thêm từ game			Please read and click following agreement before you start the game.
lang_generic_tips.db	78	moi	Thêm từ game	Thêm từ game			Can type in at most 12 characters.
lang_generic_tips.db	80	moi	Thêm từ game	Thêm từ game			This Rover is in your Friend list
lang_generic_tips.db	81	moi	Thêm từ game	Thêm từ game			This Rover is not in your Friend list.
lang_generic_tips.db	82	moi	Thêm từ game	Thêm từ game			Application record unfound.
lang_generic_tips.db	83	moi	Thêm từ game	Thêm từ game			Friend list is full
lang_generic_tips.db	84	moi	Thêm từ game	Thêm từ game			Your friend list is full
lang_generic_tips.db	85	moi	Thêm từ game	Thêm từ game			This Rover's friend list is full.
lang_generic_tips.db	86	moi	Thêm từ game	Thêm từ game			Friend application sent
lang_generic_tips.db	87	moi	Thêm từ game	Thêm từ game			This Rover is in your Blocklist
lang_generic_tips.db	88	moi	Thêm từ game	Thêm từ game			This Rover is not in your Blocklist
lang_generic_tips.db	89	moi	Thêm từ game	Thêm từ game			Blocklist is full
lang_generic_tips.db	90	moi	Thêm từ game	Thêm từ game			You've been added to this Rover's blocklist.
lang_generic_tips.db	91	moi	Thêm từ game	Thêm từ game			You cannot search for yourself.
lang_generic_tips.db	92	moi	Thêm từ game	Thêm từ game			This Rover is in your Friend Applications.
lang_generic_tips.db	93	moi	Thêm từ game	Thêm từ game			UID copied in clipboard.
lang_generic_tips.db	94	moi	Thêm từ game	Thêm từ game			You've added {0} in blocklist
lang_generic_tips.db	95	moi	Thêm từ game	Thêm từ game			You've removed {0} from blocklist
lang_generic_tips.db	96	moi	Thêm từ game	Thêm từ game			You've reach the limit for daily application
lang_generic_tips.db	97	moi	Thêm từ game	Thêm từ game			You've sent the application previously
lang_generic_tips.db	98	moi	Thêm từ game	Thêm từ game			This Rover has remove you from Friend list
