dbfile	key	version	category	folder	speaker	mission	anh_en
lang_multi_text.db	BabelDebuff_10000082_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>Symphony Rank efficiency is reduced by 50%</color>.
lang_multi_text.db	BabelDebuff_10000082_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Delayed Effect II
lang_multi_text.db	BabelDebuff_10000084_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>1</color> explosive trap is generated on the active Resonator's location every <color=#b72924ff>10s</color>. It explodes in <color=#b72924ff>3s</color> and deals DMG equal to <color=#b72924ff>20% of their Max HP</color> to the Resonator within.
lang_multi_text.db	BabelDebuff_10000085_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Casting Resonance Skill consumes <color=#b72924ff>15% of the Resonator's current HP</color> and reduces Resonance Skill <color=#5cc96aff>cooldown by 50%</color>. This effect can be triggered once every 6s for each Resonator.
lang_multi_text.db	BabelDebuff_10000086_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Resonance Skill <color=#b72924ff>cooldown is increased by 50%</color>.
lang_multi_text.db	BabelDebuff_10000087_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Enemies gain the following effect: Queen of the Night's <color=#b72924ff>ATK is increased by 10%</color>. This effect is stackable.\n\n<color=#5cc96aff>Defeating an enemy</color> grants nearby Resonators in the team <color=#5cc96aff>80% DMG Bonus</color> for <color=#5cc96aff>5</color>s.
lang_multi_text.db	BabelDebuff_10000088_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Enemies gain the following effect: Queen of the Night's <color=#b72924ff>DEF is increased by 10%</color>. This effect is stackable.\n\n<color=#5cc96aff>Defeating an enemy</color> restores <color=#5cc96aff>50% of the Resonator's Max HP</color>.
lang_multi_text.db	BabelDebuff_10000089_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>When Fleurdelys hits a Resonator</color>, she gains a Shield equal to <color=#b72924ff>5% of her Max HP</color>, triggered once every <color=#b72924ff>10</color>s. <color=#b72924ff>Her Vibration Strength cannot be reduced by taking DMG when she is shielded</color>.
lang_multi_text.db	BabelDebuff_10000090_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>When a Resonator hits an enemy</color>, <color=#b72924ff>a lightning strike is summoned</color> at the spot to attack the Resonator, dealing DMG equal to <color=#b72924ff>10% of the Resonator's Max HP</color>. This effect can be triggered once every <color=#b72924ff>10s</color>.
lang_multi_text.db	BabelDebuff_10000091_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Upon entering the battle, Resonators in the team gain a Shield equal to <color=#5cc96aff>20% of their Max HP</color>. <color=#b72924ff>When Resonators aren't shielded</color>, they take DMG equal to <color=#b72924ff>2% of their Max HP</color> per second.
lang_multi_text.db	BabelDebuff_10000092_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Upon entering the battle, Resonators in the team gain a Shield equal to <color=#5cc96aff>20% of their Max HP</color>. <color=#b72924ff>When enemies are shielded</color>, they take <color=#b72924ff>30% less DMG</color>.
lang_multi_text.db	BabelDebuff_10000093_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Upon entering the battle, Fleurdelys gains a Shield equal to <color=#b72924ff>50% of her Max HP</color>. <color=#5cc96aff>Casting Resonance Liberation</color> grants all Resonators in the team <color=#5cc96aff>10% DMG Bonus</color> against <color=#5cc96aff>shielded</color> enemies. This effect lasts for <color=#5cc96aff>10s</color>, stacking up to <color=#5cc96aff>3</color> times.
lang_multi_text.db	BabelDebuff_10000094_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Upon entering the battle, Fleurdelys gains a Shield equal to <color=#b72924ff>50% of her Max HP</color>. <color=#5cc96aff>Casting Resonance Liberation</color> grants all Resonators in the team a Shield equal to <color=#5cc96aff>10% of their Max HP</color>.
lang_multi_text.db	BabelDebuff_10000095_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			When Fleurdelys's Shield is <color=#b72924ff>totally depleted</color>, it deals DMG equal to <color=#b72924ff>200% of her ATK</color> to the nearby Resonators.
lang_multi_text.db	BabelDebuff_10000096_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Feilian Beringal <color=#b72924ff>pulls in</color> Resonators to itself every <color=#b72924ff>10s</color>.
lang_multi_text.db	BabelDebuff_10000097_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>Havoc Dreadmane</color> now <color=#b72924ff>restores 4% of Feilian Beringal's Max HP</color> when dealing damage. <color=#5cc96aff>When an enemy is defeated</color>, Resonators in the team restore <color=#5cc96aff>3% of their Max HP</color> when dealing damage. This effect lasts for <color=#5cc96aff>10s</color>.
lang_multi_text.db	BabelDebuff_10000098_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>Spearback</color> provides the following effect: Feilian Beringal <color=#b72924ff>takes 50% less DMG</color>.\n<color=#5cc96aff>Defeating an enemy</color> increases <color=#5cc96aff>DEF</color> of Resonators in the team by <color=#5cc96aff>10%</color>. This effect is stackable.
lang_multi_text.db	BabelDebuff_10000099_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>Hoochief Menace</color> now <color=#b72924ff>restores 1.2% of Feilian Beringal's Max HP</color>.\n<color=#5cc96aff>When an enemy is defeated</color>, Resonators in the team restore <color=#5cc96aff>1% of their Max HP</color> per second. This effect is stackable.
lang_multi_text.db	BabelDebuff_10000100_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Certain enemies are buffed: All other enemies nearby have their <color=#b72924ff>ATK increased by 20%</color>.
lang_multi_text.db	BabelDebuff_10000100_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Lorelei - Ultra I
lang_multi_text.db	BabelDebuff_10000101_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Certain enemies are buffed: All other enemies nearby have their <color=#b72924ff>DEF increased by 20%</color>.
lang_multi_text.db	BabelDebuff_10000101_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Fleurdelys - Ultra I
lang_multi_text.db	BabelDebuff_10000102_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Resonators <color=#b72924ff>take 30% more DMG</color>. <color=#5cc96aff>Dodge Counter</color> additionally deals DMG equal to <color=#5cc96aff>3% of their Max HP</color> to the enemy.
lang_multi_text.db	BabelDebuff_10000102_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Feilian Beringal - Ultra I
lang_multi_text.db	BabelDebuff_10000103_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Upon entering the battle, all enemies except Feilian Beringal gain a Shield equal to <color=#b72924ff>30% of their Max HP</color>. When shielded, they gain <color=#b72924ff>50% DMG Bonus</color>.
lang_multi_text.db	BabelDebuff_10000103_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Fallacy of No Return - Ultra I
lang_multi_text.db	BabelDebuff_10000104_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Upon entering the battle, all enemies except Feilian Beringal gain a Shield equal to <color=#b72924ff>50% of their Max HP</color>.
lang_multi_text.db	BabelDebuff_10000104_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Feeble I
lang_multi_text.db	BabelDebuff_10000105_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>Casting Resonance Skill</color> inflicts <color=#b72924ff>2</color> stacks of <color=#b72924ff>Glacio Chafe</color> on the Resonator. <color=#5cc96aff>Casting Resonance Liberation</color> removes all stacks of <color=#5cc96aff>Glacio Chafe</color>.
lang_multi_text.db	BabelDebuff_10000105_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Rallentando I
lang_multi_text.db	BabelDebuff_10000106_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>Casting Heavy Attack</color> inflicts <color=#b72924ff>2</color> stacks of <color=#b72924ff>Glacio Chafe</color> on the Resonator. <color=#5cc96aff>Casting Resonance Liberation</color> removes all stacks of <color=#5cc96aff>Glacio Chafe</color>.
lang_multi_text.db	BabelDebuff_10000106_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Healing Prevention I
lang_multi_text.db	BabelDebuff_10000107_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			When the active Resonator is <color=#b72924ff>on the ground</color> and within a certain range of an enemy, they take DMG equal to <color=#b72924ff>1.2% of their Max HP</color> every <color=#b72924ff>0.5s</color>.
lang_multi_text.db	BabelDebuff_10000107_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Delayed Effect I
lang_multi_text.db	BabelDebuff_10000108_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>Staying on the ground</color> inflicts <color=#b72924ff>1</color> stack of <color=#b72924ff>Aero Erosion</color> on the active Resonator every <color=#b72924ff>1.5s</color>. All stacks of <color=#5cc96aff>Aero Erosion</color> are removed when in <color=#5cc96aff>mid-air</color>.
lang_multi_text.db	BabelDebuff_10000108_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Obstinance I
lang_multi_text.db	BabelDebuff_10000109_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			<color=#b72924ff>Staying in mid-air</color> inflicts <color=#b72924ff>1</color> stack of <color=#b72924ff>Aero Erosion</color> on the active Resonator every <color=#b72924ff>1.5s</color>.
lang_multi_text.db	BabelDebuff_10000109_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Toughness I
lang_multi_text.db	BabelDebuff_10000110_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Resonance Liberation <color=#b72924ff>cooldown is increased by 300%</color>. Dealing damage reduces Resonance Liberation cooldown for the Resonator by <color=#5cc96aff>1s</color>, triggered once per <color=#b72924ff>0.2s</color>.
lang_multi_text.db	BabelDebuff_10000110_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Dirge Sonata
lang_multi_text.db	BabelDebuff_10000111_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Resonance Liberation <color=#b72924ff>cooldown is increased by 100%</color>.
lang_multi_text.db	BabelDebuff_10000111_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Rust Mirage
lang_multi_text.db	BabelDebuff_10000112_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Enemies' <color=#5cc96aff>Attribute RES is reduced by 30%</color>. Dealing <color=#b72924ff>Resonance Skill DMG</color> to enemies with any <color=#b72924ff>Negative Status</color> inflicts <color=#b72924ff>5</color> stacks of <color=#b72924ff>Spectro Frazzle</color> on the Resonator.
lang_multi_text.db	BabelDebuff_10000112_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Healing Mirage
lang_multi_text.db	BabelDebuff_10000113_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Enemies' <color=#b72924ff>Attribute RES is increased by 30%</color>. Dealing damage to enemies with any <color=#5cc96aff>Negative Status</color> removes all <color=#5cc96aff>Negative Statuses</color> on Resonators themselves.
lang_multi_text.db	BabelDebuff_10000113_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Volatile Mirage
lang_multi_text.db	BabelDebuff_10000114_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Enemies' <color=#b72924ff>Max Vibration Strength is increased by 100%</color>. Each time hitting an enemy with <color=#5cc96aff>Coordinated Attack</color> additionally reduces their Vibration Strength by <color=#5cc96aff>7%</color>.
lang_multi_text.db	BabelDebuff_10000114_BuffName	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Feeble Mirage
lang_multi_text.db	BabelDebuff_10000115_BuffDesc	3.4	Hội thoại/Cốt truyện	Minigame/Thử thách			Enemies' <color=#b72924ff>Max Vibration Strength is increased by 100%</color>. Each time hitting an enemy with <color=#5cc96aff>Dodge Counter</color> additionally reduces their Vibration Strength by <color=#5cc96aff>10%</color>.
