dbfile	key	version	category	folder	speaker	mission	anh_en
lang_multi_text.db	PropertyIndex_10025_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Aero DMG Bonus
lang_multi_text.db	PropertyIndex_10026_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Spectro DMG Bonus
lang_multi_text.db	PropertyIndex_10027_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Havoc DMG Bonus
lang_multi_text.db	PropertyIndex_10028_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Physical RES
lang_multi_text.db	PropertyIndex_10029_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Glacio RES
lang_multi_text.db	PropertyIndex_10030_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Fusion RES
lang_multi_text.db	PropertyIndex_10031_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Electro RES
lang_multi_text.db	PropertyIndex_10032_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Aero RES
lang_multi_text.db	PropertyIndex_10033_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Spectro RES
lang_multi_text.db	PropertyIndex_10034_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Havoc RES
lang_multi_text.db	PropertyIndex_10035_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Healing Bonus
lang_multi_text.db	PropertyIndex_10036_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Incoming Healing Bonus
lang_multi_text.db	PropertyIndex_10037_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Physical DMG Reduction
lang_multi_text.db	PropertyIndex_10038_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Glacio DMG Reduction
lang_multi_text.db	PropertyIndex_10039_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Fusion DMG Reduction
lang_multi_text.db	PropertyIndex_10040_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Electro DMG Reduction
lang_multi_text.db	PropertyIndex_10041_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Aero DMG Reduction
lang_multi_text.db	PropertyIndex_10042_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Spectro DMG Reduction
lang_multi_text.db	PropertyIndex_10043_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Havoc DMG Reduction
lang_multi_text.db	PropertyIndex_10044_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient I
lang_multi_text.db	PropertyIndex_10045_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient II
lang_multi_text.db	PropertyIndex_10046_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient III
lang_multi_text.db	PropertyIndex_10047_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient IV
lang_multi_text.db	PropertyIndex_10048_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient V
lang_multi_text.db	PropertyIndex_10049_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient VI
lang_multi_text.db	PropertyIndex_10050_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient VII
lang_multi_text.db	PropertyIndex_10051_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient VIII
lang_multi_text.db	PropertyIndex_10052_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient IX
lang_multi_text.db	PropertyIndex_10053_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient X
lang_multi_text.db	PropertyIndex_10054_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient XI
lang_multi_text.db	PropertyIndex_10055_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient XII
lang_multi_text.db	PropertyIndex_10056_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient XIII
lang_multi_text.db	PropertyIndex_10057_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient XIV
lang_multi_text.db	PropertyIndex_10058_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Reaction Amplification Coefficient XV
lang_multi_text.db	PropertyIndex_10059_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Max Resonance Energy
lang_multi_text.db	PropertyIndex_10060_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Resonance Energy
lang_multi_text.db	PropertyIndex_10061_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Forte Gauge 1 Limit
lang_multi_text.db	PropertyIndex_10062_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Forte Gauge 1
lang_multi_text.db	PropertyIndex_10063_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Forte Gauge 2 Limit
lang_multi_text.db	PropertyIndex_10064_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Forte Gauge 2
lang_multi_text.db	PropertyIndex_10065_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Forte Gauge 3 Limit
lang_multi_text.db	PropertyIndex_10066_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Forte Gauge 3
lang_multi_text.db	PropertyIndex_10067_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Forte Gauge 4 Limit
lang_multi_text.db	PropertyIndex_10068_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Forte Gauge 4
lang_multi_text.db	PropertyIndex_10069_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Max STA
lang_multi_text.db	PropertyIndex_10070_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			STA
lang_multi_text.db	PropertyIndex_10071_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Stamina Recovery Speed
lang_multi_text.db	PropertyIndex_10072_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Empty Stamina Penalty Time
lang_multi_text.db	PropertyIndex_10073_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Running Stamina Consumption Speed
lang_multi_text.db	PropertyIndex_10074_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Swimming Stamina Consumption Speed
lang_multi_text.db	PropertyIndex_10075_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Fast Swimming Stamina Consumption Speed
lang_multi_text.db	PropertyIndex_10076_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Climbing Stamina Consumption Speed
lang_multi_text.db	PropertyIndex_10077_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Fast Climbing Stamina Consumption Speed
lang_multi_text.db	PropertyIndex_10078_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Max Vibration Strength
lang_multi_text.db	PropertyIndex_10079_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Max Vibration Strength
lang_multi_text.db	PropertyIndex_10080_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Vibration Strength Recovery Rate
lang_multi_text.db	PropertyIndex_10081_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Vibration Strength Exhaustion
lang_multi_text.db	PropertyIndex_10082_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Vibration Strength Reduction Multiplier
lang_multi_text.db	PropertyIndex_10083_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Vibration Strength Reduction RES Multiplier
lang_multi_text.db	PropertyIndex_10084_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Max Poise
lang_multi_text.db	PropertyIndex_10085_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Poise
lang_multi_text.db	PropertyIndex_10086_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Poise Recovery Rate
lang_multi_text.db	PropertyIndex_10087_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Poise Reduction Multiplier
lang_multi_text.db	PropertyIndex_10088_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Poise Reduction RES Multiplier
lang_multi_text.db	PropertyIndex_10089_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Attribute 1 Energy Value
lang_multi_text.db	PropertyIndex_10090_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Attribute 2 Energy Value
lang_multi_text.db	PropertyIndex_10091_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Attribute 3 Energy Value
lang_multi_text.db	PropertyIndex_10092_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Attribute 4 Energy Value
lang_multi_text.db	PropertyIndex_10093_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Attribute 5 Energy Value
lang_multi_text.db	PropertyIndex_10094_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Attribute 6 Energy Value
lang_multi_text.db	PropertyIndex_10095_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Special Damage Multiplier
lang_multi_text.db	PropertyIndex_10096_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Quick Climb Stamina Consumption x/Frame
lang_multi_text.db	PropertyIndex_10097_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Elemental Attribute Type
lang_multi_text.db	PropertyIndex_10098_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Vulnerability Time
lang_multi_text.db	PropertyIndex_10099_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			DEF Penetration Rate
lang_multi_text.db	PropertyIndex_100_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Physical Damage Resistance
lang_multi_text.db	PropertyIndex_10100_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Physical Damage Resistance
lang_multi_text.db	PropertyIndex_10101_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 1 Damage Resistance
lang_multi_text.db	PropertyIndex_10102_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 2 Damage Resistance
lang_multi_text.db	PropertyIndex_10103_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 3 Damage Resistance
lang_multi_text.db	PropertyIndex_10104_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 4 Damage Resistance
lang_multi_text.db	PropertyIndex_10105_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 5 Damage Resistance
lang_multi_text.db	PropertyIndex_10106_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 6 Damage Resistance
lang_multi_text.db	PropertyIndex_10107_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Skill Status Poise Coefficient
lang_multi_text.db	PropertyIndex_10108_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Climbing Jump Stamina Consumption (Once)
lang_multi_text.db	PropertyIndex_10109_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Gliding Stamina Consumption Speed x/Second
lang_multi_text.db	PropertyIndex_10110_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Mass
lang_multi_text.db	PropertyIndex_10111_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Friction Coefficient
lang_multi_text.db	PropertyIndex_10112_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Gravity Coefficient
lang_multi_text.db	PropertyIndex_10113_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Movement Speed
lang_multi_text.db	PropertyIndex_10114_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Echo Skill DMG Bonus
lang_multi_text.db	PropertyIndex_10115_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Basic Attack Speed
lang_multi_text.db	PropertyIndex_10116_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Heavy Attack Speed
lang_multi_text.db	PropertyIndex_10117_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 1 Limit
lang_multi_text.db	PropertyIndex_10118_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 1
lang_multi_text.db	PropertyIndex_10119_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 2 Limit
lang_multi_text.db	PropertyIndex_10120_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 2
lang_multi_text.db	PropertyIndex_10121_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 3 Limit
lang_multi_text.db	PropertyIndex_10122_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 3
lang_multi_text.db	PropertyIndex_10123_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 4 Limit
lang_multi_text.db	PropertyIndex_10124_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 4
lang_multi_text.db	PropertyIndex_10125_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 5 Limit
lang_multi_text.db	PropertyIndex_10126_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value 5
lang_multi_text.db	PropertyIndex_10127_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Rage Limit
lang_multi_text.db	PropertyIndex_10128_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Rage
lang_multi_text.db	PropertyIndex_10129_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Rage Recovery
lang_multi_text.db	PropertyIndex_10130_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Empty Rage Penalty Time
lang_multi_text.db	PropertyIndex_10131_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Broken Rage Multiplier
lang_multi_text.db	PropertyIndex_10132_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Broken Rage Multiplier
lang_multi_text.db	PropertyIndex_10133_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Poise Recovery Delay Time
lang_multi_text.db	PropertyIndex_10141_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Off-Tune Buildup Rate
lang_multi_text.db	PropertyIndex_10142_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Tune Break Boost
lang_multi_text.db	PropertyIndex_101_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 1 Damage Resistance
lang_multi_text.db	PropertyIndex_102_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 2 Damage Resistance
lang_multi_text.db	PropertyIndex_103_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 3 Damage Resistance
lang_multi_text.db	PropertyIndex_104_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 4 Damage Resistance
lang_multi_text.db	PropertyIndex_105_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 5 Damage Resistance
lang_multi_text.db	PropertyIndex_106_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Ignore Attribute 6 Damage Resistance
lang_multi_text.db	PropertyIndex_107_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Skill Status Poise Coefficient
lang_multi_text.db	PropertyIndex_108_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Stamina Consumed by Climbing Jump (Once)
lang_multi_text.db	PropertyIndex_109_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Gliding Stamina Consumption Speed x/second
lang_multi_text.db	PropertyIndex_10_AnotherName	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Base DEF
lang_multi_text.db	PropertyIndex_10_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			DEF
lang_multi_text.db	PropertyIndex_110_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Quality
lang_multi_text.db	PropertyIndex_111_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Coefficient of Friction
lang_multi_text.db	PropertyIndex_112_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Gravity Coefficient
lang_multi_text.db	PropertyIndex_113_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Movement Speed
lang_multi_text.db	PropertyIndex_114_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Echo Skill DMG Bonus
lang_multi_text.db	PropertyIndex_115_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Basic Attack Speed
lang_multi_text.db	PropertyIndex_116_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Heavy Attack Speed
lang_multi_text.db	PropertyIndex_117_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value I Limit
lang_multi_text.db	PropertyIndex_118_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value I
lang_multi_text.db	PropertyIndex_119_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value II Limit
lang_multi_text.db	PropertyIndex_11_Dec	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Increases the amount of Resonance Energy gained when using Normal Attack, Resonance Skill, Forte Circuit, and Intro Skill.
lang_multi_text.db	PropertyIndex_11_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Energy Regen
lang_multi_text.db	PropertyIndex_120_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value II
lang_multi_text.db	PropertyIndex_121_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value III Limit
lang_multi_text.db	PropertyIndex_122_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value III
lang_multi_text.db	PropertyIndex_123_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value IV Limit
lang_multi_text.db	PropertyIndex_124_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value IV
lang_multi_text.db	PropertyIndex_125_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value V Limit
lang_multi_text.db	PropertyIndex_126_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Status Accumulation Value V
lang_multi_text.db	PropertyIndex_127_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Rage Limit
lang_multi_text.db	PropertyIndex_128_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Rage
lang_multi_text.db	PropertyIndex_129_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Rage Recovery
lang_multi_text.db	PropertyIndex_12_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Cooldown Reduction
lang_multi_text.db	PropertyIndex_130_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Empty Rage Punishment Time
lang_multi_text.db	PropertyIndex_131_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Broken Rage Multiplier
lang_multi_text.db	PropertyIndex_132_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Broken Rage Multiplier
lang_multi_text.db	PropertyIndex_133_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Resilience Recovery Delay Time
lang_multi_text.db	PropertyIndex_138_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Weak Point Accumulator Value
lang_multi_text.db	PropertyIndex_138_Name_Soaring	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Max Flight STA
lang_multi_text.db	PropertyIndex_13_Dec	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Boosts the effect of Resonance Energy.
lang_multi_text.db	PropertyIndex_13_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Concert Sublimation
lang_multi_text.db	PropertyIndex_141_Dec	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Scales up the Off-Tune Level accumulated on targets through certain skills.
lang_multi_text.db	PropertyIndex_141_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Off-Tune Buildup Rate
lang_multi_text.db	PropertyIndex_142_Dec	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Tune Break Boost increases Tune Break DMG and the DMG dealt to Interfered targets
lang_multi_text.db	PropertyIndex_142_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Tune Break Boost
lang_multi_text.db	PropertyIndex_14_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Resonance Skill DMG Bonus
lang_multi_text.db	PropertyIndex_15_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			General DMG Bonus
lang_multi_text.db	PropertyIndex_16_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			General DMG Reduction
lang_multi_text.db	PropertyIndex_17_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Basic Attack DMG Bonus
lang_multi_text.db	PropertyIndex_18_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Heavy Attack DMG Bonus
lang_multi_text.db	PropertyIndex_19_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Resonance Liberation DMG Bonus
lang_multi_text.db	PropertyIndex_1_Dec	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			This is your Level
lang_multi_text.db	PropertyIndex_1_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Level
lang_multi_text.db	PropertyIndex_20_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Intro Skill DMG Bonus
lang_multi_text.db	PropertyIndex_21_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Physical DMG Bonus
lang_multi_text.db	PropertyIndex_22_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Glacio DMG Bonus
lang_multi_text.db	PropertyIndex_23_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Fusion DMG Bonus
lang_multi_text.db	PropertyIndex_24_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			Electro DMG Bonus
