dbfile	key	version	category	folder	speaker	mission	anh_en
lang_multi_text.db	BackgroundCard_80060006_Title	3.4	Hội thoại/Cốt truyện	UI			Fiamma
lang_multi_text.db	BackgroundCard_80060007_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The jade pendant is clear and pure, reflecting the heart of its owner.
lang_multi_text.db	BackgroundCard_80060007_Title	3.4	Hội thoại/Cốt truyện	UI			Justice Served
lang_multi_text.db	BackgroundCard_80060008_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			As the snow rages around her, it becomes a protective force.
lang_multi_text.db	BackgroundCard_80060008_Title	3.4	Hội thoại/Cốt truyện	UI			Falling Snow
lang_multi_text.db	BackgroundCard_80060009_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			No more work. Time for a little rest!
lang_multi_text.db	BackgroundCard_80060009_Title	3.4	Hội thoại/Cốt truyện	UI			Napping Time
lang_multi_text.db	BackgroundCard_80060010_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			She closes her eyes and listens to the whisper of the Streams.
lang_multi_text.db	BackgroundCard_80060010_Title	3.4	Hội thoại/Cốt truyện	UI			Breeze
lang_multi_text.db	BackgroundCard_80060011_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			True mastery of Leihuangquan is hard to achieve.
lang_multi_text.db	BackgroundCard_80060011_Title	3.4	Hội thoại/Cốt truyện	UI			Healthy Lifestyle
lang_multi_text.db	BackgroundCard_80060012_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Woolies from the fairytales will keep nightmares away.
lang_multi_text.db	BackgroundCard_80060012_Title	3.4	Hội thoại/Cốt truyện	UI			Fairytale
lang_multi_text.db	BackgroundCard_80060013_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			We are the hunters, you are the prey.
lang_multi_text.db	BackgroundCard_80060013_Title	3.4	Hội thoại/Cốt truyện	UI			Fangs
lang_multi_text.db	BackgroundCard_80060014_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Through this dance, he will vanquish all fears.
lang_multi_text.db	BackgroundCard_80060014_Title	3.4	Hội thoại/Cốt truyện	UI			Fiery Dance
lang_multi_text.db	BackgroundCard_80060015_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The Red Dragon never bothers to hide his anger.
lang_multi_text.db	BackgroundCard_80060015_Title	3.4	Hội thoại/Cốt truyện	UI			Crimson Fury
lang_multi_text.db	BackgroundCard_80060016_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			How does one cut off the strings that hang from their own mind? This is a question for all beings.
lang_multi_text.db	BackgroundCard_80060016_Title	3.4	Hội thoại/Cốt truyện	UI			Zapstring
lang_multi_text.db	BackgroundCard_80061002_Tips	3.4	Hội thoại/Cốt truyện	UI			Obtained from Trophies.
lang_multi_text.db	BackgroundCard_80061011_Tips	3.4	Hội thoại/Cốt truyện	UI			Obtained from the Dream Pawnshop in "Dreaming Deep."
lang_multi_text.db	BackgroundCard_80061012_Tips	3.4	Hội thoại/Cốt truyện	UI			Lament Recon: Solaris Soldier
lang_multi_text.db	BackgroundCard_80061013_Tips	3.4	Hội thoại/Cốt truyện	UI			Lahai-Roi Pioneers
lang_multi_text.db	BackgroundCard_80061014_Tips	3.4	Hội thoại/Cốt truyện	UI			Obtain 800 Lollo Vouchers in "Where Stars Cascade Down"
lang_multi_text.db	BackgroundCard_80061015_Tips	3.4	Hội thoại/Cốt truyện	UI			Moonlit Path
lang_multi_text.db	BackgroundCard_80061016_Tips	3.4	Hội thoại/Cốt truyện	UI			Reach 3,000 Journey Points in "Starpaths Intertwined"
lang_multi_text.db	BackgroundCard_80065001_Tips	3.4	Hội thoại/Cốt truyện	UI			Global Pre-registration
lang_multi_text.db	BackgroundCard_80065001_Title	3.4	Hội thoại/Cốt truyện	UI			En Route
lang_multi_text.db	BackgroundCard_80065002_Tips	3.4	Hội thoại/Cốt truyện	UI			Fan Creation Event Participation
lang_multi_text.db	BackgroundCard_80065002_Title	3.4	Hội thoại/Cốt truyện	UI			Rhythmic Echoes
lang_multi_text.db	BackgroundCard_80065004_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Music, drama, and Echoes—explore all the razzle-dazzle woven into every corner of Rinascita.
lang_multi_text.db	BackgroundCard_80065004_Tips	3.4	Hội thoại/Cốt truyện	UI			Tales of the Isles
lang_multi_text.db	BackgroundCard_80065004_Title	3.4	Hội thoại/Cốt truyện	UI			Memories about the Isles
lang_multi_text.db	BackgroundCard_80065005_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The peach blossom's beauty longs for eyes that see.
lang_multi_text.db	BackgroundCard_80065005_Tips	3.4	Hội thoại/Cốt truyện	UI			Purchase Peach Blossom
lang_multi_text.db	BackgroundCard_80065005_Title	3.4	Hội thoại/Cốt truyện	UI			Sigil: Peach Blossom
lang_multi_text.db	BackgroundCard_80065006_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Resonate with Waves of Flavor!
lang_multi_text.db	BackgroundCard_80065006_Tips	3.4	Hội thoại/Cốt truyện	UI			Participate Wuthering Waves X Pizza Hut Collab Event to obtain
lang_multi_text.db	BackgroundCard_80065006_Title	3.4	Hội thoại/Cốt truyện	UI			Waves of Flavor
lang_multi_text.db	BackgroundCard_80065007_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The best movie is the next movie.
lang_multi_text.db	BackgroundCard_80065007_Title	3.4	Hội thoại/Cốt truyện	UI			Deep Dreams Film Festival
lang_multi_text.db	BackgroundCard_80065008_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Let's keep on going, like a never-ending song.
lang_multi_text.db	BackgroundCard_80065008_Tips	3.4	Hội thoại/Cốt truyện	UI			Cube, Cubic n Cubie
lang_multi_text.db	BackgroundCard_80065008_Title	3.4	Hội thoại/Cốt truyện	UI			Once Together
lang_multi_text.db	BackgroundCard_80065009_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			"Smash! Slash! Hurrah!"
lang_multi_text.db	BackgroundCard_80065009_Tips	3.4	Hội thoại/Cốt truyện	UI			All Out! Towards the Peaks of Prestige
lang_multi_text.db	BackgroundCard_80065009_Title	3.4	Hội thoại/Cốt truyện	UI			Card Duelist
lang_multi_text.db	BackgroundCard_80065010_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Ride the Ferris wheel of the Dreamland and gaze down upon the world below.
lang_multi_text.db	BackgroundCard_80065010_Tips	3.4	Hội thoại/Cốt truyện	UI			Phantasma Dreamland
lang_multi_text.db	BackgroundCard_80065010_Title	3.4	Hội thoại/Cốt truyện	UI			The Dreamland
lang_multi_text.db	BackgroundCard_80065012_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Dedicated to the warriors who distinguished themselves in the drills.
lang_multi_text.db	BackgroundCard_80065012_Tips	3.4	Hội thoại/Cốt truyện	UI			Obtainable from Lament Recon: Solaris Soldier
lang_multi_text.db	BackgroundCard_80065012_Title	3.4	Hội thoại/Cốt truyện	UI			"Lighthouse and Blake Bloom" Medal
lang_multi_text.db	BackgroundCard_80065013_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			I want to witness the sky beyond the sky and reach the world beyond the world.
lang_multi_text.db	BackgroundCard_80065013_Title	3.4	Hội thoại/Cốt truyện	UI			Voyager of the World
lang_multi_text.db	BackgroundCard_80065014_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Your every moment shines as bright as fireworks.
lang_multi_text.db	BackgroundCard_80065014_Title	3.4	Hội thoại/Cốt truyện	UI			A Night to Remember
lang_multi_text.db	BackgroundCard_80065015_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The stars shall crown you.
lang_multi_text.db	BackgroundCard_80065015_Title	3.4	Hội thoại/Cốt truyện	UI			Favor of Stars
lang_multi_text.db	BackgroundCard_80065016_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Even as the stars fade, you still shine.
lang_multi_text.db	BackgroundCard_80065016_Title	3.4	Hội thoại/Cốt truyện	UI			Concealed Starlight
lang_multi_text.db	BackgroundCard_80065017_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			If we could break free from the gravity of reality, would our worries and sorrows lighten as well?
lang_multi_text.db	BackgroundCard_80065017_Tips	3.4	Hội thoại/Cốt truyện	UI			Obtained from the limited-time rewards in "Soar to the Beat"
lang_multi_text.db	BackgroundCard_80065017_Title	3.4	Hội thoại/Cốt truyện	UI			Astral Flight
lang_multi_text.db	BackgroundCard_80065018_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The ending she had predicted never came to pass. What unfolded was yet another cycle.
lang_multi_text.db	BackgroundCard_80065018_Tips	3.4	Hội thoại/Cốt truyện	UI			Obtained from rewards in Endstate Matrix: Doomsday Cycle.
lang_multi_text.db	BackgroundCard_80065018_Title	3.4	Hội thoại/Cốt truyện	UI			Past the Endstate: Doomsday Cycle
lang_multi_text.db	BackgroundCard_80065019_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The memories we made together will be carried far into the future.
lang_multi_text.db	BackgroundCard_80065019_Tips	3.4	Hội thoại/Cốt truyện	UI			Second Coming of Solaris: Collab Season Limited-Time Event
lang_multi_text.db	BackgroundCard_80065019_Title	3.4	Hội thoại/Cốt truyện	UI			Irreplaceable Memories
lang_multi_text.db	BackgroundCard_80065020_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The sound of the tide meets the shifting light, like a distant call echoing slowly between sea and stars.
lang_multi_text.db	BackgroundCard_80065020_Title	3.4	Hội thoại/Cốt truyện	UI			Golden Tide
lang_multi_text.db	BackgroundCard_80065021_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			The tides murmur, summer lingers. Stay with this easy, quiet moment.
lang_multi_text.db	BackgroundCard_80065021_Title	3.4	Hội thoại/Cốt truyện	UI			Mellow Shorelight
lang_multi_text.db	BackgroundCard_80065022_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			A distant tide answers. Your voice crosses the cold, dark space and returns softly to the planet you love.
lang_multi_text.db	BackgroundCard_80065022_Title	3.4	Hội thoại/Cốt truyện	UI			Offshore Echoes
lang_multi_text.db	BackgroundCard_80065023_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Is it real?
lang_multi_text.db	BackgroundCard_80065023_Title	3.4	Hội thoại/Cốt truyện	UI			Where Did Your Love Go?
lang_multi_text.db	BackgroundCard_80065024_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Get ready to cross the boundary between reality and virtuality.
lang_multi_text.db	BackgroundCard_80065024_Title	3.4	Hội thoại/Cốt truyện	UI			From Reality to Virtuality
lang_multi_text.db	BackgroundCard_80069001_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			It's another serene day in Jinzhou.
lang_multi_text.db	BackgroundCard_80069001_Tips	3.4	Hội thoại/Cốt truyện	UI			Exclusive Rewards for Pioneer Podcast Connoisseur Channel
lang_multi_text.db	BackgroundCard_80069001_Title	3.4	Hội thoại/Cốt truyện	UI			Jinzhou Records
lang_multi_text.db	BackgroundCard_80069002_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Above towering cliffs that reach for the sky, a true dragon emerges from the clouds.
lang_multi_text.db	BackgroundCard_80069002_Title	3.4	Hội thoại/Cốt truyện	UI			Among the Clouds
lang_multi_text.db	BackgroundCard_80069003_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Under the glowing full moon, a haven of heartfelt wishes.
lang_multi_text.db	BackgroundCard_80069003_Title	3.4	Hội thoại/Cốt truyện	UI			Moonlit Haven
lang_multi_text.db	BackgroundCard_80069004_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			As the tides ebb and flow, the butterfly's wings flutter delicately, awaiting the passage of the long night.\nHere, where the tides find their rest, their echoes linger on.
lang_multi_text.db	BackgroundCard_80069004_Title	3.4	Hội thoại/Cốt truyện	UI			Sound of Tides
lang_multi_text.db	BackgroundCard_80069005_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Well, the last dream was empty. Wait, a huge cat in this one? Watch out! It's coming for you! Get to the next dream!
lang_multi_text.db	BackgroundCard_80069005_Title	3.4	Hội thoại/Cốt truyện	UI			To the Next Dream
lang_multi_text.db	BackgroundCard_80069006_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			"When shall we three meet again? In thunder, lightning, or in rain?"\n"When the Carnevale's hurly-burly is done. When the battle is lost and won."
lang_multi_text.db	BackgroundCard_80069006_Title	3.4	Hội thoại/Cốt truyện	UI			A Three-act Play for the Sea Breeze
lang_multi_text.db	BackgroundCard_80069007_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Song of Life From Distant Seas
lang_multi_text.db	BackgroundCard_80069007_Title	3.4	Hội thoại/Cốt truyện	UI			A Whale's Song
lang_multi_text.db	BackgroundCard_80069008_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			May all believers receive mercy, and may the blood of justice never run dry.
lang_multi_text.db	BackgroundCard_80069008_Title	3.4	Hội thoại/Cốt truyện	UI			Noble Exhortation
lang_multi_text.db	BackgroundCard_80069009_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Every journey has its ups and downs. Take a deep breath, keep moving forward, and strive to do better.
lang_multi_text.db	BackgroundCard_80069009_Title	3.4	Hội thoại/Cốt truyện	UI			Cube, Cubic n Cubie
lang_multi_text.db	BackgroundCard_80069010_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Be the master of your own fate.
lang_multi_text.db	BackgroundCard_80069010_Title	3.4	Hội thoại/Cốt truyện	UI			Destiny Reclaimed
lang_multi_text.db	BackgroundCard_80069011_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Among thousands of paths, surely one will lead her back to them.
lang_multi_text.db	BackgroundCard_80069011_Title	3.4	Hội thoại/Cốt truyện	UI			She and Her Dream
lang_multi_text.db	BackgroundCard_80069012_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Glory blazes eternal on the hunting grounds.
lang_multi_text.db	BackgroundCard_80069012_Title	3.4	Hội thoại/Cốt truyện	UI			Burning Hunt
lang_multi_text.db	BackgroundCard_80069013_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Dawn's first light reveals the path ahead.
lang_multi_text.db	BackgroundCard_80069013_Title	3.4	Hội thoại/Cốt truyện	UI			Twilight of Tomorrow
lang_multi_text.db	BackgroundCard_80069014_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Through frozen time, the girl glimpsed the future she had sought.
lang_multi_text.db	BackgroundCard_80069014_Title	3.4	Hội thoại/Cốt truyện	UI			Dawn Within Amber
lang_multi_text.db	BackgroundCard_80069015_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Rage, rage against the fading light, for the fearless will burns eternal, undimmed and unyielding.
lang_multi_text.db	BackgroundCard_80069015_Title	3.4	Hội thoại/Cốt truyện	UI			Pioneers
lang_multi_text.db	BackgroundCard_80069016_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Yesterday leaves its frequency in snow.
lang_multi_text.db	BackgroundCard_80069016_Title	3.4	Hội thoại/Cốt truyện	UI			Fly, Until Snow Melts
lang_multi_text.db	BackgroundCard_80069017_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Come on, let's join the Celebration!
lang_multi_text.db	BackgroundCard_80069017_Title	3.4	Hội thoại/Cốt truyện	UI			Sunlit Pursuit
lang_multi_text.db	BackgroundCard_80069018_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			Hello, Solaris. Goodbye, Lahai-Roi.
lang_multi_text.db	BackgroundCard_80069018_Title	3.4	Hội thoại/Cốt truyện	UI			I, Lahai-Roi
lang_multi_text.db	BackgroundCard_80069019_AttributesDescription	3.4	Hội thoại/Cốt truyện	UI			For one thousand years, ten thousand years, only curiosity never dies, only courage never falters.
lang_multi_text.db	BackgroundCard_80069019_Title	3.4	Hội thoại/Cốt truyện	UI			We Choose the Sky
lang_multi_text.db	BackgroundCard_80070001_BgDescription	3.4	Hội thoại/Cốt truyện	UI			A symbol of your journey that can be displayed to other wayfarers.\nSigil can be updated in your Profile settings.
lang_multi_text.db	ConfirmBox_100_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_100_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_100_Content	3.4	Hội thoại/Cốt truyện	UI			Do you wish to exit Co-op Mode and disband the party?
lang_multi_text.db	ConfirmBox_100_Title	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_101_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_101_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_101_Content	3.4	Hội thoại/Cốt truyện	UI			Do you want to kick this player out of the match team?
lang_multi_text.db	ConfirmBox_101_Title	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_102_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_102_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_102_Content	3.4	Hội thoại/Cốt truyện	UI			The current party has less than 3 players. Do you wish to continue anyway?
lang_multi_text.db	ConfirmBox_102_Title	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_103_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_103_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_103_Content	3.4	Hội thoại/Cốt truyện	UI			Detected overlap between keys, do you want to save this setting?
lang_multi_text.db	ConfirmBox_103_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_104_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_104_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_104_Content	3.4	Hội thoại/Cốt truyện	UI			Your key settings have not been saved, do you want to save and exit?
lang_multi_text.db	ConfirmBox_104_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_105_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_105_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_105_Content	3.4	Hội thoại/Cốt truyện	UI			Do you want to reset to the default layout?
lang_multi_text.db	ConfirmBox_105_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_106_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_106_Content	3.4	Hội thoại/Cốt truyện	UI			Collect more clues and try other combinations!
lang_multi_text.db	ConfirmBox_106_Title	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_107_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_107_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_107_Content	3.4	Hội thoại/Cốt truyện	UI			Do you want to consume {0} {1} to repair {2}?
lang_multi_text.db	ConfirmBox_107_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_108_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_108_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_108_Content	3.4	Hội thoại/Cốt truyện	UI			You can still get rewards after your teammates complete the challenge, do you want to exit early?
lang_multi_text.db	ConfirmBox_108_Title	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_109_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_109_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_109_Content	3.4	Hội thoại/Cốt truyện	UI			You cannot edit your birthday once set. Do you wish to continue?
lang_multi_text.db	ConfirmBox_109_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_10_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_10_Content	3.4	Hội thoại/Cốt truyện	UI			{0}
lang_multi_text.db	ConfirmBox_10_Title	3.4	Hội thoại/Cốt truyện	UI			Internet Disconnecting
lang_multi_text.db	ConfirmBox_110_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_110_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_110_Content	3.4	Hội thoại/Cốt truyện	UI			Do you want to change the name to {0}?
lang_multi_text.db	ConfirmBox_110_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_111_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_111_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_111_Content	3.4	Hội thoại/Cốt truyện	UI			Do you want to invite the teammates of the current world to participate in the challenge?
lang_multi_text.db	ConfirmBox_111_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_112_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_112_Content	3.4	Hội thoại/Cốt truyện	UI			The name can be up to 6 Chinese characters or 12 letters
lang_multi_text.db	ConfirmBox_112_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_113_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_113_Content	3.4	Hội thoại/Cốt truyện	UI			Write up to 20 Chinese characters or 40 letters
lang_multi_text.db	ConfirmBox_113_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_114_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Cancel
lang_multi_text.db	ConfirmBox_114_ButtonText_1	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_114_Content	3.4	Hội thoại/Cốt truyện	UI			Do you wish to quit the challenge?
lang_multi_text.db	ConfirmBox_114_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_115_ButtonText_0	3.4	Hội thoại/Cốt truyện	UI			Confirm
lang_multi_text.db	ConfirmBox_115_Content	3.4	Hội thoại/Cốt truyện	UI			Data refreshed. Please open the event panel again.
lang_multi_text.db	ConfirmBox_115_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_116_Content	3.4	Hội thoại/Cốt truyện	UI			Echo quality above Elite Class
lang_multi_text.db	ConfirmBox_116_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_117_Content	3.4	Hội thoại/Cốt truyện	UI			Echo quality above Overlord Class
lang_multi_text.db	ConfirmBox_117_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_118_Content	3.4	Hội thoại/Cốt truyện	UI			Echo quality above Calamity Class
lang_multi_text.db	ConfirmBox_118_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_119_Content	3.4	Hội thoại/Cốt truyện	UI			The main Echo cannot be removed
lang_multi_text.db	ConfirmBox_119_Title	3.4	Hội thoại/Cốt truyện	UI			Notice
lang_multi_text.db	ConfirmBox_11_Content	3.4	Hội thoại/Cốt truyện	UI			Return to single player game
