dbfile	key	version	category	folder	speaker	mission	anh_en
lang_multi_text.db	InstanceDungeonEntrance_1015_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Edgerunners Collab Map
lang_multi_text.db	InstanceDungeonEntrance_1015_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Edgerunners Collab Map
lang_multi_text.db	InstanceDungeonEntrance_14_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Domain scene switch preview
lang_multi_text.db	InstanceDungeonEntrance_14_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			GM Island Domain entrance
lang_multi_text.db	InstanceDungeonEntrance_1501_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Reality and destiny fades; Constructions and laws collapsed. Chaos consumed all in the blazing flame, only pain and agony remain.
lang_multi_text.db	InstanceDungeonEntrance_1501_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Chaotic Juncture: Spark
lang_multi_text.db	InstanceDungeonEntrance_1504_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A mysterious space in the Crownless Statue's heart, where chaotic flames of war are born.
lang_multi_text.db	InstanceDungeonEntrance_1504_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Statue of the Crownless: Heart
lang_multi_text.db	InstanceDungeonEntrance_1505_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Crownless - True
lang_multi_text.db	InstanceDungeonEntrance_1505_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Crownless - True
lang_multi_text.db	InstanceDungeonEntrance_1508_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Once a trial ground in the coming-of-age ceremony to test the participants' strength. Over time, it has evolved into a place of blessing and prayer for the Sentinel. Pass the trial and prove yourself qualified to protect the Sentinel and Hongzhen.
lang_multi_text.db	InstanceDungeonEntrance_1508_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Offering Site
lang_multi_text.db	InstanceDungeonEntrance_1509_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			To safeguard its treasures, the underground of Averardo Vault is designed as an intricate labyrinth, where one might forever lose their way without proper guidance. \nShould fortune, or perhaps misfortune, lead you to its depths, the ever-watchful Echo guard will be there, standing vigilant to fulfill its duty.
lang_multi_text.db	InstanceDungeonEntrance_1509_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Abandoned Tower
lang_multi_text.db	InstanceDungeonEntrance_1511_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The vault houses an exquisite collection of rare Echoes and artwork. Upholding the principle of "Inviolability of Property," it is the safest and most impregnable place in Rinascita.
lang_multi_text.db	InstanceDungeonEntrance_1511_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Averardo Vault
lang_multi_text.db	InstanceDungeonEntrance_1514_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Phrolova's Sonoro Sphere. \nAmid the wild revelry, she beckons you to join in the dance, offering a story in exchange and unveiling the truth behind the curtain.
lang_multi_text.db	InstanceDungeonEntrance_1514_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Final Stage
lang_multi_text.db	InstanceDungeonEntrance_1518_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A mysterious entrance opened amidst the Dark Tide, where the surging currents converge.
lang_multi_text.db	InstanceDungeonEntrance_1518_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Dark Tide Conflux
lang_multi_text.db	InstanceDungeonEntrance_1532_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Chaos
lang_multi_text.db	InstanceDungeonEntrance_1562_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Entrance to the Underground Exhibition Hall
lang_multi_text.db	InstanceDungeonEntrance_1562_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Underground Exhibition Hall Entrance
lang_multi_text.db	InstanceDungeonEntrance_1563_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Entrance to the Conference Hall
lang_multi_text.db	InstanceDungeonEntrance_1563_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Conference Hall Entrance
lang_multi_text.db	InstanceDungeonEntrance_1564_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Entrance to the Student Base
lang_multi_text.db	InstanceDungeonEntrance_1564_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Student Base Entrance
lang_multi_text.db	InstanceDungeonEntrance_16_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A grand construction located in the central axis of Jinzhou. Not only it reserves the functions of important reception and discussion of major issues, but also sets itself as the symbol of hope for the people of Huanglong.
lang_multi_text.db	InstanceDungeonEntrance_16_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			The Grand Library
lang_multi_text.db	InstanceDungeonEntrance_201000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Maiden's tear was caged within the whispering forest. Her soul was forever detained and was tormented by scarlet thorns, which were nurtured by endless malice.
lang_multi_text.db	InstanceDungeonEntrance_201000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Misty Forest
lang_multi_text.db	InstanceDungeonEntrance_202000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere preserves the moonlit forest as it was before the Tacet Field consumed it. That same light also created the terrifying nightmare on the second night.
lang_multi_text.db	InstanceDungeonEntrance_202000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Moonlit Groves
lang_multi_text.db	InstanceDungeonEntrance_2021_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Laws and orders have crumbled, uprooting reality and destiny.\nPlease heed our words. One more step closer, and you shall break free.
lang_multi_text.db	InstanceDungeonEntrance_2021_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Chaotic Juncture
lang_multi_text.db	InstanceDungeonEntrance_2022_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The Temporal Loop, an arena of destiny, beckons for you again.\nThe deity that wields heavenly might patiently awaits a fated battle.
lang_multi_text.db	InstanceDungeonEntrance_2022_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			The Fated Confrontation
lang_multi_text.db	InstanceDungeonEntrance_203000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere captures the sunlight shed upon the forest. When day and night collide, it condenses into an eternal crystal of flame.
lang_multi_text.db	InstanceDungeonEntrance_203000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Marigold Woods
lang_multi_text.db	InstanceDungeonEntrance_2031_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A mysterious space in the Crownless Statue's heart, where chaotic flames of war are born.
lang_multi_text.db	InstanceDungeonEntrance_2031_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Statue of the Crownless
lang_multi_text.db	InstanceDungeonEntrance_2051_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Lingering frequencies left by a fierce clash between two formidable forces, now shaped by your memories and taking the form of Lycrosis.\nThe singer from beyond still awaits on the stage.
lang_multi_text.db	InstanceDungeonEntrance_2051_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Beyond the Crimson Curtain
lang_multi_text.db	InstanceDungeonEntrance_2052_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
lang_multi_text.db	InstanceDungeonEntrance_2052_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Nightmare: Hecate
lang_multi_text.db	InstanceDungeonEntrance_2061_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A prison hangs in the heavens, devouring glory from the past. Upon the divine throne covered in thorns, she waits for her demise.
lang_multi_text.db	InstanceDungeonEntrance_2061_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			The Wheel of Broken Fate
lang_multi_text.db	InstanceDungeonEntrance_2071_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The Threnodian Leviathan merged unto a Kingdom the memories, feelings, and aspirations of all Rinascitans, assimilating their thoughts and erasing their obsessions. An immaculate Paradise drawn on bewildered souls, whose lifeless forms chant in unison, day and night—for naught but to earn Its grace and redemption.
lang_multi_text.db	InstanceDungeonEntrance_2071_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Cindernite Apocalypse
lang_multi_text.db	InstanceDungeonEntrance_2081_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			In the depths of the stars' memories, a mech waits in silence for the moment of its return. \nListen once more to the sighs of hope, pain, concern, and grief, then cleave the eternal shackles.
lang_multi_text.db	InstanceDungeonEntrance_2081_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Gate of the Lost Star
lang_multi_text.db	InstanceDungeonEntrance_2091_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A shadow from the past, born when the "truth" touched nothingness, drifting endlessly in this boundless ocean of void.\nGo to her. Call out her name. Do not let her be alone.
lang_multi_text.db	InstanceDungeonEntrance_2091_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Seed of Illusory Origin
lang_multi_text.db	InstanceDungeonEntrance_2506_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The Public Security Bureau has set up this room to resolve civil conflicts. Here, disputing parties can debate, mediate, and negotiate, making conflict resolution more efficient and occasionally assisting in major case investigations.
lang_multi_text.db	InstanceDungeonEntrance_2506_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Public Security Bureau Hearing Room
lang_multi_text.db	InstanceDungeonEntrance_2510_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A two-tiered holy edifice in Ragunna City, devoted to the worship of the Sentinel's statue. It also serves as the seat of the Order of the Deep.
lang_multi_text.db	InstanceDungeonEntrance_2510_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Order of the Deep
lang_multi_text.db	InstanceDungeonEntrance_2513_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The Beyond—that promised perfection—is no more in this world, at least for now. Yet deep beneath the sea, its broken fragments still glimmer with echoes of old obsession and hope. Whenever you return, you'll hear joyful laughter of rebirth, as if this land still holds the promise of eternity.
lang_multi_text.db	InstanceDungeonEntrance_2513_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Shards of the Beyond
lang_multi_text.db	InstanceDungeonEntrance_2516_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The Spacetrek Collective Research Institute is a borderless research facility, where scientists from around the world study the Exostrider and the Stridergate. It also serves as the R&D center of the artificial sun, Helios. Standing at the highest point in Lahai-Roi, the Institute is built on an orbit track alongside the Starward Riseway, continuously monitoring the Exostrider's great sword. Over the years, countless researchers have devoted their lives and wisdom here, all in the hope that humanity's torch of exploration will forever burn bright.
lang_multi_text.db	InstanceDungeonEntrance_2516_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Spacetrek Collective Research Institute
lang_multi_text.db	InstanceDungeonEntrance_2517_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The sacred ground of the Roya and the dwelling of the Heliodic Six. It safeguards Exostrider parts and serves as the central archive for all Royan records.\nWith each operational cycle of the Reactor Drive, the Solisylum calculates its stability, tracks the birth and growth of the Exoswarm, and monitors their eventual return to the Exostrider.
lang_multi_text.db	InstanceDungeonEntrance_2517_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Solisylum
lang_multi_text.db	InstanceDungeonEntrance_2520_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Startorch Academy offers every student a private dorm room to relax and recharge. Every space in the building is thoughtfully designed to meet a variety of needs. The resting area creates a calming environment that helps even insomniacs drift off with ease. Soundproofed walls minimize noise complaints, ensuring peace of mind.
lang_multi_text.db	InstanceDungeonEntrance_2520_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Academy Dormitory
lang_multi_text.db	InstanceDungeonEntrance_301000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere captures the never-ending din of countless engines, a constant soundtrack to the bustling metropolis that was once drenched in molten metal.
lang_multi_text.db	InstanceDungeonEntrance_301000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Flaming Remnants
lang_multi_text.db	InstanceDungeonEntrance_302000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere captures the essence of dawn and dusk, as a fiery crystal sparks through the forest, illuminating its surroundings in a blaze of light.
lang_multi_text.db	InstanceDungeonEntrance_302000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Eroded Ruins
lang_multi_text.db	InstanceDungeonEntrance_303000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere manifests the wishes of those who drowned in the Lament's abyss. In a darkness untouched by day or night, can a single glimmer of light deliver what the heart yearns for?
lang_multi_text.db	InstanceDungeonEntrance_303000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Abyss of Initiation
lang_multi_text.db	InstanceDungeonEntrance_304000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere manifests the wishes of those who drowned in the Lament's abyss. They spread saintly wings, like the tender embrace of a lover's arms.
lang_multi_text.db	InstanceDungeonEntrance_304000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Abyss of Sacrifice
lang_multi_text.db	InstanceDungeonEntrance_305000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere manifests the wishes of those who drowned in the Lament's abyss. It is not a surrender to the Order's authority, but a confession of the world's suffering.
lang_multi_text.db	InstanceDungeonEntrance_305000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Abyss of Confession
lang_multi_text.db	InstanceDungeonEntrance_306000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere records an ancient ceremony eroded by the Lament. At the end of suffering, may all transgressions be forgiven.
lang_multi_text.db	InstanceDungeonEntrance_306000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Garden of Salvation
lang_multi_text.db	InstanceDungeonEntrance_307000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			This Sonoro Sphere records an ancient ceremony eroded by the Lament. The harbor draws near, the bell rings clear. O captain, have you heard the people's cheers?
lang_multi_text.db	InstanceDungeonEntrance_307000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Garden of Adoration
lang_multi_text.db	InstanceDungeonEntrance_308000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The bells still toll in a world consumed by the Shimmer, but the lesson never reached its conclusion. In the dying glow of the evening, a chalk trail comes to an abrupt halt on the blackboard. This is Lahai-Roi's final lesson.
lang_multi_text.db	InstanceDungeonEntrance_308000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Lesson in Sunset
lang_multi_text.db	InstanceDungeonEntrance_309000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			It reveals the Academy's final moments, where Void Storms creep in like a black fog, smothering everything in the dead of night. In this deathly stillness, the Academy stands as a grim testament to the prophecy for civilizations—All that is known shall eventually be erased by the unknown.
lang_multi_text.db	InstanceDungeonEntrance_309000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Lesson in Void
lang_multi_text.db	InstanceDungeonEntrance_310000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			In the wake of the Void Storm, the Academy lies in ruins. Desks and instruments drift like ghosts on a dead tide. Silence reigns. When will the next roll call sound? Perhaps no one is left to know.
lang_multi_text.db	InstanceDungeonEntrance_310000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Lesson in Embers
lang_multi_text.db	InstanceDungeonEntrance_311000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The dome is shattered, and what light remains illuminates overgrown ruins. Amidst thick weeds, the dying Reactor Drive holds onto a mere memory that it once was the sun.
lang_multi_text.db	InstanceDungeonEntrance_311000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Fallen Sanctum
lang_multi_text.db	InstanceDungeonEntrance_312000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The Heliogyre, corrupted by Voidmatter, becomes a twisted core of energy that unleashes a calamity of "light." Where light touches, people and Exoswarm are reduced to nothingness, as if they had never existed.
lang_multi_text.db	InstanceDungeonEntrance_312000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Stricken Sanctum
lang_multi_text.db	InstanceDungeonEntrance_4006_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The wise man knows that everything is false, but the wise man will substitute the false for the true, and will learn the lessons of the real battle from the virtual scenarios.
lang_multi_text.db	InstanceDungeonEntrance_4006_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Training Decive
lang_multi_text.db	InstanceDungeonEntrance_4021_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			As you stand on the earth of SOL-3, you are surrounded by tales and myths of its past, while its future stretches out beneath your feet. In this endless light, infinite possibilities await. If you choose to take part, you may discover the ultimate answer. But it is not a solution found from the outside; rather, it lies within the depths of the past, the boundless potential of the future, and your very own heart.
lang_multi_text.db	InstanceDungeonEntrance_4021_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Phase Ascension
lang_multi_text.db	InstanceDungeonEntrance_4041_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A Simulated Training Ground for combat trainings. Clear the challenges for various resources.
lang_multi_text.db	InstanceDungeonEntrance_4041_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Simulation Training
lang_multi_text.db	InstanceDungeonEntrance_4042_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A Combat Training Simulation. Clear the challenges for various resources.
lang_multi_text.db	InstanceDungeonEntrance_4042_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Gladiator's Portrait
lang_multi_text.db	InstanceDungeonEntrance_4043_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			An underground space used to test and evaluate various types of Synth Armaments. A modding workshop right outside the testing area allows testers to adjust and calibrate armament performance in real time.
lang_multi_text.db	InstanceDungeonEntrance_4043_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			B.1.N.G.O.
lang_multi_text.db	InstanceDungeonEntrance_4901_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Here concentrate the spotlight of the world, and beneath the light are the truths await uncovered by the brave. Or maybe the answer is always in your heart.
lang_multi_text.db	InstanceDungeonEntrance_4901_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			CE test
lang_multi_text.db	InstanceDungeonEntrance_4_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A grand construction located in the central axis of Jinzhou. It holds records of all important events that have ever happened since Jinzhou's foundation.
lang_multi_text.db	InstanceDungeonEntrance_4_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			The Grand Library
lang_multi_text.db	InstanceDungeonEntrance_5001_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			The clever consider all to be fake, while the wise turns falsity into veracity. The same applies to virtual training.
lang_multi_text.db	InstanceDungeonEntrance_5001_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Training Projector
lang_multi_text.db	InstanceDungeonEntrance_6001_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A mysterious domain from nowhere. Search the narrow paths to find the destination where treasures lie.
lang_multi_text.db	InstanceDungeonEntrance_6001_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Perspective Bender
lang_multi_text.db	InstanceDungeonEntrance_6002_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A mysterious domain from nowhere. Search the narrow paths to find the destination where treasures lie.
lang_multi_text.db	InstanceDungeonEntrance_6002_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Parallel Perception
lang_multi_text.db	InstanceDungeonEntrance_6003_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			An institution where the Order sealed all forbidden books and records, now lost beneath the depths of the lake during the Dark Tide.
lang_multi_text.db	InstanceDungeonEntrance_6003_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Major Forbidden Archive
lang_multi_text.db	InstanceDungeonEntrance_8000_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Trial Character Activity Instance
lang_multi_text.db	InstanceDungeonEntrance_8000_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Trial Character Activity Instance
lang_multi_text.db	InstanceDungeonEntrance_8001_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			A mysterious gateway emerges in the Whining Aix's Mire, providing access to a realm known as Somnoire. Legend has it that it hosts the dreams of all beings in Solaris.
lang_multi_text.db	InstanceDungeonEntrance_8001_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Depths of Illusive Realm
lang_multi_text.db	InstanceDungeonEntrance_8150_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Shilang has been conducting research on optimizing alloy properties.\nA unique Sonoro Sphere has emerged recently, and Shilang discovers that the alloys he has forged possess exceptional abilities in this domain.
lang_multi_text.db	InstanceDungeonEntrance_8150_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Alloy Smelt
lang_multi_text.db	InstanceDungeonEntrance_8151_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Shilang has been conducting research on optimizing alloy properties.\nA unique Sonoro Sphere has emerged recently, and Shilang discovers that the alloys he has forged possess exceptional abilities in this domain.
lang_multi_text.db	InstanceDungeonEntrance_8151_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Alloy Smelt II
lang_multi_text.db	InstanceDungeonEntrance_8152_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Three different combat environments are set up in the Pioneer Training Ground for players to try their skills.
lang_multi_text.db	InstanceDungeonEntrance_8152_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Pioneer Training Ground
lang_multi_text.db	InstanceDungeonEntrance_8170_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			You found Cosmos, Encore's wooly companion, by a mysterious gateway. Some kind of test seems to be running behind the gate and it needs your assistance.\nDuring the test, Cosmos will provide Echoids to significantly boost Resonators' combat power.\nYou can complete the task with your friends.
lang_multi_text.db	InstanceDungeonEntrance_8170_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Do Echoids Dream of Electric Sheep?
lang_multi_text.db	InstanceDungeonEntrance_8180_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Beside a mysterious gateway stands a girl who has accidentally wandered through it—Dorothy. She seeks your help to defeat the monsters lurking behind the gate.\nIn this challenge, you can choose "Dorothy's Companions" as Echoes to assist you in battle, which greatly enhances the combat abilities of Resonators.\nYou can complete the task with your Friends.
lang_multi_text.db	InstanceDungeonEntrance_8180_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Fairy Tale's Finale
lang_multi_text.db	InstanceDungeonEntrance_8500_Description	3.4	Hội thoại/Cốt truyện	Phụ bản			Following the Battle of the Norfall Barrens, the Black Shores and the Huaxu Academy collaborated to develop the Infinite Battle Simulation, a simulation training system designed to address the potential threats posed by the residual frequencies of the Threnodian.
lang_multi_text.db	InstanceDungeonEntrance_8500_Name	3.4	Hội thoại/Cốt truyện	Phụ bản			Infinite Battle Simulation
