dbfile	key	version	category	folder	speaker	mission	anh_en
lang_infodisplay.db	100	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Tan: You really went to the mine to work the night shift?\nJing: I decided to find myself a job and save myself before I lost water and food at home.\nTan: But it's not as bad as I thought. I've been staring at the "big elevator" going up and down to kill time, and it went for 49 times this night.\nTan: Isn't that a bit too frequent?\nTan: I heard that the mine recently reduced the night shifts. How could there be so much up and downs?\nJing: I'm not sure. Let me use my skill specialized for night security to see the situation.\nJing: That's not right......\nTan: What's wrong, what's wrong?\nJing: This elevator isn't taking anyone. I've looked at the switches on several floors, and there's no one around...... No, I have to go out and take a look.\nTan: Hey hey hey, you cannot act as you will. If we are in a story, it could be anything waiting for you outside.\nJing: No, now that I have taken this job, I must not only take care of my own safety. And you, on the other hand, should listen to science, as a so-called Tiancheng's new generation. You are talking even more like an old square......\nJing: Besides, maybe it's a mechanical failure, or my colleagues are playing a prank? After all, the work in the mine is so boring, maybe they agreed to give me, a newcomer, a "surprise"?\nA-tan: You're exactly like the protagonist of a horror story! Good luck, I will also pray to Suiguang that you will be alright......
lang_infodisplay.db	101	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Equipment Repair Record
lang_infodisplay.db	102	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Equipment: Cable Car for Personnel and Cargo\nSerial Number: HLHk-09\nService at: Transport Department, Hukou Mine\nFault Description: Unusual increase in steel wire wearing and break, which resulted in failure of linkage between cable car bodies and failure in the normal operation of cable cars.\nTreatment: Steel wires replaced.\nReason: Pulling wheels, guiding pulleys and speed governors all checked, and no reason found. Inapproriate operation suspected.\nAdvice: If I should catch anyone messing around with cargo and getting overloaded on the cable cars, I will hang him on the cable and give him a taste of OVERLOAD!\nHandled by: Cheng
lang_infodisplay.db	103	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Note of an engineer
lang_infodisplay.db	104	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			To Cheng:\nI made clear what the problem reported by the new guy on night watch was.\nSure enough, just like you said, it's not a spooky phenomenon at all, it's just that someone has adjusted the induction threshold of the lift lower, and now even a gust of wind can make this sensitive big guy move.\nYoung people nowadays are alwasy so suspicous like our last generation......\nBut here the repair still need your help. I debugged it for quite a while, but there's still an error of 21 grams.
lang_infodisplay.db	105	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Warning on Wutherium Fluid can
lang_infodisplay.db	106	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Don't treat canned Wutherium Fluid as an average fluid!\n1. It won't be sold at a common market.\n2. It won't stand impacts during transport.\n3. It cannot be stored for long time.\n4. The most important part is, don't open a canned Wutherium Fluid like a food can. This could kill!
lang_infodisplay.db	107	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Search history of a mine worker
lang_infodisplay.db	108	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Tacetite radiation\nTacetite radiation influence\nTacetite long-term radiation illness\nTacetite disease cognitive disorder\nTacetite illness cure\n......
lang_infodisplay.db	109	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Sound of Stone
lang_infodisplay.db	11	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Dim Forest Ecological Survey (Conclusion)
lang_infodisplay.db	110	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Who says you have to have a musical instrument to play!\nDuring my work in the mine, I always heard some strange sounds, and at first I thought it was the "voice" that the rumors said...... but then I found out that these strange sounds were actually coming from Tacetite, and what's more amazing is that they have their own rhythm!\nWhen Tacetite is transformed to Wutherium Radiation in Resonance Boxes, part of the frequency domain can be captured by the human ear. And the shape of the Tacetite cut, the nature of the ore will all affect how this sound wave is played into a melody.\nI have organized the sounds recorded over the years and rearranged them into a song, which is this "Sound of Stone".\nI hope that one day, this new way of playing will gain everyone's affection.
lang_infodisplay.db	111	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Business Advertisement for the Port
lang_infodisplay.db	112	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Port Gunchao was established in 132 A. L. It is mainly engaged in the business of domestic and foreign cargo agency and ship agency for raw Tacetie, energy industrial products, consumer sound materials, etc. With the world's top container management system and large ship docking facilities, Port Gunchao is the largest comprehensive hub port and container trunk port in Huanglong area.\nWe have long been cooperating closely with the Hukou Mine and the Pioneer Association, with fair and transparent pricing and excellent reputation in the industry.\nWe welcome people from all industries to conduct business negotiations.\n\n                                                                                              Business Office, Port Gunchao
lang_infodisplay.db	113	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Working Journal at the Port
lang_infodisplay.db	114	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			<i>Working Journal at the Port</i> Author Unknown\n\nIt was about late one afternoon last month when I was taking inventory in the yard and I looked down and noticed that the spider had made a web. Just as I was about to clean it up as usual...... I noticed that the web had such a regular shape, a precisely calculated polygon that expanded step by step, that I was fascinated by it!\nI had heard a beautiful legend that TDs are attracted to similar frequencies, and at that moment I felt like I had been struck by something too! Oh, maybe the spider had a similar "frequency" to me?\nIn the end, I was careful not to break the spider's web, hoping that no one else would find it......
lang_infodisplay.db	115	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Expressway Bulletin
lang_infodisplay.db	116	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Welcome to the expressway. Use this to access Port Gunchao, Hukou Mine and city of Tiancheng. Please confirm your destination.\nYou might find exiles or MOs around this stretch. Please keep alert and pass with care when shipping cargo via this road.\n(P.S., please do not damage facilities of the expressway, or you might be held accountable)\n\n                                                                                                    Maintanence: Team 7, Ministry of Development
lang_infodisplay.db	117	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Supply application form template
lang_infodisplay.db	118	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Supply Application Form Template\n\nName: Yizhu (sample)\nAffiliation: Ministry of Development (sample)\nSupply applied & Quantity: 10 modern TD decoy agents (sample)\nReason: Emergency maintenance and repair for beacons at Plateau Ruins (sample, outline in 80 words)\n\nPlease submit this application from one's own terminal\nApplied supplies should be delivered with the day. For emergency use, go to the warehouse for rapid response.
lang_infodisplay.db	119	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Exiles' Slogan
lang_infodisplay.db	12	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Jueyuan: However, most species in the region are in a relatively precarious situation. Take the XXX in the conservation area for example, the species is essentially on the verge of functional extinction and needs timely artificial conservation.\nJueyuan: Besides...\n[Hoochief squeaking]\nJueyuan: Bad gorilla! That's not food!\n[Hoochief mocking]\nJueyuan: Stop there -- (voice lowering, getting far)
lang_infodisplay.db	120	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			... Stretch yourself often and exercise holding breath underwater.
lang_infodisplay.db	121	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			𝘕𝘰𝘵𝘦𝘴 𝘰𝘧 𝘢 𝘍𝘪𝘦𝘭𝘥𝘸𝘰𝘳𝘬 𝘪𝘯𝘵𝘰 𝘑𝘪 𝘛𝘪𝘯𝘨 𝘓𝘢𝘣𝘰𝘳𝘢𝘵𝘰𝘳𝘪𝘦𝘴
lang_infodisplay.db	122	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Chap. 13, 𝘕𝘰𝘵𝘦𝘴 𝘰𝘧 𝘢 𝘑𝘪 𝘛𝘪𝘯𝘨 𝘍𝘪𝘦𝘭𝘥𝘸𝘰𝘳𝘬 𝘪𝘯𝘵𝘰 𝘊𝘢𝘵𝘢𝘴𝘵𝘳𝘰𝘱𝘩𝘪𝘤 𝘋𝘦𝘴𝘵𝘳𝘶𝘤𝘵𝘪𝘰𝘯, 𝘈.𝘓. 104\nA revist as part of the effort to demystify the reason Ji Ting collapsed ended in no new useful information.\nRemains on site, Wutheron traces, and oral records of survivors... they add up only to a still sparse collection.\nJudging from the mere result, without taking into account the reasons behind: if this is what happens to the most advanced research institute of all humanity, I can't imagine it should happen again.\nInstinct tells me this wasn't a pure catatrophe of accident.
lang_infodisplay.db	123	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			𝘕𝘰𝘵𝘦𝘴 𝘰𝘧 𝘈 𝘍𝘪𝘦𝘭𝘥𝘸𝘰𝘳𝘬 𝘪𝘯𝘵𝘰 𝘍𝘪𝘰𝘳𝘥 𝘓𝘪𝘨𝘩𝘵𝘩𝘰𝘶𝘴𝘦
lang_infodisplay.db	124	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Chap. 18, 𝘕𝘰𝘵𝘦𝘴 𝘰𝘧 𝘢 𝘑𝘪 𝘛𝘪𝘯𝘨 𝘍𝘪𝘦𝘭𝘥𝘸𝘰𝘳𝘬 𝘪𝘯𝘵𝘰 𝘊𝘢𝘵𝘢𝘴𝘵𝘳𝘰𝘱𝘩𝘪𝘤 𝘋𝘦𝘴𝘵𝘳𝘶𝘤𝘵𝘪𝘰𝘯, 𝘈.𝘓. 104\nFacility: Monitor Platform\nPurpose: Collect and predict Wutheron fluctuation data within the 1st research area.\n\nA Ji Ting facility that lasted until the final moment, upholding an important responsibility even after the catastrophe, that is, directing Huanglong residents to immigrate to the mountains safely. Having fulfilled its last mission, it is almost perfection, as an artificial creation.
lang_infodisplay.db	125	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			𝘕𝘰𝘵𝘦𝘴 𝘰𝘧 𝘢 𝘍𝘪𝘦𝘭𝘥𝘸𝘰𝘳𝘬 𝘪𝘯𝘵𝘰 𝘵𝘩𝘦 𝘙𝘦𝘮𝘢𝘪𝘯𝘴 𝘰𝘯 𝘗𝘭𝘢𝘵𝘦𝘢𝘶
lang_infodisplay.db	126	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Chap. 7, 𝘕𝘰𝘵𝘦𝘴 𝘰𝘧 𝘢 𝘑𝘪 𝘛𝘪𝘯𝘨 𝘍𝘪𝘦𝘭𝘥𝘸𝘰𝘳𝘬 𝘪𝘯𝘵𝘰 𝘊𝘢𝘵𝘢𝘴𝘵𝘳𝘰𝘱𝘩𝘪𝘤 𝘋𝘦𝘴𝘵𝘳𝘶𝘤𝘵𝘪𝘰𝘯, 𝘈.𝘓. 104 \nA simple settlement that was constructed on a basis of a military facility became no longer habitable completely as of the catastrophe.\nThe environment remains hostile. Thick fog is frequently present, while Wutheron indicator shows anomalities now and then.\nAs a possible result of regular plunder by exiles active around here, nothing valuable is found in the area.
lang_infodisplay.db	127	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Cemetery of the Lost
lang_infodisplay.db	128	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			In 157 A. L., the largest TD offensive "Tides of Beasts" appeared with its threat pointed at the heart of Tiancheng.\nFor the sake of home to humanity, all soldiers of Huanglong's army took their best and unified their minds to resist the enemy from the last front.\nAmong the forces, the Vanguard Battalion of Midnight Rangers dived deep into the core area in the wild in an effort to exterminate the enemy with a mobile approach. It cost them a wretching price to turn the tide in which human had been only passively defending, into one that will promise Huanglong's ultimate victory.\nIn our deepest memories the 306 warriors left in the battle of Tides of Beasts are mourned and monumented at this cemetery.\n\n                                                                                                                                                                ALL MEN OF HUANGLONG\n\nP. S.: 159 A. L., the gathering of mourners and their condensed memories after the establishment of this cemetery has caused a turbulence of Wutherons in this area that became a minor Tacet Field. Damage to larger or smaller degrees were done to all parts of the cemetery. Despite a plan to repair, it is in people's hope to keep the damage marks as a constant alert and a remainder of crisis.
lang_infodisplay.db	129	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Battle Log No. 6010: Entering Autumn
lang_infodisplay.db	13	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Map of Hides
lang_infodisplay.db	130	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			It's the fifth day of deployment in the battlefield, and I have finally time to jot down something.\nI was arranged clerk for the XXX. For the whole the 30 people in the XXX, I have to record everything from their food, their hydration, to their rest, their possession, all while the Geiger Counters beep all day and shells drop near us now and then.\nI don't know if fortune favors me or it doesn't, because a bomb hit the shelter I dug and burnt my pack down to ashes, while I was out transmitting the order and spared of it. Nevertheless, the absense of sleeping bags and clothes for change in late Autumn became a worry, leaving me in frustration of how I would make it through the winter.\nThe deputy in charge of logistics was a warmhearted man, who offered me his new sleeping bag and clothes, and went to use mildewed spare supply himself. I only took the bag and promised to return it to him when we are resupplied. He said nothing, neither took back the clothers; instead he smiled, and then left. I didn't care to chase because of the cold in the night. Could give things back tomorrow.
lang_infodisplay.db	131	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Battle Log No. 6010: Battle for Point 91.7
lang_infodisplay.db	132	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			11 nights witnessed the battle for the 91.7 highland. Our XXX lost 16 men, including our deputy. 7 serious injuries and 8 mild injuries. The battle progressed as follows:\nIn late November, the enemy assaulted our 9.17 highland, which was not named. For days of nights of fighting and contending, most of the surface of the highland was occupied by the enemy. On October 27, we received the command to go in to battle and back up friendly forces.\nUnder fire cover, our force launched 6 strikes on the enemy with 8 hours, all of which failed to drived the enemy away from the highland.\nEarly 28 morning, the enemy launched an unresultful counter-strike with covers of cannon firing.\nFrom Octboer 28 until Nov 6, the control ot the highland was transferred back and forth a few times, but there weren't decisive results for both sides.\nNight Nov 6, my force was replaced by a friendly one which would take on our duties due to the severe headcount loss of more than 70%.\nSummary of Battle:\nThe loss of my force was predominantly done by close-range fire. This, for one, proves the defense insights about indirect fire circulated within the army; for another, it makes the case for the underpreparation of my force with respect to close-range crossfire. Detailed battle review is attached hereafter.
lang_infodisplay.db	133	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Battle Log No. 6010: Reorganize
lang_infodisplay.db	134	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			It is November 8 today. We retreated to our rear for rearmament as per the order. The rumbling of cannons keeps coming through from 91.7. No doubt that highland is to be the key to the whole battle. The side that takes it takes control.\nOn that highland, which hardly covers some ground, flesh and blood have become the strongest defense lines. All the steels knee before them.\nI am glad I didn't borrow the deputy's new clothes, for at least he can be taken home with pride.\nHe told me a tale, which he said was told by his grandfather, that when one passes, his homecoming soul will be hitched with breezes to where he belongs. Now it's late night, I wonder if my comrades are on their way to return.
lang_infodisplay.db	135	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Battle Log No. 6010: Departure again
lang_infodisplay.db	136	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			On Nov 15, we met the backup we waited for: two recruits. Together with the 12 men left, we formed a squad. Since we kept the establishment of XXX, my title of acting deputy squad leader was nominally acting deputy XXX leader.\nThe battle at 91.7 drained our reserves. It's time the undermanned forces, that is us, be sent back to the front. We are infiltrating into enemies' rear. As soon as the encircle is done, we will be positioned to annihilate the enemy.\nThe enemy has realized this. They are planning a desperate sally intended to break our front and encircle our flanks in turn. The fate of this decisive battle is soon to be seen.
lang_infodisplay.db	137	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Battle Log No. 6010: This may be my last
lang_infodisplay.db	138	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Female Voice: "Mum, it's the 47th day of this battle, and I'm turning 22."\nFemale Voice: "47 days, in which I became an acting leader from a common recruit."\nFemale Voice: "Enemies flooded towards us like cockroaches without stop."\nFemale Voice: "And we didn't hesitate to squash them, like always."\n[pause for a while, deep breath]\nFemale Voice: "Mum, I'll be back. They will take me back. Just don't lock the window."
lang_infodisplay.db	139	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Incineranur Security Administration
lang_infodisplay.db	14	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Five markers shaped like a cage, where a particular cage seems to hold something special.\nAs for clues to unlock the cage, maybe look for the extra markers......
lang_infodisplay.db	140	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			1. No trespassing for unauthorized personnel in Incineranur. Vialotors at their own risk. Authorized personnel should abide by the code of conduct.\n\n2. Operations within the area of Incineranur should be authorized and done with proper certifications.\n\n3. Protective Equipment should be carefully used before entrance into Incineranur. Resonator should simultaneously hold and wear insulators and wave absorbers; non-Resonators should refrain from entering unless necessary. Wear additional, correct protection in extraordinary cases.\n\n4. Operation in the area of Incineranur should not exceed 3 hours. In the cases of any physical of mental discomfort during operation, leave immediately and seek medical inspection.\n\n5. Personnel involved in long-term operations in the area should receive regular mental assessments to avoid potential sanity detoriation.
lang_infodisplay.db	141	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Footnotes of Time - 91
lang_infodisplay.db	142	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			That little girl, Annalica, said there might be "pocket piano" here. We should have arrived at what her coordinate indicates.\nBut we found only dolls blown to pieces, model cars that don't run after a hard searching effort. We are not even seeing a trace of piano.\nThough that kid can always find bizarre gadgets in plies of antiquities, I doubt the existence of this "pocket piano".
lang_infodisplay.db	143	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Footnotes of Time - 92
lang_infodisplay.db	144	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			It is wet lately. There might be reverse rain, so I found a weapon remains for cover.\nI met a pair of brother and sister there resting. Two small kids, on their alert to strangers. Looked like home runaways.\nI was going to call Morn Guards from the camp to take them back, but they jumped over to me, and almost bumped into my brim.\n"Pleasem uncle, don't send to take us. My sister and I just wanted to go and see the flower fields." The boy with a larger size looked at me sincerely, getting me in a dilemma.\nI gave in at the end. Who's not curious when he's young? I hadn't found much at that time, so why not help them a little. I'd just take it as a trial of luck at the Incineranur.
lang_infodisplay.db	145	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Footnotes of Time - 93
lang_infodisplay.db	146	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			We stopped at the edge of the Incineranur and the two kids nodded to each other as if to confirm something. Then the boy took out a small, delicate box from his backpack and hesitated for just a moment before casting the contents of the box into Incineranur.\nSoon, the long apparatus melted into nothing in the burning heat, and when I turned my head, the two kids were wailing.\nSigh, I traveled all over the world fearing hardly anything, only children crying. Good thing I took the blown doll in my treasure box. I took it out and soothed the kids from crying.\nAlthough this old toy did not get into the tower, it didn't go wasted.
lang_infodisplay.db	147	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Footnotes of Time - 94
lang_infodisplay.db	148	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			On the way of sending the children back, Annalica sent a very low-resolution picture through, said it was the photo of the "pocket piano" she took much effort to find.\nSurprisingly,...... it was the thing that was just thrown into the Incineranur, a historical treasure! Turned into ashes right before my eyes!\n"That is grandfather and grandmother's love token." The little girl said.\n"Indeed! Grandpa said that during the war, he and grandma were scattered by the crowd and the place where they separated was just the location of the flower sea. He also said......" said the boy, about to cry again, "he said that if one day he too left, we should put the pocket piano in the flower sea so he could play for grandma again."\n"But...... but I heard dad say something about this thing selling for a good price, just today! He was going to sell it, sob..."\nHow can the value of antiques be measured in terms of money? In that case, I have to thank the two little kids for allowing me to witness the instantaneous glow of antiques blooming in this era.
lang_infodisplay.db	149	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Footnotes of Time - 95
lang_infodisplay.db	15	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Featured Shows of the Season
lang_infodisplay.db	150	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			After reading my metric records, Annalica exclaimed that it was a waste.\nPerhaps in her opinion, the only way to realize the true value of an ancient object is to incorporate it into the Abyssturrim.\nIf possible, I really hope that this little girl can step out of Abyssturrim and make sense of the real world. She will become part of the footnotes of history, together with all the metrologists.
lang_infodisplay.db	151	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Ji Ting Data Chip
lang_infodisplay.db	152	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			>>> Ji Ting Laboratories: Record No. ■■■\nIn 103 A.L., unknown Loong-shaped creature was dug out at Chengxiao. Mountain. Its signs of life being unclear, the study into it was code-named "Sui Guang".\nAll kinds of detecting and scanning efforts failed to see its inner construction. ■■■■■■■ might be possible.\nSui Guang was awakened in 106 A.L. for the reason of ■■■■■■■. It was sapient and comprehensible to communications. Jiushang, the commander-in-chief made a successful conversation with it and agreed on the strikeback plan Operation Real Loong. The war on Threnodian saw a major opportunity.\nIn 107 A.L., Sui Guang assisted human in the defeat of the Crownless at the Norfall Barrens. It was witnessed possessing the capability to absorb powers of Threnodians. An analysis of the energy remains on the battlefield shows the possibility of ■■■■■■■.
lang_infodisplay.db	153	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Personal Journal
lang_infodisplay.db	154	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Date: 157 A.L. Jan. 8\nContent: Captain had a word with me, again, today. He wanted a decisive opinion from me, as a technological backbone - whether we should proceed with the survey. Me, him, and virtually everyone else knows that this canal means so much and that we have paid so much for it, if we stop here, the fruits of all these years go to waste. But if we process on, the further price is perhaps lives... I can't convince myself, nor my teammates, who are so frightful of the TD waves.
lang_infodisplay.db	155	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Survey Report
lang_infodisplay.db	156	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Date of Work: 155 A.L. Oct. 11\nWork Summary: A survey unit distribution map is made for the primary locationing of the canal. Encountered a small TD wave during imaging info collection. Two members slightly injured after a timely support from the Ranger special company, despite serious damage done to survey devices.\n<i>Backup devices expected to arrive in one week, before which all survey works are paused.</i>\nNotes and Remarks: Raw mines of unknown rock are found in the area, which demands for further digging and testing of its structure and nature to weigh its value. Dangers are considerable for the construction and survey works in this area. Should any exceptional conditions arise, works should be immediately stopped, personnel be withdrawn, and Midnight Rangers be notified.
lang_infodisplay.db	157	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Camp Notice
lang_infodisplay.db	158	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			<b>[Latest Notice]</b>\nDate: 157 A.L.\nContent: Due to the frequent occurrence of TD waves and abnormal Wutheron density, the sculpting of Suiguang and the excavation of the canal are suspended as of now. All personnel of the Ministry of Development and the Midnight Ranger are ordered to withdraw from the area. The restart time is yet to be determined.\n\n<b>[Outdated Notice]</b>\nDate: 154 A.L.\nContent: The access to the Gorges of Spirit was knocked through today, where Midnight Ranger special companies met accumulated TD waves of extraordinary danger. The numbers of death, severe injury and missing is yet to be recorded as they are too high. Jiyan was appointed temoporary commander-in-chief after his predecessor's heroic sacrifice.\n\n<b>[[Outdated Notice]</b>\nDate: 140 A.L.\nContent: Commissioned by the Ministry, a Midnight Ranger special company will be responsible for the study and clearing of Gorges of Spirit land lots to allow for the Ministry to enter the Gorges for a more detailed survey. Primary expectations show the access to the Gorges should be open before 150 A.L..
lang_infodisplay.db	159	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Lab Report for XXX
lang_infodisplay.db	16	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			[Featured in the Cinema]\n\n"Ravages remind of old dreams of old towns,\nFuture is never for me to see, but past is to cry."\n- Dream of the past, travel through time. A fresh, immersive play <i> Moon over Sky</i> on premiere.\n\nThe Fifth Tiancheng Comic Conference is on the horizon.\nQinghe and Shongsheng's lastest comic work <i>Old City Storm</i> premiering.\nElegant and vulgar in the same night of opera.\n\n[Audience Guide]\n1. Tiancheng Theatre is an open theatre, so please observe public order.\n2. During the performance, you may enter and exit the theater at any time, but please keep quiet.\n3. it is strictly prohibited to trespass on the stage. Offenders will be handed to Mourn Guards.\n4. It is everyone's responsibility to take care of the public environment. After the performance, please take away any waste.
lang_infodisplay.db	160	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Rigidity: 6 degree\nDensity: 3.0-3.5g/cm³\nCompressive Strength: 3000-5000kg/cm³\n\nThe sample is named Xxx, which has a fine structure, good rigidity and compressive strength performances, and a decent chemical stability. It is capable of standing extreme temperature changes.\nXxx is widely distributed in the Gorges of Spirit with a large presence. Therefore its mining is convenient, with a moderate probability of finding large lots. It is an excellent construction material, suitable for large sculptures, outer walls and hard overlayings.
lang_infodisplay.db	161	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Battle Report against TD waves at the Gorges of Spirit
lang_infodisplay.db	162	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			Date: 154 A. L.\nContent: In the operation to recapture the Gorges of Spirit, the Midnight Ranger was positioned in extremely adverse conditions of the commander-in-chief mortality and force mismatch. However, with the outstanding service of Jiyan, one of our warriors, the only one special company left managed to resist large-scale TD waves for 3 days and stayed the ground until the major forces came to their backup. The forces were then coordinated and directed to beat the TD successfully. Most of the investigation results were thus preserved.
lang_infodisplay.db	163	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			<i>Gorges of Spirit Investigation Report</i>
lang_infodisplay.db	164	3.4	Bản đồ/Thế giới	Bản đồ/Thế giới			[Noise from Communicator]\nYesterday set up a communication with the family. My daughter muttered several times that she wanted to see the big waterfall and the big turtle, and that she wanted to see them in person, at where they were.\nOh my good Lady...... I bargained for a long time before she agreed to just look at the photos.\nIt is strange that this place is not much damaged by the Tides of Beasts, maybe because this big guy sitting in the lake.\nI also have to be careful not to startle it.
