dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_instance_dungeon.db	1007	3.4	Phụ bản	Phụ bản			鸣域等阶4阶解锁			Mở khóa Minh Vực cấp 4
lang_instance_dungeon.db	1008	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1009	3.4	Phụ bản	Phụ bản			战歌废墟·三（周二五日开放）			Phế Tích Chiến Ca · Ba (Mở vào Thứ Ba, Thứ Sáu, Chủ Nhật)
lang_instance_dungeon.db	101	3.4	Phụ bản	Phụ bản			test/暂无描述			test/Tạm chưa có mô tả
lang_instance_dungeon.db	1010	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1011	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1012	3.4	Phụ bản	Phụ bản			鸣域等阶4阶解锁			Mở khóa Minh Vực cấp 4
lang_instance_dungeon.db	1013	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1014	3.4	Phụ bản	Phụ bản			战歌废墟·三（周三六日开放）			Phế Tích Chiến Ca · Ba (Mở vào Thứ Tư, Thứ Bảy, Chủ Nhật)
lang_instance_dungeon.db	1015	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1016	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1017	3.4	Phụ bản	Phụ bản			鸣域等阶4阶解锁			Mở khóa Minh Vực cấp 4
lang_instance_dungeon.db	1018	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1019	3.4	Phụ bản	Phụ bản			战歌废墟·四（周一四日开放）			Phế Tích Chiến Ca · Bốn (Mở vào Thứ Hai, Thứ Năm, Chủ Nhật)
lang_instance_dungeon.db	102	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Domain>Lãnh địa</ano> <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1020	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1021	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1022	3.4	Phụ bản	Phụ bản			鸣域等阶5阶解锁			Mở khóa Minh Vực cấp 5
lang_instance_dungeon.db	1023	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1024	3.4	Phụ bản	Phụ bản			战歌废墟·四（周二五日开放）			Phế Tích Chiến Ca · Bốn (Mở vào Thứ Ba, Thứ Sáu, Chủ Nhật)
lang_instance_dungeon.db	1025	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1026	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1027	3.4	Phụ bản	Phụ bản			鸣域等阶5阶解锁			Mở khóa Minh Vực cấp 5
lang_instance_dungeon.db	1028	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1029	3.4	Phụ bản	Phụ bản			战歌废墟·四（周三六日开放）			Phế Tích Chiến Ca · Bốn (Mở vào Thứ Tư, Thứ Bảy, Chủ Nhật)
lang_instance_dungeon.db	103	3.4	Phụ bản	Phụ bản			test/TD-副本测试			test/TD-Kiểm tra <ano=Dungeon>Phó bản</ano>
lang_instance_dungeon.db	1030	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1031	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1032	3.4	Phụ bản	Phụ bản			鸣域等阶5阶解锁			Mở khóa Minh Vực cấp 5
lang_instance_dungeon.db	1033	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1034	3.4	Phụ bản	Phụ bản			战歌废墟·五（周一四日开放）			Phế Tích Chiến Ca · Năm (Mở vào Thứ Hai, Thứ Năm, Chủ Nhật)
lang_instance_dungeon.db	1035	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1036	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1037	3.4	Phụ bản	Phụ bản			鸣域等阶6阶解锁			Mở khóa Minh Vực cấp 6
lang_instance_dungeon.db	1038	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1039	3.4	Phụ bản	Phụ bản			战歌废墟·五（周二五日开放）			Phế Tích Chiến Ca · Năm (Mở vào Thứ Ba, Thứ Sáu, Chủ Nhật)
lang_instance_dungeon.db	104	3.4	Phụ bản	Phụ bản			test/副本测试1			test/Kiểm tra <ano=Dungeon>Phó bản</ano> 1
lang_instance_dungeon.db	1040	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1041	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1042	3.4	Phụ bản	Phụ bản			鸣域等阶6阶解锁			Mở khóa Minh Vực cấp 6
lang_instance_dungeon.db	1043	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1044	3.4	Phụ bản	Phụ bản			战歌废墟·五（周三六日开放）			Phế Tích Chiến Ca · Năm (Mở vào Thứ Tư, Thứ Bảy, Chủ Nhật)
lang_instance_dungeon.db	1045	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1046	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1047	3.4	Phụ bản	Phụ bản			鸣域等阶6阶解锁			Mở khóa Minh Vực cấp 6
lang_instance_dungeon.db	1048	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1049	3.4	Phụ bản	Phụ bản			战歌废墟·六（周一四日开放）			Phế Tích Chiến Ca · Sáu (Mở vào Thứ Hai, Thứ Năm, Chủ Nhật)
lang_instance_dungeon.db	105	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Domain>Lãnh địa</ano> <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1050	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1051	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1052	3.4	Phụ bản	Phụ bản			鸣域等阶7阶解锁			Mở khóa Minh Vực cấp 7
lang_instance_dungeon.db	1053	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1054	3.4	Phụ bản	Phụ bản			战歌废墟·六（周二五日开放）			Phế Tích Chiến Ca · Sáu (Mở vào Thứ Ba, Thứ Sáu, Chủ Nhật)
lang_instance_dungeon.db	1055	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1056	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1057	3.4	Phụ bản	Phụ bản			鸣域等阶7阶解锁			Mở khóa Minh Vực cấp 7
lang_instance_dungeon.db	1058	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1059	3.4	Phụ bản	Phụ bản			战歌废墟·六（周三六日开放）			Phế Tích Chiến Ca · Sáu (Mở vào Thứ Tư, Thứ Bảy, Chủ Nhật)
lang_instance_dungeon.db	106	3.4	Phụ bản	Phụ bản			test/安可任务人形少女房间			test/Phòng thiếu nữ hình người nhiệm vụ Encore
lang_instance_dungeon.db	1060	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1061	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1062	3.4	Phụ bản	Phụ bản			鸣域等阶7阶解锁			Mở khóa Minh Vực cấp 7
lang_instance_dungeon.db	1063	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1064	3.4	Phụ bản	Phụ bản			战歌废墟·七（周一四日开放）			Phế Tích Chiến Ca · Bảy (Mở vào Thứ Hai, Thứ Năm, Chủ Nhật)
lang_instance_dungeon.db	1065	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1066	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1067	3.4	Phụ bản	Phụ bản			鸣域等阶8阶解锁			Mở khóa Minh Vực cấp 8
lang_instance_dungeon.db	1068	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1069	3.4	Phụ bản	Phụ bản			战歌废墟·七（周二五日开放）			Phế Tích Chiến Ca · Bảy (Mở vào Thứ Ba, Thứ Sáu, Chủ Nhật)
lang_instance_dungeon.db	107	3.4	Phụ bản	Phụ bản			test/人形少女房间			test/Phòng thiếu nữ hình người
lang_instance_dungeon.db	1070	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1071	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1072	3.4	Phụ bản	Phụ bản			鸣域等阶8阶解锁			Mở khóa Minh Vực cấp 8
lang_instance_dungeon.db	1073	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1074	3.4	Phụ bản	Phụ bản			战歌废墟·七（周三六日开放）			Phế Tích Chiến Ca · Bảy (Mở vào Thứ Tư, Thứ Bảy, Chủ Nhật)
lang_instance_dungeon.db	1075	3.4	Phụ bản	Phụ bản			祝愿我吧，祝愿我足够好运，祝愿这条荆棘之路会有终点，祝愿我们能赢下几代人的命运，祝愿我们终将胜利。			Hãy cầu chúc cho ta, cầu chúc ta đủ may mắn, cầu chúc con đường gai góc này sẽ có hồi kết, cầu chúc chúng ta giành lại được vận mệnh của bao thế hệ, cầu chúc cuối cùng chúng ta sẽ chiến thắng.
lang_instance_dungeon.db	1076	3.4	Phụ bản	Phụ bản			角色的冷凝伤害加成提升40%。			Gia tăng 40% sát thương <ano=Glacio>Ngưng Băng</ano> của nhân vật.
lang_instance_dungeon.db	1077	3.4	Phụ bản	Phụ bản			鸣域等阶8阶解锁			Mở khóa Minh Vực cấp 8
lang_instance_dungeon.db	1078	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1079	3.4	Phụ bản	Phụ bản			旧城幻梦·一（周一四日开放）			Giấc Mộng Cố Đô · Một (Mở vào Thứ Hai, Thứ Năm, Chủ Nhật)
lang_instance_dungeon.db	108	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Domain>Lãnh địa</ano> <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1080	3.4	Phụ bản	Phụ bản			那若星光般耀眼的幻梦是旧城流水的波光。盛夏的故影残留着已被忘却的辉煌。			Giấc mộng rực rỡ tựa ánh sao kia là làn sóng nước chảy của cố đô. Bóng hình mùa hè rực rỡ còn vương lại vinh quang đã bị lãng quên.
lang_instance_dungeon.db	1081	3.4	Phụ bản	Phụ bản			角色的热熔伤害加成提升40%。			Gia tăng 40% sát thương <ano=Fusion>Hỏa Liệt</ano> của nhân vật.
lang_instance_dungeon.db	1082	3.4	Phụ bản	Phụ bản			鸣域等阶2阶解锁			Mở khóa Minh Vực cấp 2
lang_instance_dungeon.db	1083	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1084	3.4	Phụ bản	Phụ bản			旧城幻梦·一（周二五日开放）			Giấc Mộng Cố Đô · Một (Mở vào Thứ Ba, Thứ Sáu, Chủ Nhật)
lang_instance_dungeon.db	1085	3.4	Phụ bản	Phụ bản			那若星光般耀眼的幻梦是旧城流水的波光。盛夏的故影残留着已被忘却的辉煌。			Giấc mộng rực rỡ tựa ánh sao kia là làn sóng nước chảy của cố đô. Bóng hình mùa hè rực rỡ còn vương lại vinh quang đã bị lãng quên.
lang_instance_dungeon.db	1086	3.4	Phụ bản	Phụ bản			角色的热熔伤害加成提升40%。			Gia tăng 40% sát thương <ano=Fusion>Hỏa Liệt</ano> của nhân vật.
lang_instance_dungeon.db	1087	3.4	Phụ bản	Phụ bản			鸣域等阶2阶解锁			Mở khóa Minh Vực cấp 2
lang_instance_dungeon.db	1088	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1089	3.4	Phụ bản	Phụ bản			旧城幻梦·一（周三六日开放）			Giấc Mộng Cố Đô · Một (Mở vào Thứ Tư, Thứ Bảy, Chủ Nhật)
lang_instance_dungeon.db	109	3.4	Phụ bản	Phụ bản			test/安可任务声之领域正式			test/<ano=Ambience>Lĩnh Vực Thanh Âm</ano> chính thức nhiệm vụ Encore
lang_instance_dungeon.db	1090	3.4	Phụ bản	Phụ bản			那若星光般耀眼的幻梦是旧城流水的波光。盛夏的故影残留着已被忘却的辉煌。			Giấc mộng rực rỡ tựa ánh sao kia là làn sóng nước chảy của cố đô. Bóng hình mùa hè rực rỡ còn vương lại vinh quang đã bị lãng quên.
lang_instance_dungeon.db	1091	3.4	Phụ bản	Phụ bản			角色的热熔伤害加成提升40%。			Gia tăng 40% sát thương <ano=Fusion>Hỏa Liệt</ano> của nhân vật.
lang_instance_dungeon.db	1092	3.4	Phụ bản	Phụ bản			鸣域等阶2阶解锁			Mở khóa Minh Vực cấp 2
lang_instance_dungeon.db	1093	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1094	3.4	Phụ bản	Phụ bản			旧城幻梦·二（周一四日开放）			Giấc Mộng Cố Đô · Hai (Mở vào Thứ Hai, Thứ Năm, Chủ Nhật)
lang_instance_dungeon.db	1095	3.4	Phụ bản	Phụ bản			那若星光般耀眼的幻梦是旧城流水的波光。盛夏的故影残留着已被忘却的辉煌。			Giấc mộng rực rỡ tựa ánh sao kia là làn sóng nước chảy của cố đô. Bóng hình mùa hè rực rỡ còn vương lại vinh quang đã bị lãng quên.
lang_instance_dungeon.db	1096	3.4	Phụ bản	Phụ bản			角色的热熔伤害加成提升40%。			Gia tăng 40% sát thương <ano=Fusion>Hỏa Liệt</ano> của nhân vật.
lang_instance_dungeon.db	1097	3.4	Phụ bản	Phụ bản			鸣域等阶3阶解锁			Mở khóa Minh Vực cấp 3
lang_instance_dungeon.db	1098	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1099	3.4	Phụ bản	Phụ bản			旧城幻梦·二（周二五日开放）			Giấc Mộng Cố Đô · Hai (Mở vào Thứ Ba, Thứ Sáu, Chủ Nhật)
lang_instance_dungeon.db	11	3.4	Phụ bản	Phụ bản			test/暂无描述			test/Tạm chưa có mô tả
lang_instance_dungeon.db	110	3.4	Phụ bản	Phụ bản			test/安可声之领域正式			test/<ano=Ambience>Lĩnh Vực Thanh Âm</ano> chính thức Encore
lang_instance_dungeon.db	1100	3.4	Phụ bản	Phụ bản			那若星光般耀眼的幻梦是旧城流水的波光。盛夏的故影残留着已被忘却的辉煌。			Giấc mộng rực rỡ tựa ánh sao kia là làn sóng nước chảy của cố đô. Bóng hình mùa hè rực rỡ còn vương lại vinh quang đã bị lãng quên.
lang_instance_dungeon.db	1101	3.4	Phụ bản	Phụ bản			角色的热熔伤害加成提升40%。			Gia tăng 40% sát thương <ano=Fusion>Hỏa Liệt</ano> của nhân vật.
lang_instance_dungeon.db	1102	3.4	Phụ bản	Phụ bản			鸣域等阶3阶解锁			Mở khóa Minh Vực cấp 3
lang_instance_dungeon.db	1103	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1104	3.4	Phụ bản	Phụ bản			旧城幻梦·二（周三六日开放）			Giấc Mộng Cố Đô · Hai (Mở vào Thứ Tư, Thứ Bảy, Chủ Nhật)
lang_instance_dungeon.db	1105	3.4	Phụ bản	Phụ bản			那若星光般耀眼的幻梦是旧城流水的波光。盛夏的故影残留着已被忘却的辉煌。			Giấc mộng rực rỡ tựa ánh sao kia là làn sóng nước chảy của cố đô. Bóng hình mùa hè rực rỡ còn vương lại vinh quang đã bị lãng quên.
lang_instance_dungeon.db	1106	3.4	Phụ bản	Phụ bản			角色的热熔伤害加成提升40%。			Gia tăng 40% sát thương <ano=Fusion>Hỏa Liệt</ano> của nhân vật.
lang_instance_dungeon.db	1107	3.4	Phụ bản	Phụ bản			鸣域等阶3阶解锁			Mở khóa Minh Vực cấp 3
lang_instance_dungeon.db	1108	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1109	3.4	Phụ bản	Phụ bản			旧城幻梦·三（周一四日开放）			Giấc Mộng Cố Đô · Ba (Mở vào Thứ Hai, Thứ Năm, Chủ Nhật)
lang_instance_dungeon.db	111	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi <ano=Domain>Lãnh địa</ano> <ano=Ambience>Lĩnh Vực Thanh Âm</ano>
lang_instance_dungeon.db	1110	3.4	Phụ bản	Phụ bản			那若星光般耀眼的幻梦是旧城流水的波光。盛夏的故影残留着已被忘却的辉煌。			Giấc mộng rực rỡ tựa ánh sao kia là làn sóng nước chảy của cố đô. Bóng hình mùa hè rực rỡ còn vương lại vinh quang đã bị lãng quên.
lang_instance_dungeon.db	1111	3.4	Phụ bản	Phụ bản			角色的热熔伤害加成提升40%。			Gia tăng 40% sát thương <ano=Fusion>Hỏa Liệt</ano> của nhân vật.
lang_instance_dungeon.db	1112	3.4	Phụ bản	Phụ bản			鸣域等阶4阶解锁			Mở khóa Minh Vực cấp 4
lang_instance_dungeon.db	1113	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
lang_instance_dungeon.db	1114	3.4	Phụ bản	Phụ bản			旧城幻梦·三（周二五日开放）			Giấc Mộng Cố Đô · Ba (Mở vào Thứ Ba, Thứ Sáu, Chủ Nhật)
lang_instance_dungeon.db	1115	3.4	Phụ bản	Phụ bản			那若星光般耀眼的幻梦是旧城流水的波光。盛夏的故影残留着已被忘却的辉煌。			Giấc mộng rực rỡ tựa ánh sao kia là làn sóng nước chảy của cố đô. Bóng hình mùa hè rực rỡ còn vương lại vinh quang đã bị lãng quên.
lang_instance_dungeon.db	1116	3.4	Phụ bản	Phụ bản			角色的热熔伤害加成提升40%。			Gia tăng 40% sát thương <ano=Fusion>Hỏa Liệt</ano> của nhân vật.
lang_instance_dungeon.db	1117	3.4	Phụ bản	Phụ bản			鸣域等阶4阶解锁			Mở khóa Minh Vực cấp 4
lang_instance_dungeon.db	1118	3.4	Phụ bản	Phụ bản			请离开声之领域			Vui lòng rời khỏi Lĩnh Vực Âm Thanh
