dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_multi_text.db	2493	3.4	Hội thoại/Cốt truyện	Tên người nói						Huyền Diểu chân nhân
lang_multi_text.db	2494	3.4	Hội thoại/Cốt truyện	Tên người nói						Wuli
lang_multi_text.db	2495	3.4	Hội thoại/Cốt truyện	Tên người nói						Phục Linh
lang_multi_text.db	2496	3.4	Hội thoại/Cốt truyện	Tên người nói						Abby
lang_multi_text.db	2497	3.4	Hội thoại/Cốt truyện	Tên người nói						Khán giả nghi hoặc
lang_multi_text.db	2498	3.4	Hội thoại/Cốt truyện	Tên người nói						Khán giả vây xem
lang_multi_text.db	2499	3.4	Hội thoại/Cốt truyện	Tên người nói						Khải Hoằng
lang_multi_text.db	2500	3.4	Hội thoại/Cốt truyện	Tên người nói						Thanh niên khả nghi
lang_multi_text.db	2501	3.4	Hội thoại/Cốt truyện	Tên người nói						Youning
lang_multi_text.db	2502	3.4	Hội thoại/Cốt truyện	Tên người nói						Nhà thám hiểm
lang_multi_text.db	2503	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội
lang_multi_text.db	2504	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của bé gái
lang_multi_text.db	2505	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của kẻ lưu đày
lang_multi_text.db	2506	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của ông lão
lang_multi_text.db	2507	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của Huyền Diểu
lang_multi_text.db	2508	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của Changli thuở nhỏ
lang_multi_text.db	2509	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiếng vọng của Sư phụ
lang_multi_text.db	2510	3.4	Hội thoại/Cốt truyện	Tên người nói						"Nhóc con"
lang_multi_text.db	2511	3.4	Hội thoại/Cốt truyện	Tên người nói						Cư dân Hồng Trấn
lang_multi_text.db	2512	3.4	Hội thoại/Cốt truyện	Tên người nói						Nhiếp ảnh gia Tiên Hành Công Ước
lang_multi_text.db	2513	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của ông lão
lang_multi_text.db	2514	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của thanh niên
lang_multi_text.db	2515	3.4	Hội thoại/Cốt truyện	Tên người nói						Khánh Tường
lang_multi_text.db	2516	3.4	Hội thoại/Cốt truyện	Tên người nói						Cửu Tư
lang_multi_text.db	2517	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội A
lang_multi_text.db	2518	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội B
lang_multi_text.db	2519	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội C
lang_multi_text.db	2520	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội D
lang_multi_text.db	2521	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội E
lang_multi_text.db	2522	3.4	Hội thoại/Cốt truyện	Tên người nói						Thủ Phong
lang_multi_text.db	2523	3.4	Hội thoại/Cốt truyện	Tên người nói						Bỉnh Qua
lang_multi_text.db	2524	3.4	Hội thoại/Cốt truyện	Tên người nói						Phúc Bá
lang_multi_text.db	2525	3.4	Hội thoại/Cốt truyện	Tên người nói						"Jué"
lang_multi_text.db	2526	3.4	Hội thoại/Cốt truyện	Tên người nói						Đám đông vây xem
lang_multi_text.db	2527	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên A
lang_multi_text.db	2528	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên B
lang_multi_text.db	2529	3.4	Hội thoại/Cốt truyện	Tên người nói						Lính gác A
lang_multi_text.db	2530	3.4	Hội thoại/Cốt truyện	Tên người nói						Lính gác B
lang_multi_text.db	2532	3.4	Hội thoại/Cốt truyện	Tên người nói						Thiên Nguyệt
lang_multi_text.db	2533	3.4	Hội thoại/Cốt truyện	Tên người nói						Bệnh nhân
lang_multi_text.db	2534	3.4	Hội thoại/Cốt truyện	Tên người nói						Yongxin
lang_multi_text.db	2535	3.4	Hội thoại/Cốt truyện	Tên người nói						Shinong
lang_multi_text.db	2536	3.4	Hội thoại/Cốt truyện	Tên người nói						Lính gác cẩn trọng
lang_multi_text.db	2537	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội cẩn trọng
lang_multi_text.db	2538	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội nóng nảy
lang_multi_text.db	2539	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiểu Changli
lang_multi_text.db	2540	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo A
lang_multi_text.db	2541	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo B
lang_multi_text.db	2542	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo C
lang_multi_text.db	2543	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo Tàn Tinh Hội ngạo mạn
lang_multi_text.db	2544	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày giao hàng
lang_multi_text.db	2545	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày bối rối
lang_multi_text.db	2546	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày sốt ruột
lang_multi_text.db	2547	3.4	Hội thoại/Cốt truyện	Tên người nói						Hồng Diệp
lang_multi_text.db	2548	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiểu Ly
lang_multi_text.db	2549	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiểu Hoa
lang_multi_text.db	2550	3.4	Hội thoại/Cốt truyện	Tên người nói						Xian'ge
lang_multi_text.db	2551	3.4	Hội thoại/Cốt truyện	Tên người nói						Sư Trừng
lang_multi_text.db	2552	3.4	Hội thoại/Cốt truyện	Tên người nói						Trĩ Xuân
lang_multi_text.db	2553	3.4	Hội thoại/Cốt truyện	Tên người nói						Dẫn Ngọc
lang_multi_text.db	2554	3.4	Hội thoại/Cốt truyện	Tên người nói						Thám Xuyên
lang_multi_text.db	2555	3.4	Hội thoại/Cốt truyện	Tên người nói						Yến Ninh
lang_multi_text.db	2556	3.4	Hội thoại/Cốt truyện	Tên người nói						Cốc Lam
lang_multi_text.db	2557	3.4	Hội thoại/Cốt truyện	Tên người nói						Tương Nghi
lang_multi_text.db	2558	3.4	Hội thoại/Cốt truyện	Tên người nói						Ký Thần
lang_multi_text.db	2559	3.4	Hội thoại/Cốt truyện	Tên người nói						Ký Dạ
lang_multi_text.db	2560	3.4	Hội thoại/Cốt truyện	Tên người nói						Viễn Tri
lang_multi_text.db	2561	3.4	Hội thoại/Cốt truyện	Tên người nói						Dật An
lang_multi_text.db	2562	3.4	Hội thoại/Cốt truyện	Tên người nói						Dì Thu
lang_multi_text.db	2563	3.4	Hội thoại/Cốt truyện	Tên người nói						Thụy Sinh
lang_multi_text.db	2564	3.4	Hội thoại/Cốt truyện	Tên người nói						Hương Bình
lang_multi_text.db	2565	3.4	Hội thoại/Cốt truyện	Tên người nói						A Uy
lang_multi_text.db	2566	3.4	Hội thoại/Cốt truyện	Tên người nói						Tư Hồng
lang_multi_text.db	2567	3.4	Hội thoại/Cốt truyện	Tên người nói						Trí Hành
lang_multi_text.db	2568	3.4	Hội thoại/Cốt truyện	Tên người nói						Trọng Lâm
lang_multi_text.db	2569	3.4	Hội thoại/Cốt truyện	Tên người nói						Chú Cảnh
lang_multi_text.db	2570	3.4	Hội thoại/Cốt truyện	Tên người nói						Danhua
lang_multi_text.db	2571	3.4	Hội thoại/Cốt truyện	Tên người nói						Huy Lãng
lang_multi_text.db	2572	3.4	Hội thoại/Cốt truyện	Tên người nói						Yucang
lang_multi_text.db	2573	3.4	Hội thoại/Cốt truyện	Tên người nói						Duật Hòa
lang_multi_text.db	2574	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiểu Đường
lang_multi_text.db	2575	3.4	Hội thoại/Cốt truyện	Tên người nói						Lý Lý
lang_multi_text.db	2576	3.4	Hội thoại/Cốt truyện	Tên người nói						Tầm Vi
lang_multi_text.db	2577	3.4	Hội thoại/Cốt truyện	Tên người nói						Tứ Bảo
lang_multi_text.db	2578	3.4	Hội thoại/Cốt truyện	Tên người nói						Cẩn Lan
lang_multi_text.db	2579	3.4	Hội thoại/Cốt truyện	Tên người nói						Mính Phương
lang_multi_text.db	2580	3.4	Hội thoại/Cốt truyện	Tên người nói						Khúc Mịch
lang_multi_text.db	2581	3.4	Hội thoại/Cốt truyện	Tên người nói						Phỏng Đông
lang_multi_text.db	2582	3.4	Hội thoại/Cốt truyện	Tên người nói						Dữ Châu
lang_multi_text.db	2583	3.4	Hội thoại/Cốt truyện	Tên người nói						Lão Trâu
lang_multi_text.db	2584	3.4	Hội thoại/Cốt truyện	Tên người nói						Lão Thang
lang_multi_text.db	2585	3.4	Hội thoại/Cốt truyện	Tên người nói						Maji
lang_multi_text.db	2586	3.4	Hội thoại/Cốt truyện	Tên người nói						Thiết bị đầu cuối của Maji
lang_multi_text.db	2587	3.4	Hội thoại/Cốt truyện	Tên người nói						Xe vận tải bị hỏng
lang_multi_text.db	2588	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiếp tân Trân Bảo Đường Thủy
lang_multi_text.db	2589	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày A
lang_multi_text.db	2590	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày B
lang_multi_text.db	2591	3.4	Hội thoại/Cốt truyện	Tên người nói						Thủ lĩnh kẻ lưu đày
lang_multi_text.db	2592	3.4	Hội thoại/Cốt truyện	Tên người nói						Thế Du
lang_multi_text.db	2593	3.4	Hội thoại/Cốt truyện	Tên người nói						Tầm Cảnh
lang_multi_text.db	2594	3.4	Hội thoại/Cốt truyện	Tên người nói						Đứa trẻ hiếu kỳ
lang_multi_text.db	2595	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên trẻ tuổi
lang_multi_text.db	2596	3.4	Hội thoại/Cốt truyện	Tên người nói						Nhân viên Tiên Hành Công Ước
lang_multi_text.db	2597	3.4	Hội thoại/Cốt truyện	Tên người nói						Nhân viên Tiên Hành Công Ước & Nghiên cứu viên trẻ tuổi
lang_multi_text.db	2598	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày gầy yếu
lang_multi_text.db	2599	3.4	Hội thoại/Cốt truyện	Tên người nói						Ông lão hiền lành
lang_multi_text.db	2600	3.4	Hội thoại/Cốt truyện	Tên người nói						Dì Huy
lang_multi_text.db	2601	3.4	Hội thoại/Cốt truyện	Tên người nói						A Chiêu
lang_multi_text.db	2602	3.4	Hội thoại/Cốt truyện	Tên người nói						Hằng Vũ
lang_multi_text.db	2603	3.4	Hội thoại/Cốt truyện	Tên người nói						Khán giả hiếu kỳ
lang_multi_text.db	2604	3.4	Hội thoại/Cốt truyện	Tên người nói						Khán giả vui vẻ
lang_multi_text.db	2605	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ săn
lang_multi_text.db	2606	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo ngông cuồng
lang_multi_text.db	2607	3.4	Hội thoại/Cốt truyện	Tên người nói						Áo Qua
lang_multi_text.db	2608	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo vạm vỡ
lang_multi_text.db	2609	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ chế tạo trầm lặng
lang_multi_text.db	2610	3.4	Hội thoại/Cốt truyện	Tên người nói						Đạp Quang Thú
lang_multi_text.db	2611	3.4	Hội thoại/Cốt truyện	Tên người nói						Cư dân nghiêm túc
lang_multi_text.db	2612	3.4	Hội thoại/Cốt truyện	Tên người nói						Người hái thuốc
lang_multi_text.db	2613	3.4	Hội thoại/Cốt truyện	Tên người nói						Xinyang
lang_multi_text.db	2614	3.4	Hội thoại/Cốt truyện	Tên người nói						Cư dân hoảng loạn
lang_multi_text.db	2615	3.4	Hội thoại/Cốt truyện	Tên người nói						Cư dân buồn bã
lang_multi_text.db	2616	3.4	Hội thoại/Cốt truyện	Tên người nói						Cư dân buồn ngủ
lang_multi_text.db	2617	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh vết thương
lang_multi_text.db	2618	3.4	Hội thoại/Cốt truyện	Tên người nói						Xiangli Yao
lang_multi_text.db	2619	3.4	Hội thoại/Cốt truyện	Tên người nói						Zhezhi
lang_multi_text.db	2620	3.4	Hội thoại/Cốt truyện	Tên người nói						Zhezhi
lang_multi_text.db	2621	3.4	Hội thoại/Cốt truyện	Tên người nói						Juyao
lang_multi_text.db	2622	3.4	Hội thoại/Cốt truyện	Tên người nói						Baici
lang_multi_text.db	2623	3.4	Hội thoại/Cốt truyện	Tên người nói						Đám đông bàng thính
lang_multi_text.db	2624	3.4	Hội thoại/Cốt truyện	Tên người nói						Mingyan
lang_multi_text.db	2625	3.4	Hội thoại/Cốt truyện	Tên người nói						A Tố
lang_multi_text.db	2626	3.4	Hội thoại/Cốt truyện	Tên người nói						Yinfeng
lang_multi_text.db	2627	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày trung lập
lang_multi_text.db	2628	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày hùa theo
lang_multi_text.db	2629	3.4	Hội thoại/Cốt truyện	Tên người nói						Kẻ lưu đày chất phác
lang_multi_text.db	2630	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" chất phác
lang_multi_text.db	2631	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" trung lập
lang_multi_text.db	2632	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" mệt mỏi
lang_multi_text.db	2633	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" đang nghỉ ngơi
lang_multi_text.db	2634	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" chăm chú
lang_multi_text.db	2635	3.4	Hội thoại/Cốt truyện	Tên người nói						Phát lại bản ghi âm
lang_multi_text.db	2636	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiếng lòng của Mingyan
lang_multi_text.db	2637	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiểu Pa
lang_multi_text.db	2638	3.4	Hội thoại/Cốt truyện	Tên người nói						Tương Lý
lang_multi_text.db	2639	3.4	Hội thoại/Cốt truyện	Tên người nói						Khán giả la ó
lang_multi_text.db	2640	3.4	Hội thoại/Cốt truyện	Tên người nói						Shifan
lang_multi_text.db	2641	3.4	Hội thoại/Cốt truyện	Tên người nói						Cửu Ly
lang_multi_text.db	2642	3.4	Hội thoại/Cốt truyện	Tên người nói						Hòa Doanh
lang_multi_text.db	2643	3.4	Hội thoại/Cốt truyện	Tên người nói						Tu Viễn
lang_multi_text.db	2644	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiểu Mãn
lang_multi_text.db	2645	3.4	Hội thoại/Cốt truyện	Tên người nói						Lee
lang_multi_text.db	2646	3.4	Hội thoại/Cốt truyện	Tên người nói						Trẻ con
lang_multi_text.db	2647	3.4	Hội thoại/Cốt truyện	Tên người nói						Người lớn
lang_multi_text.db	2648	3.4	Hội thoại/Cốt truyện	Tên người nói						Pascal
lang_multi_text.db	2649	3.4	Hội thoại/Cốt truyện	Tên người nói						Đồng nghiệp B
lang_multi_text.db	2650	3.4	Hội thoại/Cốt truyện	Tên người nói						Đồng nghiệp A
lang_multi_text.db	2651	3.4	Hội thoại/Cốt truyện	Tên người nói						"4"
lang_multi_text.db	2652	3.4	Hội thoại/Cốt truyện	Tên người nói						Giọng nói già nua
lang_multi_text.db	2653	3.4	Hội thoại/Cốt truyện	Tên người nói						Giọng nam
lang_multi_text.db	2654	3.4	Hội thoại/Cốt truyện	Tên người nói						"4"
lang_multi_text.db	2655	3.4	Hội thoại/Cốt truyện	Tên người nói						A Ngôn
lang_multi_text.db	2656	3.4	Hội thoại/Cốt truyện	Tên người nói						Ngọa Vân
lang_multi_text.db	2657	3.4	Hội thoại/Cốt truyện	Tên người nói						Thiên Chương
lang_multi_text.db	2658	3.4	Hội thoại/Cốt truyện	Tên người nói						Phất Thanh
lang_multi_text.db	2659	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh giống Xiangli Yao
lang_multi_text.db	2660	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của Pascal
lang_multi_text.db	2661	3.4	Hội thoại/Cốt truyện	Tên người nói						Người qua đường A
lang_multi_text.db	2662	3.4	Hội thoại/Cốt truyện	Tên người nói						Bách Triết
lang_multi_text.db	2663	3.4	Hội thoại/Cốt truyện	Tên người nói						Đứa trẻ cầm đầu
lang_multi_text.db	2664	3.4	Hội thoại/Cốt truyện	Tên người nói						Đứa trẻ gầy gò
lang_multi_text.db	2665	3.4	Hội thoại/Cốt truyện	Tên người nói						Đứa trẻ nho nhã
lang_multi_text.db	2666	3.4	Hội thoại/Cốt truyện	Tên người nói						Thụy An
lang_multi_text.db	2667	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên cao lớn
lang_multi_text.db	2668	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên gầy yếu
lang_multi_text.db	2669	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên mập mạp
lang_multi_text.db	2670	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên rụng tóc
lang_multi_text.db	2671	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh giống Shifan
lang_multi_text.db	2672	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh giống Hòa Doanh
lang_multi_text.db	2673	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh giống Tiểu Mãn
lang_multi_text.db	2674	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh giống Pascal
lang_multi_text.db	2675	3.4	Hội thoại/Cốt truyện	Tên người nói						Tuyển tập hoang tưởng
lang_multi_text.db	2676	3.4	Hội thoại/Cốt truyện	Tên người nói						Mạc Địch
lang_multi_text.db	2677	3.4	Hội thoại/Cốt truyện	Tên người nói						Giọng nói của Pascal
lang_multi_text.db	2678	3.4	Hội thoại/Cốt truyện	Tên người nói						Cư dân đi ngang qua
lang_multi_text.db	2679	3.4	Hội thoại/Cốt truyện	Tên người nói						Tương Lý?
lang_multi_text.db	2680	3.4	Hội thoại/Cốt truyện	Tên người nói						Giọng nói của Xiangli Yao
lang_multi_text.db	2681	3.4	Hội thoại/Cốt truyện	Tên người nói						Dianxiao
lang_multi_text.db	2682	3.4	Hội thoại/Cốt truyện	Tên người nói						Thượng Vân
lang_multi_text.db	2683	3.4	Hội thoại/Cốt truyện	Tên người nói						Văn Ngữ
lang_multi_text.db	2684	3.4	Hội thoại/Cốt truyện	Tên người nói						Giọng nói của Yangyang
lang_multi_text.db	2685	3.4	Hội thoại/Cốt truyện	Tên người nói						Giọng nói của Baizhi
lang_multi_text.db	2686	3.4	Hội thoại/Cốt truyện	Tên người nói						Giọng nói của Zhezhi
lang_multi_text.db	2687	3.4	Hội thoại/Cốt truyện	Tên người nói						Tiểu Lạc
lang_multi_text.db	2688	3.4	Hội thoại/Cốt truyện	Tên người nói						Jin
lang_multi_text.db	2689	3.4	Hội thoại/Cốt truyện	Tên người nói						Ngạn Vũ
lang_multi_text.db	2690	3.4	Hội thoại/Cốt truyện	Tên người nói						Kha Ni
lang_multi_text.db	2691	3.4	Hội thoại/Cốt truyện	Tên người nói						Ninh Vệ
lang_multi_text.db	2692	3.4	Hội thoại/Cốt truyện	Tên người nói						Lính truyền lệnh
lang_multi_text.db	2693	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên nghiêm cẩn
lang_multi_text.db	2694	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên lạc quan
lang_multi_text.db	2695	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên dễ tính
lang_multi_text.db	2696	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên rụt rè
lang_multi_text.db	2697	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên "nghiêm cẩn"
lang_multi_text.db	2698	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên "lạc quan"
lang_multi_text.db	2699	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên "dễ tính"
lang_multi_text.db	2700	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên "rụt rè"
lang_multi_text.db	2701	3.4	Hội thoại/Cốt truyện	Tên người nói						Nghiên cứu viên ███
lang_multi_text.db	2702	3.4	Hội thoại/Cốt truyện	Tên người nói						Đàn em
lang_multi_text.db	2703	3.4	Hội thoại/Cốt truyện	Tên người nói						Lão Lôi
lang_multi_text.db	2704	3.4	Hội thoại/Cốt truyện	Tên người nói						Caleb
lang_multi_text.db	2705	3.4	Hội thoại/Cốt truyện	Tên người nói						Cô bé bên hồ
lang_multi_text.db	2706	3.4	Hội thoại/Cốt truyện	Tên người nói						Đứa trẻ ngưỡng mộ
lang_multi_text.db	2707	3.4	Hội thoại/Cốt truyện	Tên người nói						Đứa trẻ đắc ý
lang_multi_text.db	2708	3.4	Hội thoại/Cốt truyện	Tên người nói						Vị khách đang chờ
lang_multi_text.db	2709	3.4	Hội thoại/Cốt truyện	Tên người nói						Danjin
lang_multi_text.db	2710	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của nghiên cứu viên
lang_multi_text.db	2711	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của ông lão
lang_multi_text.db	2712	3.4	Hội thoại/Cốt truyện	Tên người nói						Ảo ảnh của nhà mạo hiểm
lang_multi_text.db	2713	3.4	Hội thoại/Cốt truyện	Tên người nói						Hắc Mễ
lang_multi_text.db	2714	3.4	Hội thoại/Cốt truyện	Tên người nói						Ông lão hiền lành
lang_multi_text.db	2715	3.4	Hội thoại/Cốt truyện	Tên người nói						Đám đông
lang_multi_text.db	2716	3.4	Hội thoại/Cốt truyện	Tên người nói						Người qua đường
lang_multi_text.db	2717	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ mỏ bị thương
lang_multi_text.db	2718	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ mỏ nhút nhát
lang_multi_text.db	2719	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ mỏ phấn khích
lang_multi_text.db	2720	3.4	Hội thoại/Cốt truyện	Tên người nói						Thợ mỏ hiếu kỳ
lang_multi_text.db	2721	3.4	Hội thoại/Cốt truyện	Tên người nói						Người bàng quan trầm ngâm
lang_multi_text.db	2722	3.4	Hội thoại/Cốt truyện	Tên người nói						Người bàng quan tán gẫu
lang_multi_text.db	2723	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" yếu ớt
lang_multi_text.db	2724	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" hăng hái
lang_multi_text.db	2725	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" đa nghi
lang_multi_text.db	2726	3.4	Hội thoại/Cốt truyện	Tên người nói						"Kẻ lưu đày" tự tin
