dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_favor.db	118	3.4	Nhân vật	Nhân vật			理论超频临界值高，但对象精神状态受幻影影响，实际测试结果并不稳定。\n心理状态分析：对象通常状况下表现冷静且克制，具备高度的目标感。而深度诊疗过程中发现，对象在部分事项上存在强烈的执念，建议在生活中尽量避免给予刺激。\n生理状态分析：对象经过多次幻象化手术，潜在副作用尚未完全明晰，建议持续关注各项生理指标，防止进一步恶化。\n整体诊断：无超频风险，但存在精神侵蚀影响，需定期检查并采取针对性治疗手段。			Ngưỡng tới hạn Vượt Tần lý thuyết cao, nhưng trạng thái tinh thần của đối tượng chịu ảnh hưởng từ <ano=Phantom>Ảo Ảnh</ano>, nên kết quả kiểm tra thực tế không ổn định.\nPhân tích trạng thái tâm lý: Đối tượng trong tình huống thông thường thể hiện sự bình tĩnh và tiết chế, có ý thức mục tiêu cao độ. Tuy nhiên trong quá trình chẩn trị sâu phát hiện đối tượng có chấp niệm mãnh liệt đối với một số sự việc nhất định, khuyến nghị trong sinh hoạt nên cố gắng tránh tạo ra kích thích.\nPhân tích trạng thái sinh lý: Đối tượng đã trải qua nhiều cuộc phẫu thuật <ano=Phantom>Ảo Ảnh</ano> hóa, các tác dụng phụ tiềm ẩn vẫn chưa được làm rõ hoàn toàn, khuyến nghị liên tục theo dõi các chỉ số sinh lý, ngăn chặn tình trạng tiếp tục xấu đi.\nChẩn đoán tổng thể: Không có nguy cơ Vượt Tần, nhưng tồn tại ảnh hưởng xâm thực tinh thần, cần kiểm tra định kỳ và áp dụng các biện pháp điều trị mang tính nhắm trúng đích.
lang_favor.db	119	3.4	Nhân vật	Nhân vật			9月17日			17 tháng 9
lang_favor.db	12	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	120	3.4	Nhân vật	Nhân vật			女			Nữ
lang_favor.db	121	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	122	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	123	3.4	Nhân vật	Nhân vật			皇龙的审判者，以雷霆之力牵动傀儡，审判迷失于力量的弱者。\n隶属于夜归，但因个性孤傲而游离在外。			Phán quan của Hoàng Long, dùng sức mạnh sấm sét điều khiển con rối, phán xét những kẻ yếu lạc lối trong sức mạnh.\nTrực thuộc Dạ Quy, nhưng vì tính cách kiêu ngạo cô độc nên thường tách biệt bên ngoài.
lang_favor.db	124	3.4	Nhân vật	Nhân vật			雷掌千机			Lôi Chưởng Thiên Cơ
lang_favor.db	125	3.4	Nhân vật	Nhân vật			有家族共鸣史，基因序列存在结构变异，虽然基因排列与其亲属共鸣者一致，但变异方向完全不同，共鸣链功能完好。鉴定为自觉型共鸣者。\n无明显异化特征，对象对雷电的控制能力被收束为丝线的形式存在，尚不清楚是否有其他存在可能。\n对象的状态稳定，可以极为熟练地控制异能，满足在高鸣潮辐射区域工作的标准。			Có tiền sử cộng hưởng trong gia tộc, chuỗi gen tồn tại biến dị cấu trúc, tuy trình tự gen tương đồng với người thân là <ano=Resonator>Cộng Hưởng Giả</ano>, nhưng hướng biến dị hoàn toàn khác biệt, <ano=Resonance Chain>Chuỗi Cộng Hưởng</ano> hoạt động bình thường. Được xác định là <ano=Resonator>Cộng Hưởng Giả</ano> dạng tự giác.\nKhông có đặc trưng Dị Hóa rõ ràng, khả năng khống chế sấm sét của đối tượng được thu gọn dưới hình thức sợi tơ tồn tại, vẫn chưa rõ liệu có khả năng tồn tại dưới hình thức khác hay không.\nTrạng thái của đối tượng ổn định, có thể khống chế dị năng cực kỳ thuần thục, đáp ứng tiêu chuẩn làm việc tại khu vực có Bức Xạ hạt <ano=Wuthering Waves>Wuthering Waves</ano> nồng độ cao.
lang_favor.db	126	3.4	Nhân vật	Nhân vật			临界值较高，异能力整体维持着高度的稳定性。\n心理状态分析：状态极佳……\n生理状态分析：得益于对象长期保持着“稳定”的作息，身体状况良好。\n整体诊断：对象不存在超频的风险，可以停止对其继续进行此类检查……\n\n凌乱的批注：我刚刚经历了什么，关于检查的内容完全回想不起来……是谁把审判者叫来调查的啊？心理治疗相关的内容难道不应该是，我们委托她进行指导教学吗……			Ngưỡng tới hạn khá cao, dị năng lực tổng thể duy trì độ ổn định ở mức cao.\nPhân tích trạng thái tâm lý: Trạng thái cực tốt......\nPhân tích trạng thái sinh lý: Nhờ vào việc đối tượng duy trì lâu dài lịch sinh hoạt "ổn định", tình trạng cơ thể tốt.\nChẩn đoán tổng thể: Đối tượng không có nguy cơ Vượt Tần, có thể ngừng tiếp tục tiến hành kiểm tra loại này đối với cô ấy......\n\nGhi chú lộn xộn: Tôi vừa trải qua chuyện gì vậy, hoàn toàn không thể nhớ lại nội dung kiểm tra...... Là ai đã gọi Phán quan đến điều tra vậy hả? Chẳng phải nội dung liên quan đến điều trị tâm lý thì lẽ ra chúng tôi phải ủy thác cho cô ấy chỉ đạo giảng dạy hay sao......
lang_favor.db	127	3.4	Nhân vật	Nhân vật			10月2日			2 tháng 10
lang_favor.db	128	3.4	Nhân vật	Nhân vật			男			Nam
lang_favor.db	129	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	13	3.4	Nhân vật	Nhân vật			天工成员之一，可以化热情为弹药。\n她的弹药和她的热情一样永不止息。	Member of the Ministry of Development, can turn enthusiasm into ammunition, her enthusiasm and her ammunition as never-ending self-proclaimed partner of justice, always full of energy shuttle in the streets of the city of heaven where there are people in need of help, where there will be her figure	天工メンバーの一人。情熱を弾丸に変え、その止まない射撃みたく疲れを知らない少女。\n正義の味方を名乗り、いつも天城で全力奔走している。助けを求める声あらば、きっと彼女はそこにいる。	Một trong những thành viên của Thiên Công, có thể biến nhiệt huyết thành đạn dược.\nĐạn dược của cô cũng như nhiệt huyết của cô - không bao giờ ngừng nghỉ.
lang_favor.db	130	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	131	3.4	Nhân vật	Nhân vật			夜莺茶馆的老板，精通茶疗术，善使雷煌拳。\n他挥出的阵阵拳风中，似乎能看到隐隐的雷光和绰约的树影。			Ông chủ của Dạ Oanh Trà Quán, tinh thông trà liệu thuật, sở trường Lôi Hoàng Quyền.\nTrong từng làn gió quyền mà ông tung ra, dường như có thể thấy thoáng hiện ánh sấm và bóng cây mờ ảo.
lang_favor.db	132	3.4	Nhân vật	Nhân vật			雷踪树影			Lôi Tung Thụ Ảnh
lang_favor.db	133	3.4	Nhân vật	Nhân vật			无家族共鸣史，基因序列存在明显结构变异，共鸣链功能完好且表达清晰，部分频段疑似存在二次变异。鉴定为自觉型共鸣者。\n体表附着小片叶状蓝色结晶，性状稳定，暂无继续异变的风险，但考虑到结晶中鸣潮子含量超标，仍需继续观察。\n对象的异能力整体稳定，且对象对异能力的操控相当熟练。其所称使用时产生的异痛，怀疑是对象心理状态的投影。			Không có tiền sử cộng hưởng trong gia tộc, chuỗi gen tồn tại biến dị cấu trúc rõ rệt, chức năng <ano=Resonance Chain>Chuỗi Cộng Hưởng</ano> hoàn hảo và biểu hiện rõ ràng, một số dải tần nghi ngờ có biến dị thứ cấp. Được xác định là <ano=Resonator>Cộng Hưởng Giả</ano> tự giác.\nTrên bề mặt cơ thể có bám những mảnh kết tinh màu xanh hình lá nhỏ, tính chất ổn định, tạm thời không có nguy cơ tiếp tục biến dị, nhưng xét đến hàm lượng <ano=Wuthering Waves>Wuthering Waves</ano> trong kết tinh vượt mức tiêu chuẩn, vẫn cần tiếp tục theo dõi.\nDị năng lực của đối tượng nhìn chung ổn định, và đối tượng điều khiển dị năng lực khá thuần thục. Cơn dị thống mà đối tượng nói là xuất hiện khi sử dụng, nghi là phản chiếu trạng thái tâm lý của đối tượng.
lang_favor.db	134	3.4	Nhân vật	Nhân vật			临界值中等。\n心理状态分析：对象存在较明显的创伤后应激障碍，严重影响到了日常生活与战斗，不适于承担战斗前线的压力，故特批调离夜归。\n生理状态分析：身体状况良好，身上有此前战斗中留下的旧伤，经检查，旧伤不影响日常生活及战斗。\n整体诊断：无超频风险，但需持续跟进心理治疗。			Giá trị tới hạn trung bình.\nPhân tích trạng thái tâm lý: Đối tượng có dấu hiệu rối loạn căng thẳng sau sang chấn khá rõ rệt, ảnh hưởng nghiêm trọng đến cuộc sống thường nhật và chiến đấu, không phù hợp gánh vác áp lực ở tuyến đầu chiến đấu, do đó đặc cách điều chuyển khỏi Dạ Quy.\nPhân tích trạng thái sinh lý: Tình trạng cơ thể tốt, trên người có những vết thương cũ từ các trận chiến trước, qua kiểm tra, vết thương cũ không ảnh hưởng đến sinh hoạt và chiến đấu thường ngày.\nChẩn đoán tổng thể: Không có nguy cơ Vượt Tần, nhưng cần tiếp tục theo dõi điều trị tâm lý.
lang_favor.db	135	3.4	Nhân vật	Nhân vật			test/测试文本			test/Văn bản thử nghiệm
lang_favor.db	136	3.4	Nhân vật	Nhân vật			test/测试文本			test/Văn bản thử nghiệm
lang_favor.db	137	3.4	Nhân vật	Nhân vật			test/测试文本			test/Văn bản thử nghiệm
lang_favor.db	138	3.4	Nhân vật	Nhân vật			test/测试文本			test/Văn bản thử nghiệm
lang_favor.db	139	3.4	Nhân vật	Nhân vật			test/测试文本			test/Văn bản thử nghiệm
lang_favor.db	14	3.4	Nhân vật	Nhân vật			炽焰跃火	The Ever Burning Flame	燃ゆる火花	<ano=The Ever Burning Flame>Xí Diễm Dược Hỏa</ano>
lang_favor.db	140	3.4	Nhân vật	Nhân vật			test/测试文本			test/Văn bản thử nghiệm
lang_favor.db	141	3.4	Nhân vật	Nhân vật			test/测试文本			test/Văn bản thử nghiệm
lang_favor.db	142	3.4	Nhân vật	Nhân vật			test/测试文本			test/Văn bản thử nghiệm
lang_favor.db	143	3.4	Nhân vật	Nhân vật			10月2日			2 tháng 10
lang_favor.db	144	3.4	Nhân vật	Nhân vật			男			Nam
lang_favor.db	145	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	146	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	147	3.4	Nhân vật	Nhân vật			夜莺茶馆的老板，精通茶疗术，善使雷煌拳。\n他挥出的阵阵拳风中，似乎能看到隐隐的雷光和绰约的树影。			Ông chủ của Dạ Oanh Trà Quán, tinh thông trà liệu thuật, sở trường Lôi Hoàng Quyền.\nTrong từng làn gió quyền mà ông tung ra, dường như có thể thấy thoáng hiện ánh sấm và bóng cây mờ ảo.
lang_favor.db	148	3.4	Nhân vật	Nhân vật			雷踪树影			Lôi Tung Thụ Ảnh
lang_favor.db	149	3.4	Nhân vật	Nhân vật			无家族共鸣史，基因序列存在明显结构变异，共鸣链功能完好且表达清晰，部分频段疑似存在二次变异。鉴定为自觉型共鸣者。\n体表附着小片叶状蓝色结晶，性状稳定，暂无继续异变的风险，但考虑到结晶中鸣潮子含量超标，仍需继续观察。\n对象的异能力整体稳定，且对象对异能力的操控相当熟练。其所称使用时产生的异痛，怀疑是对象心理状态的投影。			Không có tiền sử cộng hưởng trong gia tộc, chuỗi gen tồn tại biến dị cấu trúc rõ rệt, chức năng <ano=Resonance Chain>Chuỗi Cộng Hưởng</ano> hoàn hảo và biểu hiện rõ ràng, một số dải tần nghi ngờ có biến dị thứ cấp. Được xác định là <ano=Resonator>Cộng Hưởng Giả</ano> tự giác.\nTrên bề mặt cơ thể có bám những mảnh kết tinh màu xanh hình lá nhỏ, tính chất ổn định, tạm thời không có nguy cơ tiếp tục biến dị, nhưng xét đến hàm lượng <ano=Wuthering Waves>Wuthering Waves</ano> trong kết tinh vượt mức tiêu chuẩn, vẫn cần tiếp tục theo dõi.\nDị năng lực của đối tượng nhìn chung ổn định, và đối tượng điều khiển dị năng lực khá thuần thục. Cơn dị thống mà đối tượng nói là xuất hiện khi sử dụng, nghi là phản chiếu trạng thái tâm lý của đối tượng.
lang_favor.db	15	3.4	Nhân vật	Nhân vật			有家族共鸣史，基因序列检测出突出变异，共鸣链功能正常，鉴定为自觉型共鸣者。\n经检查，腹部有活性黑石贯穿的旧伤，伤口处已经愈合，并为星痕覆盖，性状稳定。\n整体状态稳定，能较好控制异能力。			Có tiền sử cộng hưởng trong gia tộc, chuỗi gen được phát hiện có biến dị nổi bật, <ano=Resonance Chain>Chuỗi Cộng Hưởng</ano> hoạt động bình thường, được xác định là <ano=Resonator>Cộng Hưởng Giả</ano> dạng tự giác.\nQua kiểm tra, vùng bụng có vết thương cũ do Hắc Thạch hoạt tính xuyên qua, miệng vết thương đã liền lại, và được Tinh Ngấn che phủ, tính chất ổn định.\nTrạng thái tổng thể ổn định, có thể kiểm soát tốt dị năng lực.
lang_favor.db	150	3.4	Nhân vật	Nhân vật			临界值中等。\n心理状态分析：对象存在较明显的创伤后应激障碍，严重影响到了日常生活与战斗，不适于承担战斗前线的压力，故特批调离夜归。\n生理状态分析：身体状况良好，身上有此前战斗中留下的旧伤，经检查，旧伤不影响日常生活及战斗。\n整体诊断：无超频风险，但需持续跟进心理治疗。			Giá trị tới hạn trung bình.\nPhân tích trạng thái tâm lý: Đối tượng có dấu hiệu rối loạn căng thẳng sau sang chấn khá rõ rệt, ảnh hưởng nghiêm trọng đến cuộc sống thường nhật và chiến đấu, không phù hợp gánh vác áp lực ở tuyến đầu chiến đấu, do đó đặc cách điều chuyển khỏi Dạ Quy.\nPhân tích trạng thái sinh lý: Tình trạng cơ thể tốt, trên người có những vết thương cũ từ các trận chiến trước, qua kiểm tra, vết thương cũ không ảnh hưởng đến sinh hoạt và chiến đấu thường ngày.\nChẩn đoán tổng thể: Không có nguy cơ Vượt Tần, nhưng cần tiếp tục theo dõi điều trị tâm lý.
lang_favor.db	151	3.4	Nhân vật	Nhân vật			10月2日			2 tháng 10
lang_favor.db	152	3.4	Nhân vật	Nhân vật			男			Nam
lang_favor.db	153	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	154	3.4	Nhân vật	Nhân vật			皇龙	Huanglong	皇龍	Hoàng Long
lang_favor.db	155	3.4	Nhân vật	Nhân vật			夜莺茶馆的老板，精通茶疗术，善使雷煌拳。\n他挥出的阵阵拳风中，似乎能看到隐隐的雷光和绰约的树影。			Ông chủ của Dạ Oanh Trà Quán, tinh thông trà liệu thuật, sở trường Lôi Hoàng Quyền.\nTrong từng làn gió quyền mà ông tung ra, dường như có thể thấy thoáng hiện ánh sấm và bóng cây mờ ảo.
lang_favor.db	156	3.4	Nhân vật	Nhân vật			雷踪树影			Lôi Tung Thụ Ảnh
lang_favor.db	157	3.4	Nhân vật	Nhân vật			无家族共鸣史，基因序列存在明显结构变异，共鸣链功能完好且表达清晰，部分频段疑似存在二次变异。鉴定为自觉型共鸣者。\n体表附着小片叶状蓝色结晶，性状稳定，暂无继续异变的风险，但考虑到结晶中鸣潮子含量超标，仍需继续观察。\n对象的异能力整体稳定，且对象对异能力的操控相当熟练。其所称使用时产生的异痛，怀疑是对象心理状态的投影。			Không có tiền sử cộng hưởng trong gia tộc, chuỗi gen tồn tại biến dị cấu trúc rõ rệt, chức năng Chuỗi Cộng Hưởng hoàn hảo và biểu hiện rõ ràng, một số dải tần nghi ngờ có biến dị thứ cấp. Được xác định là Cộng Hưởng Giả tự giác.\nTrên bề mặt cơ thể có bám những mảnh kết tinh màu xanh hình lá nhỏ, tính chất ổn định, tạm thời không có nguy cơ tiếp tục biến dị, nhưng xét đến hàm lượng Wuthering Waves trong kết tinh vượt mức tiêu chuẩn, vẫn cần tiếp tục theo dõi.\nDị năng lực của đối tượng nhìn chung ổn định, và đối tượng điều khiển dị năng lực khá thuần thục. Cơn dị thống mà đối tượng nói là xuất hiện khi sử dụng, nghi là phản chiếu trạng thái tâm lý của đối tượng.
lang_favor.db	158	3.4	Nhân vật	Nhân vật			临界值中等。\n心理状态分析：对象存在较明显的创伤后应激障碍，严重影响到了日常生活与战斗，不适于承担战斗前线的压力，故特批调离夜归。\n生理状态分析：身体状况良好，身上有此前战斗中留下的旧伤，经检查，旧伤不影响日常生活及战斗。\n整体诊断：无超频风险，但需持续跟进心理治疗。			Giá trị tới hạn trung bình.\nPhân tích trạng thái tâm lý: Đối tượng có dấu hiệu rối loạn căng thẳng sau sang chấn khá rõ rệt, ảnh hưởng nghiêm trọng đến cuộc sống thường nhật và chiến đấu, không phù hợp gánh vác áp lực ở tuyến đầu chiến đấu, do đó đặc cách điều chuyển khỏi Dạ Quy.\nPhân tích trạng thái sinh lý: Tình trạng cơ thể tốt, trên người có những vết thương cũ từ các trận chiến trước, qua kiểm tra, vết thương cũ không ảnh hưởng đến sinh hoạt và chiến đấu thường ngày.\nChẩn đoán tổng thể: Không có nguy cơ Vượt Tần, nhưng cần tiếp tục theo dõi điều trị tâm lý.
lang_favor.db	16	3.4	Nhân vật	Nhân vật			临界值较高，异能力整体趋于稳定。\n心理状态分析：情绪时常高昂积极，对于控制能力发挥部分正面效果。\n生理状态分析：血液循环速度高于常人，目前无异变，但需注意休息，劳逸结合。\n整体诊断：无超频风险，身体运转模式较为特殊，需定期进行医学观察。	Wuthercake, Four-Great Tofu, Tiancheng Maocai... Let me show you some local dishes next time. Oh, they are all my favorites, no particular order.	潮餅、四傑豆腐、天城冒菜……今回は私の故郷の料理を味わってみましょう、全部は私が大好きな料理です。あっ、前後順位はないんですよ。	<ano=Criticality>Ngưỡng Tới Hạn</ano> tương đối cao, dị năng lực tổng thể có xu hướng ổn định.\nPhân tích trạng thái tâm lý: Cảm xúc thường xuyên cao hứng và tích cực, phát huy một phần hiệu quả tích cực đối với khả năng kiểm soát.\nPhân tích trạng thái sinh lý: Tốc độ tuần hoàn máu cao hơn người bình thường, hiện tại không có Dị Biến, nhưng cần chú ý nghỉ ngơi, kết hợp làm việc và nghỉ ngơi.\nChẩn đoán tổng thể: Không có nguy cơ <ano=Overclocking>Vượt Tần</ano>, mô hình vận hành cơ thể tương đối đặc biệt, cần tiến hành quan sát y tế định kỳ.
lang_favor.db	17	3.4	Nhân vật	Nhân vật			5月18日			Ngày 18 tháng 5
lang_favor.db	18	3.4	Nhân vật	Nhân vật			女	Shouldn't any food be treated seriously? Hm? If, if it's unpalatable cuisine...	どのような食材でも大事に扱われるべきですよね？え？あ、暗黒料理なら、ちょうど……	Nữ
lang_favor.db	19	3.4	Nhân vật	Nhân vật			新联邦	Huanglong	皇龍	Tân Liên Bang
lang_favor.db	2	3.4	Nhân vật	Nhân vật			女	Tell me whenever you feel strange. N-not for the sake of the quests. I just... feel you might need me.	不慣れなことがあったらいつでも聞いてください。に、任務だからこう言ったんじゃなくて、ただ……あなたには私が必要だと思ってますから。	Nữ
lang_favor.db	20	3.4	Nhân vật	Nhân vật			皇龙	Huanglong Academy	皇龍研究院	Hoàng Long
lang_favor.db	21	3.4	Nhân vật	Nhân vật			定居皇龙的新联邦植物学家，能聆听植物之声。\n藤蔓上开出的星星花，正如她星点闪烁的勇气。			Nhà thực vật học Tân Liên Bang định cư tại Hoàng Long, có thể lắng nghe tiếng nói của thực vật.\nNhững đóa hoa sao nở trên dây leo, tựa như lòng dũng cảm lấp lánh tinh tú của cô.
lang_favor.db	22	3.4	Nhân vật	Nhân vật			自然聆律	Interested in my ribbon? It's gift from a wild friend for my admission into Midnight Rangers. Stripes of winds are engraved upon to celebrate a rebirth, and also remind me of the true purpose.	私のヘアバンドが気になりますか？これは、私が夜帰に入った時、ある気まぐれな友人からもらった物なんです。風の模様が刻まれて、新生を祝う。そして本当の心を忘れないよう、心添えてくれました。	Lắng Nghe Giai Điệu Tự Nhiên
