dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_multi_text.db	EVENT_KXFY_1_8	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		住民是被心之集域完全接纳了的客体……它们的所思所想都是梦境的一部分，会改变心之集域的组成。	The Somnoire accepts these inhabitants... Their thoughts and feelings are part of the dreamland, alternating with the Somnoire as we speak.	住民は心の集域に完全に受け入れられた存在であり……住民の考えや思いは、すべて夢の一部。だから、心の集域の構成を変える可能性もあるんだ。	Cư dân là những khách thể đã được Somnoire hoàn toàn dung nạp... mọi suy nghĩ và cảm xúc của họ đều là một phần của giấc mơ, và sẽ làm thay đổi cấu thành của Somnoire.
lang_multi_text.db	EVENT_KXFY_1_9	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		如果我的推测没错，可能有不干净的东西混入了「梦居」的住民中，导致了整个集域的异常。	If my theory is correct, something grungy may have gotten mixed in among the inhabitants and caused an anomaly throughout the Somnoire.	ナミポンの推測が間違ってなければ、恐らく「夢の館」の住民の中に、何か異物が紛れ込んでるせいで、集域全体に異常が発生することになっちゃったの。	Nếu suy đoán của mình không sai, có thể có thứ gì đó dơ bẩn đã trà trộn vào các cư dân của "Mộng Cư", dẫn đến sự bất thường của cả Somnoire.
lang_multi_text.db	EVENT_KXFY_2_1	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		客人，好久不见啦。	How time flies, Passenger.	お客様、久しぶりだねぇ～	Hành Khách, lâu rồi không gặp~
lang_multi_text.db	EVENT_KXFY_2_10	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		比如你曾看到的入梦虚影，以及其他心之集域中更悠久的存在……它们都是心之集域的住民。	Such as the Illusias you encountered, and other, older beings that existed long before... They are all inhabitants of the Somnoire.	例えば、以前見た夢見る虚影や、心の集域に長く住み着いた古い存在……みんな心の集域の住民なんだ。	Chẳng hạn như Hư Ảnh nhập mộng mà cậu từng thấy, cùng những tồn tại lâu đời hơn trong Somnoire... Tất cả đều là cư dân của Somnoire.
lang_multi_text.db	EVENT_KXFY_2_11	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		而这些住民们生活的地方，就是「梦居」。	And the Dream Abode is where everyone lives.	そしてそれらの住民たちが生活してる場所が、「夢の館」なの。	Và nơi những cư dân ấy sinh sống chính là "Mộng Cư".
lang_multi_text.db	EVENT_KXFY_2_12	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		住民是被心之集域完全接纳了的客体……它们的所思所想都是梦境的一部分，会改变心之集域的组成。	The Somnoire accepts these inhabitants... Their thoughts and feelings are part of the dreamland, alternating with the Somnoire as we speak.	住民は心の集域に完全に受け入れられた存在であり……住民の考えや思いは、すべて夢の一部。だから、心の集域の構成を変える可能性もあるんだ。	Cư dân là những khách thể đã được Somnoire hoàn toàn dung nạp... Mọi suy nghĩ của họ đều là một phần của Mộng Cảnh, và có thể thay đổi cấu thành của Somnoire.
lang_multi_text.db	EVENT_KXFY_2_13	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		如果我的推测没错，可能有不干净的东西混入了「梦居」的住民中，导致了整个集域的异常。	If my theory is correct, something grungy may have gotten mixed in among the inhabitants and caused an anomaly throughout the Somnoire.	ナミポンの推測が間違ってなければ、恐らく「夢の館」の住民の中に、何か異物が紛れ込んでるせいで、集域全体に異常が発生することになっちゃったの。	Nếu suy đoán của mình không sai, có thể có thứ gì đó dơ bẩn đã trà trộn vào các cư dân của "Mộng Cư", dẫn đến sự bất thường của cả Somnoire.
lang_multi_text.db	EVENT_KXFY_2_14	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		但这实在是非同寻常……此前集域的异常多发生在外层，而「梦居」一直十分稳定。	This is something I've never seen before... The anomalies we've had so far mostly occurred in the outer layers, and the Dream Abode has always been very stable.	でも、それなら実に非常事態だねぇ……前の異常は外側に起きた場合がほとんどだったし、「夢の館」自体はずっと安定してるの。	Nhưng chuyện này thực sự khác thường... Trước đây, các bất thường của Somnoire phần lớn xảy ra ở lớp ngoài, còn "Mộng Cư" thì luôn rất ổn định.
lang_multi_text.db	EVENT_KXFY_2_15	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		唔……看来具体的情况还需要调查呢。	Hmm... Looks like we have an investigation in our hands.	うーん……詳しいことはまだまだ調査が必要みたいだねぇ。	Ưm... Xem ra tình hình cụ thể vẫn cần phải điều tra thêm thôi.
lang_multi_text.db	EVENT_KXFY_2_16	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		客人，接下来我们就要正式进入心之集域了。	From here on out, Passenger, we'll be delving deeper into the Somnoire.	お客様、いよいよ心の集域の中へ入りますよ。	Hành Khách, tiếp theo chúng ta sẽ chính thức tiến vào Somnoire đấy.
lang_multi_text.db	EVENT_KXFY_2_17	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		接下来的调查，黑色守门人也会一起前往。我们一起协力，先从解决掉眼前的异常开始吧。	The Ebony Gatekeeper and I will go along with you for a closer look. Let's start with the problems at hand.	これからの調査は、黒きゲートキーパーも一緒に行くんだ。一緒に協力して、とりあえず目の前の異常から片付けていこう。	Trong cuộc điều tra tới đây, Người Gác Cổng Hắc Ám cũng sẽ cùng đi. Chúng ta hãy phối hợp với nhau, bắt đầu từ việc giải quyết sự bất thường trước mắt nhé.
lang_multi_text.db	EVENT_KXFY_2_2	3.4	Hội thoại/Cốt truyện	Sự kiện			好久不见……	It's been a while...	久しぶり……	Lâu Rồi Không Gặp...
lang_multi_text.db	EVENT_KXFY_2_3	3.4	Hội thoại/Cốt truyện	Sự kiện			心之集域又出问题了？	Let me guess. The Somnoire again?	{Male=心の集域にまた何かあったのか？;Female=心の集域にまた何かあったの？}	Somnoire lại có vấn đề rồi à?
lang_multi_text.db	EVENT_KXFY_2_4	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		看你的表情，估计你也猜到了……心之集域里出现了新的状况。	That look on your face tells me you probably already figured it out... We have a new anomaly inside the Somnoire.	……その顔、もう気付いているみたいだねぇ。心の集域でまた新しい異常が起きてるの。	Nhìn vẻ mặt của cậu, chắc là cậu cũng đoán ra rồi... Somnoire lại xuất hiện tình huống mới.
lang_multi_text.db	EVENT_KXFY_2_5	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		客人果然敏锐……是的，心之集域里出现了新的状况。	Sharp as always, Passenger... Yes, we have a new anomaly inside the Somnoire.	さすがはお客様……そうだよ、心の集域でまた新しい状況が起きてるの。	Hành Khách quả là nhạy bén... Đúng vậy, Somnoire lại xuất hiện tình huống mới rồi.
lang_multi_text.db	EVENT_KXFY_2_6	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		有一个好消息是，这次的异常，我们现在已经有些头绪了。	But I have some good news for you. We have some leads.	でもいい知らせもあるよ、今回の異常について、少し分かったことがあるの。	Có một tin tốt là, về sự bất thường lần này, hiện tại bọn mình đã có chút manh mối rồi.
lang_multi_text.db	EVENT_KXFY_2_7	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		根据我和黑色守门人推测，这次的异常可能和「梦居」有关。	Based on a theory the Ebony Gatekeeper and I have been working on, this anomaly may be related to the Dream Abode.	ナミポンと黒きゲートキーパーの推測によると、今回の異常は「夢の館」と関連している可能性があるんだ。	Theo suy đoán của mình và Người Gác Cổng Hắc Ám, sự bất thường lần này có thể liên quan đến "Mộng Cư".
lang_multi_text.db	EVENT_KXFY_2_8	3.4	Hội thoại/Cốt truyện	Sự kiện			「梦居」？	Dream Abode?	「夢の館」？	Mộng Cư ư?
lang_multi_text.db	EVENT_KXFY_2_9	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		心之集域是一个由梦境构成的国度，而这个国度中也有着自己的住民。	The Somnoire is a realm made up of dreams, and one that also has its own inhabitants.	心の集域は夢でできてる世界だから、もちろん、そんな世界にも住民が住んでるの。	Somnoire là một vương quốc được tạo nên từ những Mộng Cảnh, và vương quốc này cũng có những cư dân của riêng nó.
lang_multi_text.db	EVENT_KXFY_3_1	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		事情解决了吗？或者说，至少找到造成这次异常的原因了吗？	Is everything taken care of? Or did you find the cause of the anomaly?	全部片付いたの？それとも、今回の異常を起こした原因は分かった？	Sự việc đã giải quyết xong chưa? Hay nói cách khác, ít nhất đã tìm ra nguyên nhân gây ra Bất thường lần này chưa?
lang_multi_text.db	EVENT_KXFY_3_10	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		你可以理解成创造了我的人……唔，以后你们一定会相遇的吧？	You could think of it as the person who created me... Well, I'm sure you'll get to meet each other someday.	私を創った人、と思ってくれていいよ……うむ、きっといつかママに会えるはずだよ。	Bạn có thể hiểu đó là người đã tạo ra mình... Ưm, sau này nhất định các bạn sẽ gặp nhau thôi nhỉ?
lang_multi_text.db	EVENT_KXFY_3_11	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		「梦居」的大门名叫「扉渊」，它是一套只有被认可的住民才能通过的防御机制。	The gateway to the Dream Abode, called the "Gate Fissure," is a defense measure that only allows verified inhabitants to pass through.	「夢の館」のゲートは「夢の扉」っていうの。認められた住民だけが通れる仕組みになっているんだよ。	Cổng của giấc mơ Mộng Cư mang tên "Vực Cửa", đây là một bộ cơ chế phòng ngự mà chỉ những cư dân được công nhận mới có thể đi qua.
lang_multi_text.db	EVENT_KXFY_3_12	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		我知道的事就只有这么多啦，剩下的事就需要你亲自去看看了。	That's all I know. As for the rest, you'll just have to go see for yourself.	私の知っている情報はここまで。残りは{Male=お兄ちゃん;Female=お姉ちゃん}、自分の目で確かめるしかないの。	Những điều mình biết Đạo chỉ có ngần ấy thôi, phần còn lại bạn sẽ phải tự mình đi xem rồi.
lang_multi_text.db	EVENT_KXFY_3_13	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		大侦探，解决谜团的工作就靠你了哦。	I'm counting on you to solve this case, Great Detective.	探偵さん、謎解きの仕事、任せたよ。	Đại Thám Tử, công việc giải đáp Bí Ẩn của trung đoàn xin nhờ cả vào ngài đó nhé.
lang_multi_text.db	EVENT_KXFY_3_2	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750088		波仔和黑色守门人推测，这一切应该和「梦居」有关。	Namipon and the Ebony Gatekeeper theorized that all of this should be related to the Dream Abode...	ナミポンと黒きゲートキーパーの推測によると、今回の異常は「夢の館」と関連してるらしい。	Namipon và Người Gác Cổng Hắc Ám phỏng đoán rằng tất cả chuyện này hẳn có liên quan đến giấc mơ Mộng Cư.
lang_multi_text.db	EVENT_KXFY_3_3	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		唔，这次它们猜得没错呢！	Oooh, they got it right this time!	うむ、二人の推測通りだね！	Ưm, lần này hai cậu ấy đoán không sai đâu!
lang_multi_text.db	EVENT_KXFY_3_4	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		前段时间开始，「梦居」的大门似乎出了些问题，导致有些坏家伙钻进了梦境里。	The gateway to the Dream Abode ran into some problems a while back, so a few troublemakers made their way into the dreamland.	少し前から、「夢の館」のゲートにちょっとした問題が起きていて、そこから少し悪い存在が夢の中に入り込んでしまったの。	Từ một thời gian trước, Cổng của Mộng Cư dường như đã gặp một vài trục trặc, khiến vài kẻ xấu lẻn được vào trong giấc mơ.
lang_multi_text.db	EVENT_KXFY_3_5	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		总之，两位守门人已经提前行动了起来，但似乎还是没能完全把大门修好。	Anyway, even though the Gatekeepers were on it as fast as they could, it looks like they still haven't managed to get the gateway fully fixed yet.	それでね、二人のゲートキーパーはすぐに対応に動いたんだけど、結局ゲートを完全に修復することはできなかったんだ。	Tóm lại, hai vị Người gác cổng đã sớm có hành động, nhưng có vẻ vẫn chưa thể sửa chữa hoàn toàn cánh cổng.
lang_multi_text.db	EVENT_KXFY_3_6	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		其结果就是混入的频率导致梦境之间产生了堆叠，“一不小心”就将穗波和拉海洛混在了一起。	And so, the invading frequencies caused the dreams to layer on top of each other, and Honami and Lahai-Roi got mixed in with one another "by accident."	その結果、紛れ込んだ周波数の影響でさまざまな夢が重なり始めて、「うっかり」穂波とラハイロイが混ざり合ってしまったの。	Kết quả là những tần số xâm nhập khiến các giấc mơ chồng lên nhau, “vô tình” trộn lẫn Thành Phố Honami với Lahai-Roi.
lang_multi_text.db	EVENT_KXFY_3_7	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750090		不知道妈妈对这件事知不知情呢……	I wonder if Mother knows about this...	ママはこのこと知ってるのかな……	Không biết mẹ có hay Đạo chuyện này không nhỉ...
lang_multi_text.db	EVENT_KXFY_3_8	3.4	Hội thoại/Cốt truyện	Sự kiện			妈妈是？	Mother?	ママって……？	Mẹ ư?
lang_multi_text.db	EVENT_KXFY_3_9	3.4	Hội thoại/Cốt truyện	Sự kiện			「梦居」的大门是？	The gateway to the Dream Abode?	「夢の館」のゲートって……？	Cổng của giấc mơ Mộng Cư ư?
lang_multi_text.db	EVENT_KXFY_4_1	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		客人，谢谢你的帮助！已有的异常梦境都被你解决了呢！	Oh, thank you, Passenger! You've resolved all the anomalies!	お客様、ご協力ありがとう！現在の異常な夢はすべて片付いたんだねぇ！	Hành Khách, cảm ơn cậu đã giúp đỡ! Những giấc mơ bất thường hiện có đều đã được cậu giải quyết rồi!
lang_multi_text.db	EVENT_KXFY_4_2	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		眼下，最后剩余的就是「梦居」的大门附近的异常了。对了，白色守门人就在大门附近等你哦。	Now all that's left is the anomaly around the gateway to the Dream Abode. And the Ivory Gatekeeper is already there waiting for you.	残るは「夢の館」ゲート付近の異常だねぇ。そうそう、白きゲートキーパーがそちらで待っているはずだよ。	Hiện tại, thứ cuối cùng còn lại là sự bất thường gần cánh cổng lớn của "Mộng Cư". À đúng rồi, Người Gác Cổng Bạch Quang đang đợi cậu ngay gần cổng đấy.
lang_multi_text.db	EVENT_KXFY_4_3	3.4	Hội thoại/Cốt truyện	Sự kiện			太好了。	That's great.	良かった。	Tuyệt quá.
lang_multi_text.db	EVENT_KXFY_4_4	3.4	Hội thoại/Cốt truyện	Sự kiện			它终于来了。	Finally...	{Male=やっと来てくれたか。;Female=やっと来てくれたのね。}	Cuối cùng nó cũng đến rồi.
lang_multi_text.db	EVENT_KXFY_4_5	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		在我们之中，它对「梦居」的情况最为了解，之后的异常调查，会由它跟你一起进行。	The Ivory Gatekeeper knows the Dream Abode best out of all of us and will be with you in the later investigations.	ナミポンたちの中で、「夢の館」に一番詳しいのが白きゲートキーパーだからねぇ。これからの調査は、彼が一緒に進めてくれるよ。	Trong số bọn mình, cậu ấy là người hiểu rõ tình hình "Mộng Cư" nhất, cuộc điều tra bất thường tiếp theo sẽ do cậu ấy cùng cậu tiến hành.
lang_multi_text.db	EVENT_KXFY_4_6	3.4	Hội thoại/Cốt truyện	Sự kiện			你和黑色守门人呢？	What about you and the Ebony Gatekeeper?	ナミポンと黒きゲートキーパーは？	Còn cậu và Người Gác Cổng Hắc Ám thì sao?
lang_multi_text.db	EVENT_KXFY_4_7	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		我们会在浅层梦境中做些收尾的工作。	We still have some work to finish on the surface layers of the dreamland.	ナミポンたちは浅い階層の夢で後始末をしておくね。	Bọn mình sẽ làm chút công việc thu dọn ở các tầng mộng cảnh nông.
lang_multi_text.db	EVENT_KXFY_4_8	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #50180		我们一起配合，让心之集域彻底恢复正常吧！	Let's work together and bring the Somnoire back to normal!	お客様たちと力を合わせて、一緒に心の集域を元に戻そう！	Chúng ta hãy cùng phối hợp với nhau, để Somnoire khôi phục hoàn toàn về bình thường nhé!
lang_multi_text.db	EVENT_KXFY_5_1	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		你好呀，没想到再次见面会是在这里喵！	Hello, there! Didn't expect to meet you here again!	こんにちは、まさか再会する場所がここだったニャンて！	Xin chào, không ngờ chúng ta lại gặp nhau ở đây meo!
lang_multi_text.db	EVENT_KXFY_5_10	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		在你面前的五扇门扉中，各有一位“扉渊守卫”，而只有将它们击败，我才能关闭「扉渊」。	All five gateways have a Fissure Warden guarding them, and defeating these guardians is the only way for me to shut down the Gate Fissure.	この5つのゲートの中には、それぞれ1名の「夢扉ガーディアン」がいるにゃ。「夢扉ガーディアン」たちを倒したら、私は「夢の扉」をシャットダウンできるんだにゃ。	Trong năm cánh cửa trước mặt bạn, mỗi cánh đều có một "Vệ Binh Phi Uyên", chỉ khi đánh bại bọn chúng, tôi mới có thể tắt được "Vực Cửa".
lang_multi_text.db	EVENT_KXFY_5_11	3.4	Hội thoại/Cốt truyện	Sự kiện			好像很不容易……	Sounds like a tough job...	{Male=大変そうだな……;Female=大変そうだね……}	Nghe có vẻ chẳng dễ dàng gì...
lang_multi_text.db	EVENT_KXFY_5_12	3.4	Hội thoại/Cốt truyện	Sự kiện			很有挑战性。	That's quite a challenge.	{Male=でも、なかなか挑み甲斐がありそうだ。;Female=でも、なかなか挑み甲斐がありそうね。}	Khá là đầy Thử thách.
lang_multi_text.db	EVENT_KXFY_5_13	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		的确很不容易喵……	Sure is, meow...	確かに大変だにゃ……	Đúng là chẳng dễ dàng gì meo...
lang_multi_text.db	EVENT_KXFY_5_14	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		不过在挑战「扉渊」前，你可以带上你之前在深坠奇境中获得的「筑梦追忆」。	But before you take on the Gate Fissure, bring along that Dream Tracker you got from the Depth of Illusions.	でも、「夢の扉」に挑む前に、さっき深い秘境で獲得した「夢の構造」を持っていくといいにゃ。	Tuy nhiên trước khi Thử thách "Vực Cửa", có thể mang theo "Hồi Ức Dệt Mộng" giấc mơ đã có được trong Kỳ Cảnh Đọa Sâu trước đó.
lang_multi_text.db	EVENT_KXFY_5_15	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		如此一来，你就可以使用之前在梦境中获得的力量啦。	That way, you'll be able to use the powers you gained in the previous dreamland.	そうすれば、前の秘境で得た力をそのまま使えるようになるにゃ。	Như vậy, bạn có thể sử dụng sức mạnh đã có được trong giấc mơ trước đó.
lang_multi_text.db	EVENT_KXFY_5_16	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		我和小黑虽然是守门人，但到头来所有事情都需要你帮忙，真是不好意思喵……	Ebby and I are the Gatekeepers, but we keep asking for your help in the end. I'm really sorry...	私とクロちゃんはゲートキーパーなのに、結局何もかも{PlayerName}に任せっきりになるなんて、申し訳ないにゃ……	Tuy tôi và Ebby là người giữ cửa, nhưng rốt cuộc chuyện gì cũng cần bạn giúp, thật ngại quá meo……
lang_multi_text.db	EVENT_KXFY_5_17	3.4	Hội thoại/Cốt truyện	Sự kiện			没关系的。	It's fine.	{Male=大丈夫だ。;Female=大丈夫だよ。}	Không sao đâu.
lang_multi_text.db	EVENT_KXFY_5_18	3.4	Hội thoại/Cốt truyện	Sự kiện			你们也辛苦了。	You both did the best you could as well.	{Male=二人もお疲れ。;Female=二人もお疲れ様。}	Hai bạn cũng vất vả rồi.
lang_multi_text.db	EVENT_KXFY_5_19	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750088		毕竟一般情况下，只有我能主动进入心之集域。	I'm the only one who can dive into the Somnoire by choice at the end of the day.	{Male=何せ、基本的には俺しか心の集域に入れないしな。;Female=何せ、基本的には私しか心の集域に入れないしね。}	Dù sao, trong tình huống bình thường, chỉ mình tôi mới có thể chủ động tiến vào Somnoire.
lang_multi_text.db	EVENT_KXFY_5_2	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		正如之前波仔和黑色守门人的推测，这次的梦境异动和「梦居」息息相关。	Just as Namipon and the Ebony Gatekeeper predicted, the dreamland's disturbance is closely connected to the Dream Abode.	ナミポンと黒きゲートキーパーの推測どおり、今回の夢の異常は「夢の館」と深く関係しているにゃ。	Đúng như Namipon và Người Gác Cổng Hắc Ám đã phỏng đoán trước đó, Biến Động Mộng Cảnh lần này có liên quan mật thiết đến giấc mơ Mộng Cư.
lang_multi_text.db	EVENT_KXFY_5_20	3.4	Hội thoại/Cốt truyện	Sự kiện	NPC #750088		为了心之集域，你们两位，还有波仔也都付出了很多。	Both of you and Namipon have worked hard enough to secure the Somnoire.	{Male=心の集域のことで、二人もナミポンもたくさん頑張ってきたんだろう？;Female=心の集域のことで、二人もナミポンもたくさん頑張ってきたんでしょ？}	Vì Somnoire, hai bạn và cả Namipon cũng đã dốc rất nhiều công sức.
lang_multi_text.db	EVENT_KXFY_5_21	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		嗯……我也要打起精神才行！我们一起让「扉渊」恢复正常吧喵！	Mm-hmm... Time I get my act together! Let's patch up that Gate Fissure. Together!	うん……私もしっかりしなければ！一緒に「夢の扉」を正常に戻そうにゃ！	Ừm... tớ cũng phải phấn chấn lên mới được! Chúng ta cùng khôi phục “Vực Cửa” về trạng thái bình thường nhé, meo!
lang_multi_text.db	EVENT_KXFY_5_3	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		我们面前的，正是「梦居」的大门，其本质是一套名为「扉渊」的防御机制。	What we have in front of us is the gateway to the Dream Abode, which is actually a defense measure called the Gate Fissure.	今見えているこれこそが、「夢の館」のゲートだにゃ。その正体は、「夢の扉」と呼ばれる防御システムなのにゃ。	Trước mặt chúng ta chính là cánh cổng dẫn vào “Mộng Cư”; thực chất, đây là một cơ chế phòng ngự mang tên “Vực Cửa”.
lang_multi_text.db	EVENT_KXFY_5_4	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		正常情况下，只有被认可的住民能够通过「扉渊」，进入「梦居」之中。	Normally, only verified inhabitants can pass through it and enter the Dream Abode.	本来、「夢の扉」を通って「夢の館」に入れるのは、認められた住民だけにゃ。	Trong điều kiện bình thường, chỉ có những cư dân được công nhận mới có thể đi qua "Vực Cửa" để tiến vào giấc mơ Mộng Cư.
lang_multi_text.db	EVENT_KXFY_5_5	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		而此前它出现了故障，让异常频率闯进了「梦居」之中，进而导致了整个集域的混乱。	But it malfunctioned earlier, and some abnormal frequencies managed to break in, which in turn stirred quite a bit of chaos throughout the Somnoire.	でも少し前、このゲートに故障が起きてしまって、異常な周波数が「夢の館」に流れ込んだせいで、集域全体が混乱してしまったにゃ。	Nhưng trước đó nó đã gặp trục trặc, khiến tần số dị thường xông vào Mộng Cư, từ đó dẫn đến Hỗn Loạn trên toàn Somnoire.
lang_multi_text.db	EVENT_KXFY_5_6	3.4	Hội thoại/Cốt truyện	Sự kiện	Người Gác Cổng Trắng		在你们之前的努力下，混入「梦居」的异常频率已经清除完成了。	And thanks to your hard work, these frequencies have all been wiped out.	みんなの頑張りのおかげで、「夢の館」へ紛れ込んだ異常な周波数はほぼ片付いたにゃ。	Nhờ những nỗ lực trước đó của các bạn, tần số dị thường đã xâm nhập vào Mộng Cư giờ đã được dọn sạch hoàn toàn.
