dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_condition.db	114	3.4	Hệ thống	Hệ thống			好感度等级达到3后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 3
lang_condition.db	115	3.4	Hệ thống	Hệ thống			好感度等级达到4后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 4
lang_condition.db	116	3.4	Hệ thống	Hệ thống			好感度等级达到5后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 5
lang_condition.db	117	3.4	Hệ thống	Hệ thống			好感度等级达到6后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 6
lang_condition.db	118	3.4	Hệ thống	Hệ thống			好感度等级达到7后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 7
lang_condition.db	119	3.4	Hệ thống	Hệ thống			好感度等级达到8后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 8
lang_condition.db	12	3.4	Hệ thống	Hệ thống			好感度等级达到1后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 1
lang_condition.db	120	3.4	Hệ thống	Hệ thống			好感度等级达到9后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 9
lang_condition.db	121	3.4	Hệ thống	Hệ thống			好感度等级达到10后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 10
lang_condition.db	122	3.4	Hệ thống	Hệ thống			好感度等级达到1后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 1
lang_condition.db	123	3.4	Hệ thống	Hệ thống			好感度等级达到2后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 2
lang_condition.db	124	3.4	Hệ thống	Hệ thống			好感度等级达到3后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 3
lang_condition.db	125	3.4	Hệ thống	Hệ thống			好感度等级达到4后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 4
lang_condition.db	126	3.4	Hệ thống	Hệ thống			好感度等级达到5后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 5
lang_condition.db	127	3.4	Hệ thống	Hệ thống			好感度等级达到6后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 6
lang_condition.db	128	3.4	Hệ thống	Hệ thống			好感度等级达到7后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 7
lang_condition.db	129	3.4	Hệ thống	Hệ thống			好感度等级达到8后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 8
lang_condition.db	13	3.4	Hệ thống	Hệ thống			好感度等级达到2后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 2
lang_condition.db	130	3.4	Hệ thống	Hệ thống			好感度等级达到9后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 9
lang_condition.db	131	3.4	Hệ thống	Hệ thống			好感度等级达到10后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 10
lang_condition.db	132	3.4	Hệ thống	Hệ thống			好感度等级达到1后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 1
lang_condition.db	133	3.4	Hệ thống	Hệ thống			好感度等级达到2后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 2
lang_condition.db	134	3.4	Hệ thống	Hệ thống			好感度等级达到3后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 3
lang_condition.db	135	3.4	Hệ thống	Hệ thống			好感度等级达到4后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 4
lang_condition.db	136	3.4	Hệ thống	Hệ thống			好感度等级达到5后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 5
lang_condition.db	137	3.4	Hệ thống	Hệ thống			好感度等级达到6后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 6
lang_condition.db	138	3.4	Hệ thống	Hệ thống			好感度等级达到7后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 7
lang_condition.db	139	3.4	Hệ thống	Hệ thống			好感度等级达到8后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 8
lang_condition.db	14	3.4	Hệ thống	Hệ thống			好感度等级达到3后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 3
lang_condition.db	140	3.4	Hệ thống	Hệ thống			好感度等级达到9后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 9
lang_condition.db	141	3.4	Hệ thống	Hệ thống			好感度等级达到10后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 10
lang_condition.db	142	3.4	Hệ thống	Hệ thống			好感度等级达到1后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 1
lang_condition.db	143	3.4	Hệ thống	Hệ thống			好感度等级达到2后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 2
lang_condition.db	144	3.4	Hệ thống	Hệ thống			好感度等级达到3后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 3
lang_condition.db	145	3.4	Hệ thống	Hệ thống			好感度等级达到4后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 4
lang_condition.db	146	3.4	Hệ thống	Hệ thống			好感度等级达到5后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 5
lang_condition.db	147	3.4	Hệ thống	Hệ thống			好感度等级达到6后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 6
lang_condition.db	148	3.4	Hệ thống	Hệ thống			好感度等级达到7后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 7
lang_condition.db	149	3.4	Hệ thống	Hệ thống			好感度等级达到8后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 8
lang_condition.db	15	3.4	Hệ thống	Hệ thống			好感度等级达到4后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 4
lang_condition.db	150	3.4	Hệ thống	Hệ thống			好感度等级达到9后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 9
lang_condition.db	151	3.4	Hệ thống	Hệ thống			好感度等级达到10后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 10
lang_condition.db	152	3.4	Hệ thống	Hệ thống			杀怪模板任务第一波杀怪5只			Nhiệm vụ mẫu tiêu diệt quái đợt một tiêu diệt 5 con quái
lang_condition.db	153	3.4	Hệ thống	Hệ thống			杀怪模板任务第二波杀怪3只			Nhiệm vụ mẫu tiêu diệt quái đợt hai tiêu diệt 3 con quái
lang_condition.db	154	3.4	Hệ thống	Hệ thống			清除无音区任务杀怪3只			Nhiệm vụ thanh trừ Vùng Vô Thanh tiêu diệt 3 con quái
lang_condition.db	155	3.4	Hệ thống	Hệ thống			幻象梯谷巨石落下任务结束			Nhiệm vụ tảng đá rơi xuống Thang Cốc Ảo Ảnh kết thúc
lang_condition.db	156	3.4	Hệ thống	Hệ thống			幻象梯谷第一波怪物击杀			Tiêu diệt quái đợt một tại Thang Cốc Ảo Ảnh
lang_condition.db	157	3.4	Hệ thống	Hệ thống			幻象梯谷第二波怪物击杀			Tiêu diệt quái đợt hai tại Thang Cốc Ảo Ảnh
lang_condition.db	158	3.4	Hệ thống	Hệ thống			幻象梯谷无冠者战斗完成			Hoàn thành trận chiến với Kẻ Vô Miện tại Thang Cốc Ảo Ảnh
lang_condition.db	159	3.4	Hệ thống	Hệ thống			幻象梯谷巨石落下任务未完成			Nhiệm vụ tảng đá rơi xuống Thang Cốc Ảo Ảnh chưa hoàn thành
lang_condition.db	16	3.4	Hệ thống	Hệ thống			好感度等级达到5后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 5
lang_condition.db	160	3.4	Hệ thống	Hệ thống			无冠者已击杀			Kẻ Vô Miện đã bị tiêu diệt
lang_condition.db	161	3.4	Hệ thống	Hệ thống			幻象梯谷第一次战斗未完成			Trận chiến lần một tại Thang Cốc Ảo Ảnh chưa hoàn thành
lang_condition.db	162	3.4	Hệ thống	Hệ thống			幻象梯谷第二次战斗未完成			Trận chiến lần hai tại Thang Cốc Ảo Ảnh chưa hoàn thành
lang_condition.db	163	3.4	Hệ thống	Hệ thống			使用扫描检测			Sử dụng quét kiểm tra
lang_condition.db	164	3.4	Hệ thống	Hệ thống			鸣素体教学结束			Kết thúc hướng dẫn Thể Minh Tố
lang_condition.db	165	3.4	Hệ thống	Hệ thống			序章后篇击杀流放者			Tiêu diệt Kẻ Lưu Đày trong phần hậu Khúc Dạo Đầu
lang_condition.db	166	3.4	Hệ thống	Hệ thống			序章后篇扫描药物追踪点刷新条件			Điều kiện làm mới điểm theo dõi quét thuốc trong phần hậu Khúc Dạo Đầu
lang_condition.db	167	3.4	Hệ thống	Hệ thống			序章后篇炽霞入队追踪点			Điểm theo dõi Xí Hà gia nhập đội trong phần hậu Khúc Dạo Đầu
lang_condition.db	168	3.4	Hệ thống	Hệ thống			幻象梯谷第一次战斗遭遇刷怪			Trận chiến lần một tại Thang Cốc Ảo Ảnh gặp quái sinh ra
lang_condition.db	169	3.4	Hệ thống	Hệ thống			幻象梯谷传送点解锁引导完成			Hoàn thành hướng dẫn mở khóa điểm dịch chuyển tại Thang Cốc Ảo Ảnh
lang_condition.db	17	3.4	Hệ thống	Hệ thống			好感度等级达到6后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 6
lang_condition.db	170	3.4	Hệ thống	Hệ thống			幻象梯谷无冠者战斗进行中			Trận chiến với Kẻ Vô Miện tại Thang Cốc Ảo Ảnh đang diễn ra
lang_condition.db	171	3.4	Hệ thống	Hệ thống			幻象梯谷飞行任务完成			Hoàn thành nhiệm vụ bay tại Thang Cốc Ảo Ảnh
lang_condition.db	172	3.4	Hệ thống	Hệ thống			龟BOSS刷出条件			Điều kiện xuất hiện BOSS Rùa
lang_condition.db	173	3.4	Hệ thống	Hệ thống			龟BOSS击杀			Tiêu diệt BOSS Rùa
lang_condition.db	174	3.4	Hệ thống	Hệ thống			龟BOSS刷出条件			Điều kiện xuất hiện BOSS Rùa
lang_condition.db	175	3.4	Hệ thống	Hệ thống			使用幻象技能扫描			Sử dụng kỹ năng Ảo Ảnh để quét
lang_condition.db	176	3.4	Hệ thống	Hệ thống			黑石高原宝箱04_怪守宝箱解锁			Mở khóa rương 04_quái canh giữ tại Cao Nguyên Hắc Thạch
lang_condition.db	177	3.4	Hệ thống	Hệ thống			黑石高原宝箱13_怪守宝箱解锁			Mở khóa rương 13_quái canh giữ tại Cao Nguyên Hắc Thạch
lang_condition.db	178	3.4	Hệ thống	Hệ thống			黑石高原宝箱14_怪守宝箱解锁			Mở khóa rương 14_quái canh giữ tại Cao Nguyên Hắc Thạch
lang_condition.db	179	3.4	Hệ thống	Hệ thống			黑石高原宝箱21_怪守宝箱解锁			Mở khóa rương 21_quái canh giữ tại Cao Nguyên Hắc Thạch
lang_condition.db	18	3.4	Hệ thống	Hệ thống			好感度等级达到7后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 7
lang_condition.db	180	3.4	Hệ thống	Hệ thống			黑石高原宝箱28_怪守宝箱解锁			Mở khóa rương 28_quái canh giữ tại Cao Nguyên Hắc Thạch
lang_condition.db	181	3.4	Hệ thống	Hệ thống			黑石高原宝箱29_怪守宝箱解锁			Rương Cao Nguyên Hắc Thạch 29_Mở khóa rương quái thủ
lang_condition.db	182	3.4	Hệ thống	Hệ thống			黑石高原宝箱30_怪守宝箱解锁			Rương Cao Nguyên Hắc Thạch 30_Mở khóa rương quái thủ
lang_condition.db	183	3.4	Hệ thống	Hệ thống			黑石高原宝箱35_怪守宝箱解锁			Rương Cao Nguyên Hắc Thạch 35_Mở khóa rương quái thủ
lang_condition.db	184	3.4	Hệ thống	Hệ thống			未解锁-黑石高地-大-鹰嘴崖			Chưa mở khóa-Cao Nguyên Hắc Thạch-Lớn-Vách Mỏ Ưng
lang_condition.db	185	3.4	Hệ thống	Hệ thống			是否有交互			Có tương tác hay không
lang_condition.db	186	3.4	Hệ thống	Hệ thống			未解锁-黑石高地-小-哨岗			Chưa mở khóa-Cao Nguyên Hắc Thạch-Nhỏ-Trạm Gác
lang_condition.db	187	3.4	Hệ thống	Hệ thống			是否有交互			Có tương tác hay không
lang_condition.db	188	3.4	Hệ thống	Hệ thống			高级怪守宝箱4解锁			Mở khóa rương quái thủ cao cấp 4
lang_condition.db	189	3.4	Hệ thống	Hệ thống			高级怪守宝箱4解锁			Mở khóa rương quái thủ cao cấp 4
lang_condition.db	19	3.4	Hệ thống	Hệ thống			好感度等级达到8后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 8
lang_condition.db	190	3.4	Hệ thống	Hệ thống			高级怪守宝箱4解锁			Mở khóa rương quái thủ cao cấp 4
lang_condition.db	191	3.4	Hệ thống	Hệ thống			高级怪守宝箱5解锁			Mở khóa rương quái thủ cao cấp 5
lang_condition.db	192	3.4	Hệ thống	Hệ thống			高级怪守宝箱5解锁			Mở khóa rương quái thủ cao cấp 5
lang_condition.db	193	3.4	Hệ thống	Hệ thống			高级怪守宝箱5解锁			Mở khóa rương quái thủ cao cấp 5
lang_condition.db	194	3.4	Hệ thống	Hệ thống			高级怪守宝箱1解锁			Mở khóa rương quái thủ cao cấp 1
lang_condition.db	195	3.4	Hệ thống	Hệ thống			高级怪守宝箱1解锁			Mở khóa rương quái thủ cao cấp 1
lang_condition.db	196	3.4	Hệ thống	Hệ thống			高级怪守宝箱1解锁			Mở khóa rương quái thủ cao cấp 1
lang_condition.db	197	3.4	Hệ thống	Hệ thống			高级怪守宝箱2解锁			Mở khóa rương quái thủ cao cấp 2
lang_condition.db	198	3.4	Hệ thống	Hệ thống			高级怪守宝箱2解锁			Mở khóa rương quái thủ cao cấp 2
lang_condition.db	199	3.4	Hệ thống	Hệ thống			高级怪守宝箱3解锁			Mở khóa rương quái thủ cao cấp 3
lang_condition.db	2	3.4	Hệ thống	Hệ thống			好感度等级达到1后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 1
lang_condition.db	20	3.4	Hệ thống	Hệ thống			好感度等级达到9后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 9
lang_condition.db	200	3.4	Hệ thống	Hệ thống			高级怪守宝箱3解锁			Mở khóa rương quái thủ cao cấp 3
lang_condition.db	201	3.4	Hệ thống	Hệ thống			高级怪守宝箱3解锁			Mở khóa rương quái thủ cao cấp 3
lang_condition.db	202	3.4	Hệ thống	Hệ thống			击败怪物-m13			Đánh bại quái vật-m13
lang_condition.db	203	3.4	Hệ thống	Hệ thống			击败星痕处的幻象-m20			Đánh bại Ảo Ảnh ở chỗ Tinh Ngân-m20
lang_condition.db	204	3.4	Hệ thống	Hệ thống			摧毁核心-m31			Phá hủy lõi-m31
lang_condition.db	205	3.4	Hệ thống	Hệ thống			击败核心种-m41			Đánh bại hạt giống lõi-m41
lang_condition.db	206	3.4	Hệ thống	Hệ thống			击败精英幻象-m42			Đánh bại Ảo Ảnh tinh anh-m42
lang_condition.db	207	3.4	Hệ thống	Hệ thống			灯灯猫完成1			Đèn Mèo Hoàn Thành 1
lang_condition.db	208	3.4	Hệ thống	Hệ thống			灯灯猫完成2			Đèn Mèo Hoàn Thành 2
lang_condition.db	209	3.4	Hệ thống	Hệ thống			灯灯猫完成3			Đèn Mèo Hoàn Thành 3
lang_condition.db	21	3.4	Hệ thống	Hệ thống			好感度等级达到10后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 10
lang_condition.db	210	3.4	Hệ thống	Hệ thống			灯灯猫完成4			Đèn Mèo Hoàn Thành 4
lang_condition.db	211	3.4	Hệ thống	Hệ thống			灯灯猫完成5			Mèo Đèn Đèn hoàn thành 5
lang_condition.db	212	3.4	Hệ thống	Hệ thống			灯灯猫完成6			Mèo Đèn Đèn hoàn thành 6
lang_condition.db	213	3.4	Hệ thống	Hệ thống			灯灯猫完成7			Mèo Đèn Đèn hoàn thành 7
lang_condition.db	214	3.4	Hệ thống	Hệ thống			灯灯猫完成8			Mèo Đèn Đèn hoàn thành 8
lang_condition.db	215	3.4	Hệ thống	Hệ thống			100080010050081			
lang_condition.db	216	3.4	Hệ thống	Hệ thống			100080010050081			
lang_condition.db	217	3.4	Hệ thống	Hệ thống			100080010050081			
lang_condition.db	218	3.4	Hệ thống	Hệ thống			100080010050082			
lang_condition.db	219	3.4	Hệ thống	Hệ thống			100080010050082			
lang_condition.db	22	3.4	Hệ thống	Hệ thống			好感度等级达到1后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 1
lang_condition.db	220	3.4	Hệ thống	Hệ thống			100080010050082			
lang_condition.db	221	3.4	Hệ thống	Hệ thống			10060108265			
lang_condition.db	222	3.4	Hệ thống	Hệ thống			10060108265			
lang_condition.db	223	3.4	Hệ thống	Hệ thống			10060108265			
lang_condition.db	224	3.4	Hệ thống	Hệ thống			10060108285			
lang_condition.db	225	3.4	Hệ thống	Hệ thống			10060108285			
lang_condition.db	226	3.4	Hệ thống	Hệ thống			10060108285			
lang_condition.db	227	3.4	Hệ thống	Hệ thống			10080050051021			
lang_condition.db	228	3.4	Hệ thống	Hệ thống			10080050051021			
lang_condition.db	229	3.4	Hệ thống	Hệ thống			10080050051021			
lang_condition.db	23	3.4	Hệ thống	Hệ thống			好感度等级达到2后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 2
lang_condition.db	230	3.4	Hệ thống	Hệ thống			10080050051028			
lang_condition.db	231	3.4	Hệ thống	Hệ thống			10080050051028			
lang_condition.db	232	3.4	Hệ thống	Hệ thống			10080050051028			
lang_condition.db	233	3.4	Hệ thống	Hệ thống			10080050051030			
lang_condition.db	234	3.4	Hệ thống	Hệ thống			10080050051030			
lang_condition.db	235	3.4	Hệ thống	Hệ thống			10080050051030			
lang_condition.db	236	3.4	Hệ thống	Hệ thống			10080050051035			
lang_condition.db	237	3.4	Hệ thống	Hệ thống			10080050051035			
lang_condition.db	238	3.4	Hệ thống	Hệ thống			10080050051035			
lang_condition.db	239	3.4	Hệ thống	Hệ thống			10080050131014			
lang_condition.db	24	3.4	Hệ thống	Hệ thống			好感度等级达到3后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 3
lang_condition.db	240	3.4	Hệ thống	Hệ thống			10080050131014			
lang_condition.db	241	3.4	Hệ thống	Hệ thống			10080050131014			
lang_condition.db	242	3.4	Hệ thống	Hệ thống			10060108261			
lang_condition.db	243	3.4	Hệ thống	Hệ thống			10060108261			
lang_condition.db	244	3.4	Hệ thống	Hệ thống			10060108261			
lang_condition.db	245	3.4	Hệ thống	Hệ thống			10060108261			
lang_condition.db	246	3.4	Hệ thống	Hệ thống			判断墙壁破坏条件			Phán đoán điều kiện phá hủy bức tường
lang_condition.db	247	3.4	Hệ thống	Hệ thống			判断墙壁破坏条件			Phán đoán điều kiện phá hủy bức tường
lang_condition.db	248	3.4	Hệ thống	Hệ thống			判断墙壁破坏条件			Phán đoán điều kiện phá hủy bức tường
lang_condition.db	249	3.4	Hệ thống	Hệ thống			判断墙壁破坏条件			Phán đoán điều kiện phá hủy bức tường
lang_condition.db	25	3.4	Hệ thống	Hệ thống			好感度等级达到4后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 4
lang_condition.db	250	3.4	Hệ thống	Hệ thống			判断墙壁破坏条件			Phán đoán điều kiện phá hủy bức tường
lang_condition.db	251	3.4	Hệ thống	Hệ thống			判断无冠者击杀			Phán đoán Hạ Gục Vô Quán Giả
lang_condition.db	252	3.4	Hệ thống	Hệ thống			判断启动交互			Phán đoán khởi động tương tác
lang_condition.db	253	3.4	Hệ thống	Hệ thống			大型无音区-无冠者领奖判断			<ano=Tacet Field>Vùng Vô Thanh</ano> Cỡ Lớn - Phán đoán Vô Quán Giả nhận thưởng
lang_condition.db	254	3.4	Hệ thống	Hệ thống			无冠者声弦刷新判断			Phán đoán làm mới Dây Thanh Âm Vô Quán Giả
lang_condition.db	255	3.4	Hệ thống	Hệ thống			乌龟声弦刷新判断			Phán đoán làm mới Dây Thanh Âm Rùa
lang_condition.db	256	3.4	Hệ thống	Hệ thống			判断乌龟击杀			Phán đoán Hạ Gục Rùa
lang_condition.db	257	3.4	Hệ thống	Hệ thống			鳞人声弦刷新判断			Phán đoán làm mới Dây Thanh Âm Lân Nhân
lang_condition.db	258	3.4	Hệ thống	Hệ thống			中型无音区刷新判断			Phán đoán làm mới <ano=Tacet Field>Vùng Vô Thanh</ano> Cỡ Trung
lang_condition.db	259	3.4	Hệ thống	Hệ thống			判断鳞人击杀			Phán đoán Hạ Gục Lân Nhân
lang_condition.db	26	3.4	Hệ thống	Hệ thống			好感度等级达到5后解锁			Mở khóa khi <ano=Bond>Độ Hảo Cảm</ano> đạt cấp 5
lang_condition.db	260	3.4	Hệ thống	Hệ thống			中型无音区_判断启动交互			<ano=Tacet Field>Vùng Vô Thanh</ano> Cỡ Trung_Phán đoán khởi động tương tác
lang_condition.db	261	3.4	Hệ thống	Hệ thống			中型无音区-领奖判断			<ano=Tacet Field>Vùng Vô Thanh</ano> Cỡ Trung - Phán đoán nhận thưởng
lang_condition.db	262	3.4	Hệ thống	Hệ thống			中型无音区_判断怪物击杀			<ano=Tacet Field>Vùng Vô Thanh</ano> Cỡ Trung_Phán đoán hạ gục quái vật
lang_condition.db	263	3.4	Hệ thống	Hệ thống			大型无音区-乌龟领奖判断			<ano=Tacet Field>Vùng Vô Thanh</ano> Cỡ Lớn - Phán đoán Rùa nhận thưởng
lang_condition.db	264	3.4	Hệ thống	Hệ thống			大型无音区-鳞人领奖判断			<ano=Tacet Field>Vùng Vô Thanh</ano> Cỡ Lớn - Phán đoán Lân Nhân nhận thưởng
lang_condition.db	265	3.4	Hệ thống	Hệ thống			大型无音区-无冠者开启前置			<ano=Tacet Field>Vùng Vô Thanh</ano> Cỡ Lớn - Điều kiện mở Vô Quán Giả
