dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_accesspath.db	18	3.4	Khác	Khác			动物掉落获得	Dropped by wild animals	動物からドロップ	Nhận được qua rớt từ động vật
lang_accesspath.db	19	3.4	Khác	Khác			捕捉鱼类获得	Obtained via fish catching	魚からドロップ	Nhận được qua bắt cá
lang_accesspath.db	2	3.4	Khác	Khác			首次完成清理无音区获得	Obtained via Dangerous Sampling initial clear	险境取样首通获得	Nhận được khi lần đầu hoàn thành dọn dẹp <ano=Tacet Field>Vùng Vô Thanh</ano>
lang_accesspath.db	20	3.4	Khác	Khác			捕捉昆虫获得	Obtained via insect catching	昆虫からドロップ	Nhận được qua bắt côn trùng
lang_accesspath.db	21	3.4	Khác	Khác			推荐:云陵谷采集	Mostly found in: Gorges of Spirit	推奨：雲陵谷で採取	Đề xuất: Thu thập tại Vân Lăng Cốc
lang_accesspath.db	22	3.4	Khác	Khác			推荐:中曲台地采集	Mostly found in: Central Plains	推奨：中部台地で採取	Đề xuất: Thu thập tại Trung Khúc Đài Địa
lang_accesspath.db	23	3.4	Khác	Khác			推荐:天城采集	Mostly found in: Tiancheng	推奨：天城で採取	Đề xuất: Thu thập tại Thiên Thành
lang_accesspath.db	24	3.4	Khác	Khác			推荐:荒石高地采集	Mostly found in: Desorock Highlands	推奨：石崩れの高地で採取	Đề xuất: Thu thập tại Cao Nguyên Hoang Thạch
lang_accesspath.db	25	3.4	Khác	Khác			推荐:北落野采集	Mostly found in: Norfall Barrens	推奨：北落野原で採取	Đề xuất: Thu thập tại Bắc Lạc Dã
lang_accesspath.db	26	3.4	Khác	Khác			推荐:旧城遗迹采集	Mostly found in: Wasted Metropolis	推奨：廃城跡で採取	Đề xuất: Thu thập tại Di Tích Cố Đô
lang_accesspath.db	27	3.4	Khác	Khác			推荐:虎口山脉采集	Mostly found in: Hukou, the Tiger's Maw	推奨：虎口の山脈で採取	Đề xuất: Thu thập tại Sơn Mạch Hổ Khẩu
lang_accesspath.db	28	3.4	Khác	Khác			推荐:遗落原乡采集	Mostly found in: Forsaken Abundance	推奨：去られた大地で採取	Đề xuất: Thu thập tại Cố Hương Bỏ Hoang
lang_accesspath.db	29	3.4	Khác	Khác			推荐:无光之森采集	Mostly found in: Dim Forest	推奨：光なき森で採取	Đề xuất: Thu thập tại Khu Rừng Không Ánh Sáng
lang_accesspath.db	3	3.4	Khác	Khác			清理中型无音区获得	Obtained via Tacet Field-Medium challenge	チャレンジ：中型サイレントエリアで入手	Nhận được qua dọn dẹp <ano=Tacet Field>Vùng Vô Thanh</ano> cỡ vừa
lang_accesspath.db	30	3.4	Khác	Khác			推荐:怨鸟泽\t采集	Mostly found in: Whining Aix's Mire	推奨：怨鳥の沼で採取	Đề xuất: Thu thập tại Đầm Oán Điểu
lang_accesspath.db	31	3.4	Khác	Khác			推荐:黑海岸采集	Mostly found in: Black Shores	推奨：黒海岸で採取	Đề xuất: Thu thập tại Bờ Biển Đen
lang_accesspath.db	32	3.4	Khác	Khác			烹饪获得	Cooking	調理	Nhận được qua nấu ăn
lang_accesspath.db	33	3.4	Khác	Khác			基准级幻象掉落	Standard Class Tacet Discord drop	ノーマル級ファントムからドロップ	Rớt từ Ảo Ảnh cấp Tiêu Chuẩn
lang_accesspath.db	34	3.4	Khác	Khác			精英级幻象掉落	Elite Class Tacet Discord drop	エリート級ファントムからドロップ	Rớt từ Ảo Ảnh cấp Tinh Anh
lang_accesspath.db	35	3.4	Khác	Khác			基准级异变生物掉落	Standard Class Mutant Organism drop	ノーマル級異変生物からドロップ	Rớt từ sinh vật dị biến cấp Tiêu Chuẩn
lang_accesspath.db	36	3.4	Khác	Khác			精英级异变生物掉落	Elite Class Mutant Organism drop	エリート級異変生物からドロップ	Rớt từ sinh vật dị biến cấp Tinh Anh
lang_accesspath.db	37	3.4	Khác	Khác			基准级人类掉落	Standard Class Human drop	ノーマル級人間からドロップ	Rớt từ con người cấp Tiêu Chuẩn
lang_accesspath.db	38	3.4	Khác	Khác			精英级人类掉落	Elite Class Human drop	エリート級人間からドロップ	Rớt từ con người cấp Tinh Anh
lang_accesspath.db	39	3.4	Khác	Khác			调谐获得	Modulation	チューニング	Nhận được qua Điều Hưởng
lang_accesspath.db	4	3.4	Khác	Khác			无冠者分身挑战获得	Obtained via Crownless - Replica challenge	チャレンジ：無冠者分身で入手	Nhận được qua thử thách Phân Thân Vô Quan Giả
lang_accesspath.db	40	3.4	Khác	Khác			联合交易所兑换	Exchanged via the Joint Exchange	連合交易所から交換	Đổi qua Sàn Giao Dịch Liên Hợp
lang_accesspath.db	41	3.4	Khác	Khác			干涉波片兑换处兑换	Exchanged via the Interference Exchange	「干渉の波片」交換所から交換	Đổi tại nơi đổi Phiến Sóng Can Thiệp
lang_accesspath.db	42	3.4	Khác	Khác			“纪念品”商店兑换	Exchanged via the Souvenirs Shop	「記念品」商店から交換	Đổi qua cửa hàng "Kỷ Niệm Phẩm"
lang_accesspath.db	43	3.4	Khác	Khác			寻遗商人·天城兑换	Exchanged via the Antique Merchant - Tiancheng	シーカー・天城から交換	Đổi qua Thương Nhân Tìm Di Vật·Thiên Thành
lang_accesspath.db	44	3.4	Khác	Khác			声之领域:战歌废墟获得（周一/周四/周日）	51	51	Nhận được tại Lĩnh Vực Thanh Âm: Phế Tích Chiến Ca (Thứ 2/Thứ 5/Chủ Nhật)
lang_accesspath.db	45	3.4	Khác	Khác			声之领域:战歌废墟获得（周二/周五/周日）	52	52	Nhận được tại Lĩnh Vực Thanh Âm: Phế Tích Chiến Ca (Thứ 3/Thứ 6/Chủ Nhật)
lang_accesspath.db	46	3.4	Khác	Khác			声之领域:战歌废墟获得（周三/周六/周日）			Nhận được tại Lĩnh Vực Thanh Âm: Phế Tích Chiến Ca (Thứ 4/Thứ 7/Chủ Nhật)
lang_accesspath.db	47	3.4	Khác	Khác			声之领域:旧城幻梦获得（周一/周四/周日）			Nhận được tại Lĩnh Vực Thanh Âm: Ảo Mộng Thành Cũ (Thứ 2/Thứ 5/Chủ Nhật)
lang_accesspath.db	48	3.4	Khác	Khác			声之领域:旧城幻梦获得（周二/周五/周日）			Nhận được tại Lĩnh Vực Thanh Âm: Ảo Mộng Thành Cũ (Thứ 3/Thứ 6/Chủ Nhật)
lang_accesspath.db	49	3.4	Khác	Khác			声之领域:旧城幻梦获得（周三/周六/周日）			Nhận được tại Lĩnh Vực Thanh Âm: Ảo Mộng Thành Cũ (Thứ 4/Thứ 7/Chủ Nhật)
lang_accesspath.db	5	3.4	Khác	Khác			云闪之鳞挑战获得	Obtained via Thunder Squama challenge	チャレンジ：雲閃の電鱗で入手	Nhận được qua thử thách Vân Thiểm Chi Lân
lang_accesspath.db	50	3.4	Khác	Khác			声之领域:低语林地获得（周一/周四/周日）	53	53	Nhận được tại Lĩnh Vực Thanh Âm: Vùng Đất Rừng Thì Thầm (Thứ 2/Thứ 5/Chủ Nhật)
lang_accesspath.db	51	3.4	Khác	Khác			声之领域:低语林地获得（周二/周五/周日）	54	54	Nhận được tại Lĩnh Vực Thanh Âm: Vùng Đất Rừng Thì Thầm (Thứ 3/Thứ 6/Chủ Nhật)
lang_accesspath.db	52	3.4	Khác	Khác			声之领域:低语林地获得（周三/周六/周日）			Nhận được tại Lĩnh Vực Thanh Âm: Vùng Đất Rừng Thì Thầm (Thứ 4/Thứ 7/Chủ Nhật)
lang_accesspath.db	53	3.4	Khác	Khác			声之领域:高歌丛棘获得（周一/周四/周日）			Nhận được tại Lĩnh Vực Thanh Âm: Bụi Gai Hát Vang (Thứ 2/Thứ 5/Chủ Nhật)
lang_accesspath.db	54	3.4	Khác	Khác			声之领域:高歌丛棘获得（周二/周五/周日）			Nhận được tại Lĩnh Vực Thanh Âm: Bụi Gai Hát Vang (Thứ 3/Thứ 6/Chủ Nhật)
lang_accesspath.db	55	3.4	Khác	Khác			声之领域:高歌丛棘获得（周三/周六/周日）			Nhận được tại Lĩnh Vực Thanh Âm: Bụi Gai Hát Vang (Thứ 4/Thứ 7/Chủ Nhật)
lang_accesspath.db	56	3.4	Khác	Khác			常规委托获得			Nhận được từ Ủy Thác Thường Quy
lang_accesspath.db	57	3.4	Khác	Khác			清理中型无音区·递质获得			Nhận được qua dọn dẹp <ano=Tacet Field>Vùng Vô Thanh</ano> cỡ vừa·Chất Trung Gian
lang_accesspath.db	58	3.4	Khác	Khác			清理中型无音区·武器获得			Nhận được qua dọn dẹp <ano=Tacet Field>Vùng Vô Thanh</ano> cỡ vừa·Vũ Khí
lang_accesspath.db	59	3.4	Khác	Khác			清理中型无音区·声骸获得			Nhận được qua dọn dẹp <ano=Tacet Field>Vùng Vô Thanh</ano> cỡ vừa·<ano=Echo>Echo</ano>
lang_accesspath.db	6	3.4	Khác	Khác			哀生孤鸯挑战获得	Obtained via Mourning Aix challenge	チャレンジ：哀切の隻鴦で入手	Nhận được qua thử thách Ai Sinh Cô Ương
lang_accesspath.db	60	3.4	Khác	Khác			清理中型无音区·黑石获得			Nhận được qua dọn dẹp <ano=Tacet Field>Vùng Vô Thanh</ano> cỡ vừa·Hắc Thạch
lang_accesspath.db	61	3.4	Khác	Khác			合成获得			Nhận được từ tổng hợp
lang_accesspath.db	62	3.4	Khác	Khác			马和杂货购买			Mua tại Ma và Tạp Hóa
lang_accesspath.db	63	3.4	Khác	Khác			爆发变星专属奖励			Phần thưởng riêng của Biến Tinh Bùng Nổ
lang_accesspath.db	64	3.4	Khác	Khác			成就奖励			Phần thưởng thành tựu
lang_accesspath.db	65	3.4	Khác	Khác			共鸣者好感度奖励			Phần thưởng độ thiện cảm <ano=Resonator>Cộng Hưởng Giả</ano>
lang_accesspath.db	7	3.4	Khác	Khác			燎照之骑挑战获得	Obtained via Inferno Rider challenge	チャレンジ：燎原の炎騎で入手	Nhận được qua thử thách Liệu Chiếu Chi Kỵ
lang_accesspath.db	8	3.4	Khác	Khác			飞廉之猩挑战获得	Obtained via Feilian Beringal challenge	チャレンジ：飛廉のゴリラで入手	Nhận được qua thử thách Phi Liêm Chi Tinh
lang_accesspath.db	9	3.4	Khác	Khác			无常凶鹭挑战获得	Obtained via Impermanence Heron challenge	チャレンジ：無常の鷺で入手	Nhận được qua thử thách Vô Thường Hung Lộ
lang_activity.db	1	3.4	Khác	Khác			飞檐同好会			Hội Yêu Thích Phi Diêm
lang_activity.db	2	3.4	Khác	Khác			test/这是一段描述文本			test/Đây là một đoạn văn bản mô tả
lang_activity.db	3	3.4	Khác	Khác			test/活动标题			test/Tiêu Đề Hoạt Động
lang_activity.db	4	3.4	Khác	Khác			test/这是一段描述文本			test/Đây là một đoạn văn bản mô tả
lang_adventuretask.db	1	3.4	Khác	Khác			第一阶段			Giai Đoạn Một
lang_adventuretask.db	2	3.4	Khác	Khác			第二阶段			Giai Đoạn Hai
lang_adventuretask.db	3	3.4	Khác	Khác			第三阶段			Giai Đoạn Ba
lang_adventuretask.db	4	3.4	Khác	Khác			第四阶段			Giai Đoạn Bốn
lang_adventuretask.db	5	3.4	Khác	Khác			第五阶段			Giai Đoạn Năm
lang_advice.db	1	3.4	Khác	Khác			前方有{}			Phía trước có {}
lang_advice.db	10	3.4	Khác	Khác			{}吧！	Grapple Point	鉤縄の浮標	{} đi!
lang_advice.db	11	3.4	Khác	Khác			小心{}！	Concerto Effect	協奏エフェクト	Cẩn thận {}!
lang_advice.db	12	3.4	Khác	Khác			不要{}！			Đừng {}!
lang_advice.db	13	3.4	Khác	Khác			禁止{}！			Cấm {}!
lang_advice.db	14	3.4	Khác	Khác			有{}！	Counter-Attack	逆転反撃	Có {}!
lang_advice.db	15	3.4	Khác	Khác			还是{}吧。			Hay là {} đi.
lang_advice.db	16	3.4	Khác	Khác			如果是{}的话，勉强可以一战。			Nếu là {} thì miễn cưỡng có thể chiến đấu được.
lang_advice.db	17	3.4	Khác	Khác			注意{}！			Chú ý {}!
lang_advice.db	18	3.4	Khác	Khác			考虑一下{}会更好吧。	Material	材料	Cân nhắc {} sẽ tốt hơn đấy.
lang_advice.db	19	3.4	Khác	Khác			是{}吗？			Là {} sao?
lang_advice.db	2	3.4	Khác	Khác			前方没有{}	Resonance Liberation	共鳴解放	Phía trước không có {}
lang_advice.db	20	3.4	Khác	Khác			{}能帮大忙！			{} có thể giúp ích rất nhiều!
lang_advice.db	21	3.4	Khác	Khác			接着{}。	Gravity Stream	重力異常	Tiếp theo là {}.
lang_advice.db	22	3.4	Khác	Khác			还没有{}诶。			Vẫn chưa có {} kìa.
lang_advice.db	23	3.4	Khác	Khác			{}不行吗……	Choral Beacon	鳴域信号塔	{} không được sao......
lang_advice.db	24	3.4	Khác	Khác			敬请期待{}！			Hãy mong chờ {}!
lang_advice.db	25	3.4	Khác	Khác			{}就是最好的！			{} là tuyệt nhất!
lang_advice.db	26	3.4	Khác	Khác			还有{}。			Còn có {}.
lang_advice.db	27	3.4	Khác	Khác			该不会以为是{}吧。			Không lẽ lại tưởng là {} chứ.
lang_advice.db	28	3.4	Khác	Khác			为{}欢呼！			Hoan hô {}!
lang_advice.db	29	3.4	Khác	Khác			{}！击败它！			{}! Đánh bại nó!
lang_advice.db	3	3.4	Khác	Khác			很可能是{}	Resonance energy	共鳴エネルギー	Rất có thể là {}
lang_advice.db	30	3.4	Khác	Khác			向{}走吧。			Đi về phía {} nào.
lang_advice.db	4	3.4	Khác	Khác			肯定不是{}			Chắc chắn không phải là {}
lang_advice.db	5	3.4	Khác	Khác			预感会出现{}			Dự cảm sẽ xuất hiện {}
lang_advice.db	6	3.4	Khác	Khác			{}？			{}?
lang_advice.db	7	3.4	Khác	Khác			{}！			{}!
lang_advice.db	8	3.4	Khác	Khác			{}……			{}......
lang_advice.db	9	3.4	Khác	Khác			不如{}？	Scanner	スキャン	Hay là {}?
lang_area.db	1	3.4	Khác	Khác			test/大世界			test/Đại Thế Giới
lang_area.db	10	3.4	Khác	Khác			怨鸟泽	Whining Aix's Mire	怨鳥の沼	Oán Điểu Trạch
lang_area.db	100	3.4	Khác	Khác			补给站	Supply Station	補給所	Trạm Tiếp Tế
lang_area.db	101	3.4	Khác	Khác			鲧巢港	Lair of Gun	鲧巣の港	Cảng Cổn Sào
lang_area.db	102	3.4	Khác	Khác			寒蚀湾	Frosting Harbour	寒蝕湾	Hàn Thực Loan
lang_area.db	103	3.4	Khác	Khác			稷廷遗址	Jiting Remnant	稷廷跡地	Di Chỉ Tắc Đình
lang_area.db	104	3.4	Khác	Khác			巨浪战场旧址	Waving Battlefield	津波戦場跡地	Di Chỉ Chiến Trường Cự Lãng
lang_area.db	105	3.4	Khác	Khác			塬上废墟	Plateau Ruins	高原の廃墟	Phế Tích Nguyên Thượng
lang_area.db	106	3.4	Khác	Khác			陨落坟冢	Fallen Grave	落鳥塚	Vẫn Lạc Phần Trủng
lang_area.db	107	3.4	Khác	Khác			原点科考站	Zero Point Research Station	原点研究所	Trạm Nghiên Cứu Nguyên Điểm
lang_area.db	108	3.4	Khác	Khác			test/天城电梯底部空气墙			test/Tường khí đáy thang máy Thiên Thành
lang_area.db	109	3.4	Khác	Khác			test/天城电梯顶部空气墙			test/Tường khí đỉnh thang máy Thiên Thành
lang_area.db	11	3.4	Khác	Khác			黑海岸	Black Shores	黒海岸	Hắc Hải Ngạn
lang_area.db	110	3.4	Khác	Khác			test/龙主居所副本空气墙1			test/Tường khí phụ bản Long Chủ Cư Sở 1
lang_area.db	111	3.4	Khác	Khác			test/龙主居所副本空气墙2			test/Tường khí phụ bản Long Chủ Cư Sở 2
lang_area.db	112	3.4	Khác	Khác			test/龙主居所副本空气墙3			test/Tường khí phụ bản Long Chủ Cư Sở 3
lang_area.db	113	3.4	Khác	Khác			test/一次性爬塔空气墙			test/Tường khí leo tháp một lần
lang_area.db	114	3.4	Khác	Khác			test/龙主居所副本空气墙4			test/Tường khí phụ bản Long Chủ Cư Sở 4
lang_area.db	115	3.4	Khác	Khác			废弃地铁站	Abandoned Subway	廃棄地下鉄ステーション	Trạm Tàu Điện Ngầm Bỏ Hoang
lang_area.db	116	3.4	Khác	Khác			test/循环爬塔副本空气墙1			test/Tường khí phụ bản leo tháp vòng lặp 1
lang_area.db	117	3.4	Khác	Khác			test/循环爬塔副本空气墙2			test/Tường khí phụ bản leo tháp vòng lặp 2
lang_area.db	118	3.4	Khác	Khác			test/啊呜角色副本空气墙			test/Tường khí phụ bản nhân vật A Ngô
lang_area.db	119	3.4	Khác	Khác			test/北落野流程战斗空气墙			test/Tường khí chiến đấu tiến trình Bắc Lạc Dã
lang_area.db	12	3.4	Khác	Khác			虎口山脉	Hukou, the Tiger's Maw	虎口の山脈	Sơn Mạch Hổ Khẩu
lang_area.db	120	3.4	Khác	Khác			test/北落野流程战斗空气墙			test/Tường khí chiến đấu tiến trình Bắc Lạc Dã
lang_area.db	121	3.4	Khác	Khác			test/北落野流程战斗空气墙			test/Tường khí chiến đấu tiến trình Bắc Lạc Dã
lang_area.db	122	3.4	Khác	Khác			test/北落野流程战斗空气墙			test/Tường khí chiến đấu tiến trình Bắc Lạc Dã
lang_area.db	123	3.4	Khác	Khác			test/北落野流程战斗空气墙			test/Tường khí chiến đấu tiến trình Bắc Lạc Dã
lang_area.db	124	3.4	Khác	Khác			test/北落野流程空气墙			test/Tường khí tiến trình Bắc Lạc Dã
lang_area.db	125	3.4	Khác	Khác			test/北落野流程空气墙			test/Tường khí tiến trình Bắc Lạc Dã
lang_area.db	126	3.4	Khác	Khác			北落之谷			Bắc Lạc Chi Cốc
lang_area.db	127	3.4	Khác	Khác			悬浮废墟			Phế Tích Huyền Phù
lang_area.db	128	3.4	Khác	Khác			无冠者之像			Tượng Vô Quan Giả
lang_area.db	129	3.4	Khác	Khác			破碎湾岛			Đảo Phá Toái Loan
lang_area.db	13	3.4	Khác	Khác			奥尔琴岛	Zero Point Research Station	原点研究所	Trạm Nghiên Cứu Nguyên Điểm
lang_area.db	130	3.4	Khác	Khác			test/北落野流程大空气墙			test/Tường khí lớn tiến trình Bắc Lạc Dã
lang_area.db	131	3.4	Khác	Khác			test/TD测试用例空气墙			test/Tường khí trường hợp thử nghiệm TD
lang_area.db	132	3.4	Khác	Khác			test/93-TD测试空气墙			test/Tường khí thử nghiệm 93-TD
lang_area.db	133	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	134	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	135	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	136	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	137	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	138	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	139	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	14	3.4	Khác	Khác			乘霄山			Núi Thừa Tiêu
lang_area.db	140	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	141	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	142	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	143	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	144	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	145	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	146	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	147	3.4	Khác	Khác			test/忌炎副本空气墙1			test/Tường khí phụ bản Kỵ Viêm 1
lang_area.db	148	3.4	Khác	Khác			test/忌炎角色任务用空气墙			test/Tường khí dùng cho nhiệm vụ nhân vật Kỵ Viêm
lang_area.db	149	3.4	Khác	Khác			test/忌炎角色任务用空气墙			test/Tường khí dùng cho nhiệm vụ nhân vật Kỵ Viêm
lang_area.db	15	3.4	Khác	Khác			test/无冠者空气墙			test/Tường khí Vô Quan Giả
lang_area.db	16	3.4	Khác	Khác			test/主线第一个触发区域			test/Khu vực kích hoạt chủ tuyến thứ nhất
lang_area.db	17	3.4	Khác	Khác			test/主线第二个触发区域			test/Khu vực kích hoạt chủ tuyến thứ hai
lang_area.db	18	3.4	Khác	Khác			test/云陵谷新手空气墙1			test/Tường khí tân thủ Vân Lăng Cốc 1
lang_area.db	19	3.4	Khác	Khác			test/云陵谷新手空气墙2			test/Tường khí tân thủ Vân Lăng Cốc 2
lang_area.db	2	3.4	Khác	Khác			云陵谷	Gorges of Spirits	雲陵谷	Vân Lăng Cốc
lang_area.db	20	3.4	Khác	Khác			test/云陵谷新手空气墙3			test/Tường khí tân thủ Vân Lăng Cốc 3
lang_area.db	21	3.4	Khác	Khác			test/云陵谷新手空气墙4			test/Tường khí tân thủ Vân Lăng Cốc 4
lang_area.db	22	3.4	Khác	Khác			test/云陵谷新手空气墙5			test/Tường khí tân thủ Vân Lăng Cốc 5
lang_area.db	23	3.4	Khác	Khác			test/云陵谷新手空气墙6			test/Tường khí tân thủ Vân Lăng Cốc 6
lang_area.db	24	3.4	Khác	Khác			test/云陵谷新手空气墙7			test/Tường khí tân thủ Vân Lăng Cốc 7
lang_area.db	25	3.4	Khác	Khác			test/云陵谷新手空气墙8			test/Tường khí tân thủ Vân Lăng Cốc 8
lang_area.db	26	3.4	Khác	Khác			test/云陵谷出口空气墙			test/Tường khí lối ra Vân Lăng Cốc
lang_area.db	27	3.4	Khác	Khác			test/遗落原乡支线空气墙			test/Tường khí nhiệm vụ phụ Di Lạc Nguyên Hương
lang_area.db	28	3.4	Khác	Khác			test/云陵谷新手空气墙9			test/Tường khí tân thủ Vân Lăng Cốc 9
lang_area.db	29	3.4	Khác	Khác			test/主线第一二章限制区域空气墙			test/Tường khí khu vực giới hạn chương 1-2 chủ tuyến
lang_area.db	3	3.4	Khác	Khác			天城	Tiancheng	天城	Thiên Thành
lang_area.db	30	3.4	Khác	Khác			test/遗落原乡宽线性空气墙			test/Tường khí tuyến tính rộng Di Lạc Nguyên Hương
lang_area.db	31	3.4	Khác	Khác			test/遗落原乡宽线性空气墙2			test/Tường khí tuyến tính rộng Di Lạc Nguyên Hương 2
lang_area.db	32	3.4	Khác	Khác			test/遗落原乡宽线性BOSS战空气墙			test/Tường khí trận chiến BOSS tuyến tính rộng Di Lạc Nguyên Hương
lang_area.db	33	3.4	Khác	Khác			test/云陵谷乌龟空气墙			test/Tường khí Rùa Vân Lăng Cốc
lang_area.db	34	3.4	Khác	Khác			test/皇龙国家地理怪物空气墙			test/Tường khí quái vật địa lý quốc gia Hoàng Long
lang_area.db	35	3.4	Khác	Khác			test/秧秧角色任务用空气墙			test/Tường khí dùng cho nhiệm vụ nhân vật Ương Ương
lang_area.db	36	3.4	Khác	Khác			城郊	Outskirt	城外	Ngoại Ô
lang_area.db	37	3.4	Khác	Khác			工业区	Industrial Area	工業区域	Khu Công Nghiệp
lang_area.db	38	3.4	Khác	Khác			天城城区	Tiancheng Urban Area	天城生活区域	Khu Đô Thị Thiên Thành
lang_area.db	39	3.4	Khác	Khác			中枢指挥厅	Center Comand Hall	中枢指揮庭	Sảnh Chỉ Huy Trung Tâm
lang_area.db	4	3.4	Khác	Khác			中曲台地	Central Plains	中部台地	Trung Khúc Đài Địa
lang_area.db	40	3.4	Khác	Khác			潮生崖	Tide Rising Cliff	潮生崖	Triều Sinh Nhai
lang_area.db	41	3.4	Khác	Khác			叠石坪	Stone Pile Plain	重ね石の平地	Điệp Thạch Bình
lang_area.db	42	3.4	Khác	Khác			谷北关口	Gubei Pass	谷北部の関所	Cốc Bắc Quan Khẩu
lang_area.db	43	3.4	Khác	Khác			开觅旧址	Kaini Remnant Site	開覓旧址	Di Chỉ Khai Mịch
lang_area.db	44	3.4	Khác	Khác			龙望郊	Long's Gaze Suburbs	望龍郊	Long Vọng Giao
lang_area.db	45	3.4	Khác	Khác			祈池村	Qichi Village	祈池村	Thôn Kỳ Trì
lang_area.db	46	3.4	Khác	Khác			夜明坡	Yeming Slide	夜明け坂	Dạ Minh Pha
lang_area.db	47	3.4	Khác	Khác			残响集域	Remnant Center	残響集域	Tàn Hưởng Tập Vực
lang_area.db	48	3.4	Khác	Khác			离岛群	Lone Isle	離島群	Quần Đảo Ly Đảo
lang_area.db	49	3.4	Khác	Khác			新枝地	New Branch	新枝地	Tân Chi Địa
lang_area.db	5	3.4	Khác	Khác			荒石高地	Desorock Highland	石崩れの高地	Hoang Thạch Cao Địa
lang_area.db	50	3.4	Khác	Khác			遗蜕花圃	Fossil Garden	遺変の花園	Vườn Hoa Di Thuế
lang_area.db	51	3.4	Khác	Khác			test/boss场地空气墙			test/Tường khí trận địa boss
lang_area.db	52	3.4	Khác	Khác			落定岭	Settle Range	落定嶺	Lạc Định Lĩnh
lang_area.db	53	3.4	Khác	Khác			无存残所	Empty Depository	無残の遺所	Vô Tồn Tàn Sở
lang_area.db	54	3.4	Khác	Khác			归思岛	Nostalgia Isle	帰思島	Đảo Quy Tư
