dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_multi_text.db	PropertyIndex_10012_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			冷却时间降低	Cooldown Reduction	クールタイム軽減	Giảm Thời Gian Hồi Chiêu
lang_multi_text.db	PropertyIndex_10013_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/协奏升华	Concert Sublimation	協奏昇華	Thăng Hoa Hiệp Tấu
lang_multi_text.db	PropertyIndex_10014_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			共鸣技能伤害加成	Resonance Skill DMG Bonus	共鳴スキルダメージアップ	Tăng Sát Thương Kỹ Năng Cộng Hưởng
lang_multi_text.db	PropertyIndex_10015_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			通用伤害加成	General DMG Bonus	全ダメージアップ	Tăng Sát Thương Chung
lang_multi_text.db	PropertyIndex_10016_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			通用受伤减免	General DMG Reduction	全体被ダメージ軽減	Giảm Sát Thương Chung Nhận Vào
lang_multi_text.db	PropertyIndex_10017_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			普攻伤害加成	Basic Attack DMG Bonus	通常攻撃ダメージアップ	Tăng Sát Thương Đánh Thường
lang_multi_text.db	PropertyIndex_10018_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			重击伤害加成	Heavy Attack DMG Bonus	重撃ダメージアップ	Tăng Sát Thương Đánh Mạnh
lang_multi_text.db	PropertyIndex_10019_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			共鸣解放伤害加成	Resonance Liberation DMG Bonus	共鳴解放ダメージアップ	Tăng Sát Thương Giải Phóng Cộng Hưởng
lang_multi_text.db	PropertyIndex_10020_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			变奏技能伤害加成	Intro Skill DMG Bonus	変奏スキルダメージアップ	Tăng Sát Thương Kỹ Năng Biến Tấu
lang_multi_text.db	PropertyIndex_10021_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			物理伤害加成	Physical DMG Bonus	物理ダメージアップ	Tăng Sát Thương Vật Lý
lang_multi_text.db	PropertyIndex_10022_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			冷凝伤害加成	Glacio DMG Bonus	凝縮ダメージアップ	Tăng Sát Thương Ngưng Băng
lang_multi_text.db	PropertyIndex_10023_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			热熔伤害加成	Fusion DMG Bonus	焦熱ダメージアップ	Tăng Sát Thương Hỏa Liệt
lang_multi_text.db	PropertyIndex_10024_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			导电伤害加成	Electro DMG Bonus	電導ダメージアップ	Tăng Sát Thương Điện Từ
lang_multi_text.db	PropertyIndex_10025_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			气动伤害加成	Aero DMG Bonus	気動ダメージアップ	Tăng Sát Thương Khí Động
lang_multi_text.db	PropertyIndex_10026_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			衍射伤害加成	Spectro DMG Bonus	回折ダメージアップ	Tăng Sát Thương Quang Phổ
lang_multi_text.db	PropertyIndex_10027_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			湮灭伤害加成	Havoc DMG Bonus	消滅ダメージアップ	Tăng Sát Thương Hủy Diệt
lang_multi_text.db	PropertyIndex_10028_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			物理伤害抗性	Physical RES	物理ダメージ耐性	Kháng Sát Thương Vật Lý
lang_multi_text.db	PropertyIndex_10029_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			冷凝伤害抗性	Glacio RES	凝縮ダメージ耐性	Kháng Sát Thương Ngưng Băng
lang_multi_text.db	PropertyIndex_10030_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			热熔伤害抗性	Fusion RES	焦熱ダメージ耐性	Kháng Sát Thương Hỏa Liệt
lang_multi_text.db	PropertyIndex_10031_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			导电伤害抗性	Electro RES	電導ダメージ耐性	Kháng Sát Thương Điện Từ
lang_multi_text.db	PropertyIndex_10032_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			气动伤害抗性	Aero RES	気動ダメージ耐性	Kháng Sát Thương Khí Động
lang_multi_text.db	PropertyIndex_10033_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			衍射伤害抗性	Spectro RES	回折ダメージ耐性	Kháng Sát Thương Quang Phổ
lang_multi_text.db	PropertyIndex_10034_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			湮灭伤害抗性	Havoc RES	消滅ダメージ耐性	Kháng Sát Thương Hủy Diệt
lang_multi_text.db	PropertyIndex_10035_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			治疗效果加成	Healing Bonus	HP回復効果アップ	Tăng Hiệu Quả Trị Liệu
lang_multi_text.db	PropertyIndex_10036_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			受治疗效果加成	Incoming Healing Bonus	被HP回復効果アップ	Tăng Hiệu Quả Được Trị Liệu
lang_multi_text.db	PropertyIndex_10037_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			物理伤害减免	Physical DMG Reduction	物理被ダメージ軽減	Giảm Sát Thương Vật Lý
lang_multi_text.db	PropertyIndex_10038_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			冷凝伤害减免	Glacio DMG Reduction	凝縮被ダメージ軽減	Giảm Sát Thương Ngưng Băng
lang_multi_text.db	PropertyIndex_10039_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			热熔伤害减免	Fusion DMG Reduction	焦熱被ダメージ軽減	Giảm Sát Thương Hỏa Liệt
lang_multi_text.db	PropertyIndex_10040_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			导电伤害减免	Electro DMG Reduction	電導被ダメージ軽減	Giảm Sát Thương Điện Từ
lang_multi_text.db	PropertyIndex_10041_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			气动伤害减免	Aero DMG Reduction	気動被ダメージ軽減	Giảm Sát Thương Khí Động
lang_multi_text.db	PropertyIndex_10042_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			衍射伤害减免	Spectro DMG Reduction	回折被ダメージ軽減	Giảm Sát Thương Quang Phổ
lang_multi_text.db	PropertyIndex_10043_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			湮灭伤害减免	Havoc DMG Reduction	消滅被ダメージ軽減	Giảm Sát Thương Hủy Diệt
lang_multi_text.db	PropertyIndex_10044_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数1	Reaction Amplification Coefficient I	反応増幅係数1	Hệ số Khuếch Đại Phản Ứng I
lang_multi_text.db	PropertyIndex_10045_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数2	Reaction Amplification Coefficient II	反応増幅係数2	Hệ số Khuếch Đại Phản Ứng II
lang_multi_text.db	PropertyIndex_10046_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数3	Reaction Amplification Coefficient III	反応増幅係数3	Hệ số Khuếch Đại Phản Ứng III
lang_multi_text.db	PropertyIndex_10047_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数4	Reaction Amplification Coefficient IV	反応増幅係数4	Hệ số Khuếch Đại Phản Ứng IV
lang_multi_text.db	PropertyIndex_10048_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数5	Reaction Amplification Coefficient V	反応増幅係数5	Hệ số Khuếch Đại Phản Ứng V
lang_multi_text.db	PropertyIndex_10049_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数6	Reaction Amplification Coefficient VI	反応増幅係数6	Hệ số Khuếch Đại Phản Ứng VI
lang_multi_text.db	PropertyIndex_10050_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数7	Reaction Amplification Coefficient VII	反応増幅係数7	Hệ số Khuếch Đại Phản Ứng VII
lang_multi_text.db	PropertyIndex_10051_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数8	Reaction Amplification Coefficient VIII	反応増幅係数8	Hệ số Khuếch Đại Phản Ứng VIII
lang_multi_text.db	PropertyIndex_10052_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数9	Reaction Amplification Coefficient IX	反応増幅係数9	Hệ số Khuếch Đại Phản Ứng IX
lang_multi_text.db	PropertyIndex_10053_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数10	Reaction Amplification Coefficient X	反応増幅係数10	Hệ số Khuếch Đại Phản Ứng X
lang_multi_text.db	PropertyIndex_10054_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数11	Reaction Amplification Coefficient XI	反応増幅係数11	Hệ số Khuếch Đại Phản Ứng XI
lang_multi_text.db	PropertyIndex_10055_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数12	Reaction Amplification Coefficient XII	反応増幅係数12	Hệ số Khuếch Đại Phản Ứng XII
lang_multi_text.db	PropertyIndex_10056_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数13	Reaction Amplification Coefficient XIII	反応増幅係数13	Hệ số Khuếch Đại Phản Ứng XIII
lang_multi_text.db	PropertyIndex_10057_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数14	Reaction Amplification Coefficient XIV	反応増幅係数14	Hệ số Khuếch Đại Phản Ứng XIV
lang_multi_text.db	PropertyIndex_10058_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/反应增幅系数15	Reaction Amplification Coefficient XV	反応増幅係数15	Hệ số Khuếch Đại Phản Ứng XV
lang_multi_text.db	PropertyIndex_10059_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			共鸣能量上限	Max Resonance Energy	共鳴エネルギー上限	Giới Hạn Năng Lượng Cộng Hưởng
lang_multi_text.db	PropertyIndex_10060_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			共鸣能量	Resonance Energy	共鳴エネルギー	Năng Lượng Cộng Hưởng
lang_multi_text.db	PropertyIndex_10061_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊能量1上限	Forte Gauge 1 Limit	特殊エネルギー1上限	Giới hạn Năng Lượng Forte I
lang_multi_text.db	PropertyIndex_10062_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊能量1	Forte Gauge 1	特殊エネルギー1	Năng Lượng Forte I
lang_multi_text.db	PropertyIndex_10063_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊能量2上限	Forte Gauge 2 Limit	特殊エネルギー2上限	Giới hạn Năng Lượng Forte II
lang_multi_text.db	PropertyIndex_10064_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊能量2	Forte Gauge 2	特殊エネルギー2	Năng Lượng Forte II
lang_multi_text.db	PropertyIndex_10065_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊能量3上限	Forte Gauge 3 Limit	特殊エネルギー3上限	Giới hạn Năng Lượng Forte III
lang_multi_text.db	PropertyIndex_10066_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊能量3	Forte Gauge 3	特殊エネルギー3	Năng Lượng Forte III
lang_multi_text.db	PropertyIndex_10067_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊能量4上限	Forte Gauge 4 Limit	特殊エネルギー4上限	Giới hạn Năng Lượng Forte IV
lang_multi_text.db	PropertyIndex_10068_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊能量4	Forte Gauge 4	特殊エネルギー4	Năng Lượng Forte IV
lang_multi_text.db	PropertyIndex_10069_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			耐力上限	Max STA	スタミナ上限	Giới Hạn Thể Lực
lang_multi_text.db	PropertyIndex_10070_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			耐力	STA	スタミナ	Thể Lực
lang_multi_text.db	PropertyIndex_10071_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/耐力恢复速度	Stamina Recovery Speed	スタミナ回復速度	Tốc độ Hồi Phục Thể Lực
lang_multi_text.db	PropertyIndex_10072_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/空耐力惩罚时间	Empty Stamina Penalty Time	スタミナ切れペナルティ時間	Thời gian Phạt Hết Thể Lực
lang_multi_text.db	PropertyIndex_10073_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/疾跑耐力消耗速度	Running Stamina Consumption Speed	走りスタミナ消費速度	Tốc độ Tiêu Hao Thể Lực Khi Chạy
lang_multi_text.db	PropertyIndex_10074_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/游泳耐力消耗速度	Swimming Stamina Consumption Speed	泳ぎスタミナ消費速度	Tốc độ Tiêu Hao Thể Lực Khi Bơi
lang_multi_text.db	PropertyIndex_10075_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/快速游泳耐力消耗速度	Fast Swimming Stamina Consumption Speed	全速泳ぎスタミナ消費速度	Tốc độ Tiêu Hao Thể Lực Khi Bơi Nhanh
lang_multi_text.db	PropertyIndex_10076_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/协奏能量上限	Climbing Stamina Consumption Speed	登りスタミナ消費速度	Tốc độ Tiêu Hao Thể Lực Khi Leo Trèo
lang_multi_text.db	PropertyIndex_10077_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/协奏能量	Fast Climbing Stamina Consumption Speed	全速登りスタミナ消費速度	Tiêu Hao Thể Lực Khi Leo Trèo Nhanh
lang_multi_text.db	PropertyIndex_10078_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			共振度上限	Max Vibration Strength	共振度上限	Giới Hạn Độ Cộng Hưởng
lang_multi_text.db	PropertyIndex_10079_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			共振度上限	Max Vibration Strength	共振度上限	Giới Hạn Độ Cộng Hưởng
lang_multi_text.db	PropertyIndex_10080_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			共振度恢复速度	Vibration Strength Recovery Rate	共振度回復速度	Tốc Độ Hồi Độ Cộng Hưởng
lang_multi_text.db	PropertyIndex_10081_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			空共振度惩罚时间	Vibration Strength Exhaustion	共振度切れペナルティ時間	Thời Gian Phạt Rỗng Độ Cộng Hưởng
lang_multi_text.db	PropertyIndex_10082_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			破共振度倍率	Vibration Strength Reduction Multiplier	共振度削減倍率	Bội Số Phá Độ Cộng Hưởng
lang_multi_text.db	PropertyIndex_10083_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			被破共振度倍率	Vibration Strength Reduction RES Multiplier	共振度被削減倍率	Bội Số Bị Phá Độ Cộng Hưởng
lang_multi_text.db	PropertyIndex_10084_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			韧性上限	Max Poise	強靭度上限	Giới Hạn Sức Bền
lang_multi_text.db	PropertyIndex_10085_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			韧性	Poise	強靭度	Sức Bền
lang_multi_text.db	PropertyIndex_10086_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			韧性恢复速度	Poise Recovery Rate	強靭度回復速度	Tốc Độ Hồi Sức Bền
lang_multi_text.db	PropertyIndex_10087_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			削韧倍率	Poise Reduction Multiplier	強靭度削減倍率	Bội Số Giảm Sức Bền
lang_multi_text.db	PropertyIndex_10088_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			被削韧倍率	Poise Reduction RES Multiplier	強靭度被削減倍率	Bội Số Bị Giảm Sức Bền
lang_multi_text.db	PropertyIndex_10089_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/属性1能量值	Attribute 1 Energy Value	属性1エネルギー	Năng Lượng Thuộc Tính 1
lang_multi_text.db	PropertyIndex_10090_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/属性2能量值	Attribute 2 Energy Value	属性2エネルギー	Năng Lượng Thuộc Tính 2
lang_multi_text.db	PropertyIndex_10091_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/属性3能量值	Attribute 3 Energy Value	属性3エネルギー	Năng Lượng Thuộc Tính 3
lang_multi_text.db	PropertyIndex_10092_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/属性4能量值	Attribute 4 Energy Value	属性4エネルギー	Năng Lượng Thuộc Tính 4
lang_multi_text.db	PropertyIndex_10093_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/属性5能量值	Attribute 5 Energy Value	属性5エネルギー	Năng Lượng Thuộc Tính 5
lang_multi_text.db	PropertyIndex_10094_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/属性6能量值	Attribute 6 Energy Value	属性6エネルギー	Năng Lượng Thuộc Tính 6
lang_multi_text.db	PropertyIndex_10095_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/特殊伤害倍率	Special Damage Multiplier	特殊ダメージ倍率	Hệ số Sát Thương Đặc Biệt
lang_multi_text.db	PropertyIndex_10096_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/快速攀爬耐力消耗x/帧	Quick Climb Stamina Consumption x/Frame	全速登りスタミナ消費x/フレーム	Tiêu Hao Thể Lực Leo Nhanh x/Khung hình
lang_multi_text.db	PropertyIndex_10097_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/元素属性类型	Elemental Attribute Type	属性タイプ	Loại Thuộc Tính Nguyên Tố
lang_multi_text.db	PropertyIndex_10098_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/脆弱时间	Vulnerability Time	無力時間	Thời gian Điểm Yếu
lang_multi_text.db	PropertyIndex_10099_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			无视防御率	DEF Penetration Rate	防御力無視率	Tỷ Lệ Bỏ Qua Phòng Ngự
lang_multi_text.db	PropertyIndex_100_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/无视物理伤害抗性	Ignore Physical Damage Resistance	物理ダメージ抵抗無視率	Bỏ Qua Kháng Sát Thương Vật Lý
lang_multi_text.db	PropertyIndex_10100_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/无视物理伤害抗性	Ignore Physical Damage Resistance	物理ダメージ抵抗無視率	Bỏ Qua Kháng Sát Thương Vật Lý
lang_multi_text.db	PropertyIndex_10101_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/无视属性1伤害抗性	Ignore Attribute 1 Damage Resistance	属性1ダメージ抵抗無視率	Bỏ Qua Kháng Sát Thương Thuộc Tính 1
lang_multi_text.db	PropertyIndex_10102_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/无视属性2伤害抗性	Ignore Attribute 2 Damage Resistance	属性2ダメージ抵抗無視率	Bỏ Qua Kháng Sát Thương Thuộc Tính 2
lang_multi_text.db	PropertyIndex_10103_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/无视属性3伤害抗性	Ignore Attribute 3 Damage Resistance	属性3ダメージ抵抗無視率	Bỏ Qua Kháng Sát Thương Thuộc Tính 3
lang_multi_text.db	PropertyIndex_10104_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/无视属性4伤害抗性	Ignore Attribute 4 Damage Resistance	属性4ダメージ抵抗無視率	Bỏ Qua Kháng Sát Thương Thuộc Tính 4
lang_multi_text.db	PropertyIndex_10105_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/无视属性5伤害抗性	Ignore Attribute 5 Damage Resistance	属性5ダメージ抵抗無視率	Bỏ Qua Kháng Sát Thương Thuộc Tính 5
lang_multi_text.db	PropertyIndex_10106_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/无视属性6伤害抗性	Ignore Attribute 6 Damage Resistance	属性6ダメージ抵抗無視率	Bỏ Qua Kháng Sát Thương Thuộc Tính 6
lang_multi_text.db	PropertyIndex_10107_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/技能状态韧性系数	Skill Status Poise Coefficient	スキル強靭度係数	Hệ số Độ Bền Trạng Thái Kỹ Năng
lang_multi_text.db	PropertyIndex_10108_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/攀爬跳跃消耗的耐力（一次）	Climbing Jump Stamina Consumption (Once)	登り・ジャンプスタミナ消費（1回）	Thể Lực Tiêu Hao Khi Nhảy Leo Trèo (1 Lần)
lang_multi_text.db	PropertyIndex_10109_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/滑翔耐力消耗速度x/秒	Gliding Stamina Consumption Speed x/Second	滑空スタミナ速度x/秒	Tốc độ Tiêu Hao Thể Lực Bay Lượn x/giây
lang_multi_text.db	PropertyIndex_10110_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/质量	Mass	質量	Khối lượng
lang_multi_text.db	PropertyIndex_10111_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/摩擦力系数	Friction Coefficient	摩擦係数	Hệ số Ma Sát
lang_multi_text.db	PropertyIndex_10112_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/重力系数	Gravity Coefficient	重力係数	Hệ số Trọng Lực
lang_multi_text.db	PropertyIndex_10113_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			移动速率	Movement Speed	移動速度	Tốc Độ Di Chuyển
lang_multi_text.db	PropertyIndex_10114_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			声骸技能伤害加成	Echo Skill DMG Bonus	音骸スキルダメージアップ	Tăng Sát Thương Kỹ Năng Echo
lang_multi_text.db	PropertyIndex_10115_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			普攻速度	Basic Attack Speed	通常攻撃速度	Tốc Độ Đánh Thường
lang_multi_text.db	PropertyIndex_10116_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			重击速度	Heavy Attack Speed	重撃速度	Tốc Độ Đánh Mạnh
lang_multi_text.db	PropertyIndex_10117_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/状态累积值1 上限	Status Accumulation Value 1 Limit	蓄積値1・上限	Giới Hạn Tích Lũy Trạng Thái I
lang_multi_text.db	PropertyIndex_10118_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/状态累积值1	Status Accumulation Value 1	蓄積値1	Tích Lũy Trạng Thái I
lang_multi_text.db	PropertyIndex_10119_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/状态累积值2 上限	Status Accumulation Value 2 Limit	蓄積値2・上限	Giới Hạn Tích Lũy Trạng Thái II
lang_multi_text.db	PropertyIndex_10120_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/状态累积值2	Status Accumulation Value 2	蓄積値2	Tích Lũy Trạng Thái II
lang_multi_text.db	PropertyIndex_10121_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/状态累积值3 上限	Status Accumulation Value 3 Limit	蓄積値3・上限	Giới Hạn Tích Lũy Trạng Thái III
lang_multi_text.db	PropertyIndex_10122_Name	3.4	Hội thoại/Cốt truyện	Nhân vật/Thuộc tính			dnt/状态累积值3	Status Accumulation Value 3	蓄積値3	Tích Lũy Trạng Thái III
