dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_multi_text.db	Flow_102000000_34	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Speaker_84_Name		仔细观察墙上的白色印记，当所有对应白色印记被点亮时，答案就在眼前。	Carefully observe the white marks on the wall. When all the white marks are lighted, the answer is right in front of you.	壁にある白い印をよく見よう、すべての呼応する白い印が灯されると、答えは目の前、すぐ近くにある。	Quan sát kỹ dấu ấn màu trắng trên tường, khi tất cả các dấu ấn màu trắng tương ứng được thắp sáng, đáp án sẽ ở ngay trước mắt.
lang_multi_text.db	Flow_102000000_8	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Speaker_84_Name		上面似乎还有通路，只是被挡住了。再试一下？	There seems to be a passage above, but it is blocked. Shall we try again?	でも、上にはまだ道がある。もうやるべきことはある。	Bên trên dường như vẫn còn lối đi, chỉ là bị chắn mất rồi. Thử lại lần nữa xem?
lang_multi_text.db	Flow_102000191_131	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			钟声越来越近……			Tiếng chuông ngày càng gần......
lang_multi_text.db	Flow_102000191_134	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			雾气变浓了，注意观察四周。			Sương mù đang dày đặc hơn, chú ý quan sát xung quanh.
lang_multi_text.db	Flow_102000191_530	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		{PlayerName}，小心残象。			{PlayerName}, cẩn thận Tàn Tượng.
lang_multi_text.db	Flow_102000191_534	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		那场战役最终赢了，但损失惨重……			Trận chiến đó cuối cùng đã thắng, nhưng tổn thất nặng nề......
lang_multi_text.db	Flow_102000191_535	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		大家失去了很多无法用一场胜仗衡量的东西。			Mọi người đã mất đi rất nhiều thứ không thể đong đếm bằng một trận thắng.
lang_multi_text.db	Flow_102000191_536	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		我也一样。			Tôi cũng vậy.
lang_multi_text.db	Flow_102000191_537	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		嗯，除了他们，还有很多人都留在了荒石高地的战场上。			Ừm, ngoài họ ra, còn rất nhiều người đã nằm lại trên chiến trường Hoang Thạch Cao Địa.
lang_multi_text.db	Flow_102000191_541	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		这个空间，就是他们留下的<ano=频率>残响</ano>构筑而成。			Không gian này được kiến tạo từ tàn hưởng mà họ để lại.
lang_multi_text.db	Flow_102000191_542	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		残象一直在融合他们的频率，渐渐把自己当作夜归……日复一日扮演着夜归记忆中的事情。			Tàn Tượng vẫn luôn dung hợp tần số của họ, dần dần tự xem mình là Dạ Quy......ngày qua ngày diễn lại những ký ức của Dạ Quy.
lang_multi_text.db	Flow_102000191_544	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		不过，我想他们的频率潜意识中还在与残象抗争。			Nhưng, tôi nghĩ trong tiềm thức, tần số của họ vẫn đang chống lại Tàn Tượng.
lang_multi_text.db	Flow_102000191_548	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		嗯，如果放任残象融合，恐怕会造成更大的危险……			Ừm, nếu cứ để mặc Tàn Tượng dung hợp, e rằng sẽ gây ra nguy hiểm còn lớn hơn......
lang_multi_text.db	Flow_102000191_549	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		我想是的。			Tôi nghĩ là vậy.
lang_multi_text.db	Flow_102000191_552	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		他们在用钟声引路。			Họ đang dùng tiếng chuông để dẫn đường.
lang_multi_text.db	Flow_102000191_555	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			临时小队也在那场战役中？			Đội tạm thời cũng tham gia trận chiến đó sao?
lang_multi_text.db	Flow_102000191_558	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			他们不想变成残象。			Họ không muốn biến thành Tàn Tượng.
lang_multi_text.db	Flow_102000191_56	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			残象察觉到我们进入后，会有所防备。			Tàn Tượng sẽ đề phòng khi nhận ra chúng ta đã tiến vào.
lang_multi_text.db	Flow_102000191_560	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			他们引我们进来是在求助？			Họ dẫn chúng ta vào đây là để cầu cứu sao?
lang_multi_text.db	Flow_102000191_564	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		荒谬……实在是太荒谬了！			Hoang đường......thật sự quá hoang đường!
lang_multi_text.db	Flow_102000191_565	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		我想是在模仿夜归新人的那堂课，参加鸣钟广场的纪念仪式。			Tôi nghĩ họ đang mô phỏng lại buổi học của các Dạ Quy tân binh, tham dự nghi lễ tưởng niệm tại Quảng trường Minh Chung.
lang_multi_text.db	Flow_102000191_567	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		一开始我并不理解这堂课的意义，只是跟着其他人，安静地站在广场上。			Lúc đầu tôi không hiểu ý nghĩa của buổi học này, chỉ đi theo những người khác, lặng lẽ đứng trên quảng trường.
lang_multi_text.db	Flow_102000191_568	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		直到有一次，我发现上次站在身旁的人已经变成名单上冰冷的名字。			Cho đến một lần, tôi phát hiện người đứng cạnh mình lần trước đã trở thành một cái tên lạnh lẽo trên danh sách.
lang_multi_text.db	Flow_102000191_57	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			随时做好迎战准备。			Hãy luôn sẵn sàng nghênh chiến bất cứ lúc nào.
lang_multi_text.db	Flow_102000191_571	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		当年今州城的确为荒石高地的战役举行了纪念仪式。			Năm đó, thành Kim Châu quả thực đã tổ chức lễ tưởng niệm cho trận chiến Hoang Thạch Cao Địa.
lang_multi_text.db	Flow_102000191_572	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		那次……我没有去。			Lần đó......tôi đã không đến.
lang_multi_text.db	Flow_102000191_573	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		不过，从那天开始，我突然知道了那堂课的意义。			Nhưng, từ ngày hôm đó, tôi đột nhiên hiểu được ý nghĩa của buổi học ấy.
lang_multi_text.db	Flow_102000191_576	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		钟声又响了……			Tiếng chuông lại vang lên......
lang_multi_text.db	Flow_102000191_577	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			这些是……残象？			Những thứ này là......Tàn Tượng?
lang_multi_text.db	Flow_102000191_578	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			它们究竟想做什么？			Rốt cuộc chúng muốn làm gì?
lang_multi_text.db	Flow_102000191_645	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			走吧。			Đi thôi.
lang_multi_text.db	Flow_102000191_646	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			是荒石高地那次吗？			Là trận Hoang Thạch Cao Địa đó sao?
lang_multi_text.db	Flow_102000191_647	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			残象永远不会理解这种意义。			Tàn Tượng vĩnh viễn sẽ không hiểu được ý nghĩa này.
lang_multi_text.db	Flow_102000191_648	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			这次我陪你，一起去告别吧。			Lần này ta sẽ đi cùng ngươi, cùng nhau nói lời từ biệt.
lang_multi_text.db	Flow_102000191_694	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		那支队伍速度可真快。			Đội đó chạy nhanh thật đấy.
lang_multi_text.db	Flow_102000191_695	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		今年的……可真强……			Lứa năm nay......mạnh thật......
lang_multi_text.db	Flow_102000191_697	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		运动会真……真好……玩……			Đại hội thể thao thật......thật vui......quá......
lang_multi_text.db	Flow_102000191_698	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		3、2、1，比赛……正式……			3, 2, 1, cuộc thi......chính thức......
lang_multi_text.db	Flow_102000191_699	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		反超了！！！！！！			Vượt lên rồi!!!!!!
lang_multi_text.db	Flow_102000191_700	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		…………			............
lang_multi_text.db	Flow_102000191_701	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		冠军——冠军———冠军——			Quán quân...quán quân...-quán quân...
lang_multi_text.db	Flow_102000191_702	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		临时小队……交棒失误……			Đội tạm thời......trao gậy thất bại......
lang_multi_text.db	Flow_102000191_703	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		追上来了！！！！！！			Đuổi kịp rồi!!!!!!
lang_multi_text.db	Flow_102000191_704	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		最后一棒的少年……			Cậu thiếu niên ở chặng cuối......
lang_multi_text.db	Flow_102000191_705	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 2		最快……纪录……			Kỷ lục......nhanh nhất......
lang_multi_text.db	Flow_102000191_706	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		………………			..................
lang_multi_text.db	Flow_102000191_707	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		………………………………			....................................
lang_multi_text.db	Flow_102000191_708	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		恭喜——————			Chúc mừng.........
lang_multi_text.db	Flow_102000191_709	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		恭喜！！！！！！！！！！！！！！			Chúc mừng!!!!!!!!!!!!!!
lang_multi_text.db	Flow_102000191_710	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		！！！！！！！！！！！！！！！！！！			!!!!!!!!!!!!!!!!!!
lang_multi_text.db	Flow_102000191_711	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		赢不了……			Không thắng nổi......
lang_multi_text.db	Flow_102000191_712	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		别管我了……快走……			Đừng bận tâm nữa......mau đi đi......
lang_multi_text.db	Flow_102000191_713	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		增援……快叫增援……			Viện trợ......mau gọi viện trợ......
lang_multi_text.db	Flow_102000191_714	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 1		真的可以相信他吗？			Thật sự có thể tin cậu ta sao?
lang_multi_text.db	Flow_102000191_715	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 2		要是再厉害点……都怪我……			Giá như mạnh hơn chút nữa......đều là lỗi của mình......
lang_multi_text.db	Flow_102000191_716	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 2		咕咕河豚可以坐吗？			Có thể ngồi lên Cá Nóc Cục Cục không?
lang_multi_text.db	Flow_102000191_717	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Diễn Viên Số 2		比赛……快开始……了……一……起……去……			Cuộc thi......sắp bắt đầu......rồi......cùng......nhau......đi......
lang_multi_text.db	Flow_102000191_718	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Đội Viên Dạ Quy		救兵，救兵来了！			Cứu binh, cứu binh đến rồi!
lang_multi_text.db	Flow_102000191_719	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Đội Viên Dạ Quy		残象太多了……根本打不完……			Tàn Tượng quá nhiều......đánh sao cho hết......
lang_multi_text.db	Flow_102000191_720	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Đội Viên Dạ Quy		这群小崽子没上过几天战场，怎么应付这种场面。			Lũ nhóc này chưa ra chiến trường được mấy ngày, làm sao đối phó nổi tình cảnh thế này.
lang_multi_text.db	Flow_102000191_721	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Đội Viên Dạ Quy		指挥部怎么回事？叫一群新人来增援！			Bộ chỉ huy bị làm sao vậy? Cử cả một đám tân binh đến tiếp viện!
lang_multi_text.db	Flow_102000191_722	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Đội Viên Dạ Quy		长官临走前居然把我们队的指挥权交给他？真的能行吗？			Trước khi đi, trưởng quan lại giao quyền chỉ huy đội ta cho cậu ta sao? Thật sự ổn không vậy?
lang_multi_text.db	Flow_102000191_723	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Đội Viên Dạ Quy		那小子的确是新人里出类拔萃的精英……可他才上过几次战场……			Cậu nhóc đó đúng là tinh anh xuất chúng trong lứa tân binh......nhưng cậu ta mới ra chiến trường được mấy lần đâu......
lang_multi_text.db	Flow_102000191_724	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Sóc Nguyệt		听说是刚组的临时小队，没什么配合。			Nghe nói là đội tạm thời vừa mới thành lập, chẳng có ăn ý gì cả.
lang_multi_text.db	Flow_102000191_725	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Sóc Nguyệt		这些残象就像在进行一场模仿游戏……			Đám Tàn Tượng này cứ như đang chơi một trò bắt chước vậy......
lang_multi_text.db	Flow_102000191_726	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			选项1			Lựa chọn 1
lang_multi_text.db	Flow_102000191_727	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			选项2			Lựa chọn 2
lang_multi_text.db	Flow_102000191_728	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Sóc Nguyệt		说点什么吧			Nói gì đó đi
lang_multi_text.db	Flow_102000191_729	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			你还好吗？			Ngươi không sao chứ?
lang_multi_text.db	Flow_102000191_730	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			这样他们就解脱了吧？			Như vậy họ đã được giải thoát rồi nhỉ?
lang_multi_text.db	Flow_102000191_731	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		他们被困在此处十年，如今终于完成了这场漫长的告别。			Họ đã bị mắc kẹt nơi đây mười năm, giờ rốt cuộc cũng hoàn thành được lời từ biệt dài đằng đẵng này.
lang_multi_text.db	Flow_102000191_732	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		这里的事态已经超出了我们已有的认知，海蚀现象还在产生新的变化。			Tình hình ở đây đã vượt quá nhận thức hiện có của chúng ta, hiện tượng Hải Thực vẫn đang tiếp tục sinh ra những biến hóa mới.
lang_multi_text.db	Flow_102000191_733	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Taoqi		我用终端记录了这里的频率样本，眼下还是先去一趟研究院吧。			Tôi đã dùng thiết bị đầu cuối ghi lại mẫu tần số ở đây, trước mắt hãy đến Viện Nghiên cứu một chuyến đã.
lang_multi_text.db	Flow_102000191_77	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			往前看看。			Nhìn về phía trước xem.
lang_multi_text.db	Flow_102000191_99	3.4	Hội thoại/Cốt truyện	Luồng hội thoại			这里的气息越来越紊乱，危险度正在上升。			Khí tức ở đây ngày càng hỗn loạn, mức độ nguy hiểm đang tăng lên.
lang_multi_text.db	Flow_106000000_1000	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Sâm Mẫn	When the Forest is No Longer Dim	没想到这么久了，这里还是这样，导师……	I didn't expect it to be the same after so long, the mentor...	時間が経っても……ここは同じですね。先生……	Không ngờ lâu như vậy rồi, nơi này vẫn thế này, Đạo Sư...
lang_multi_text.db	Flow_106000000_1001	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	走吧，我们一定会成功的！	Let's go, we will definitely succeed!	行きましょう！きっと成功しますよ！	Đi thôi, chúng ta nhất định sẽ thành công!
lang_multi_text.db	Flow_106000000_1002	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Sâm Mẫn	When the Forest is No Longer Dim	希望这次，能彻底清除困扰森林的源核。	I hope this time, we can completely eliminate the Main Core that is troubling the forest.	今度こそ、この問題を引き起こした源核を根絶やしにしましょう！	Hy vọng lần này, có thể dọn dẹp triệt để Nguyên Hạch đang quấy nhiễu khu rừng.
lang_multi_text.db	Flow_106000000_1003	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	就在上面了，漂泊者，我们走吧！	It's up there, Rover, let's go!	源核は上にあります。漂泊者さん、行きましょう！	Ở ngay bên trên rồi, Rover, chúng ta đi thôi!
lang_multi_text.db	Flow_106000000_1004	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Sâm Mẫn	When the Forest is No Longer Dim	不知道上面有什么在等着我们，漂泊者，一定小心。	I don't know what's waiting for us up there, Rover, be careful.	何が出てくるのかわかりません。どうか慎重にお願いします、漂泊者さん。	Không biết bên trên có gì đang chờ đợi chúng ta, Rover, nhất định phải cẩn thận.
lang_multi_text.db	Flow_106000000_1005	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	咦，是在底下不好看清仪器的朝向吗？	Huh, is it hard to see the direction of the instruments from below?	下からは装置の向きがはっきり見えないのですか？	Ơ, có phải ở bên dưới khó nhìn rõ hướng của các thiết bị không?
lang_multi_text.db	Flow_106000000_1008	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	那我启动无人机的拍摄功能看看……好了， 我把影像传输到你的终端，现在你就能从无人机的视角来观察这些仪器了！	Then I'll activate the drone's shooting function to see... Okay, I've transmitted the image to your Terminal, now you can observe these instruments from the drone's perspective!	それではドローンの撮影機能を起動してみます……よし、映像をあなたのデバイスに転送しました。これでドローンの視点から観察できますよ！	Vậy mình kích hoạt chức năng quay phim của drone xem sao... Xong rồi, mình đã truyền hình ảnh đến thiết bị đầu cuối của cậu, bây giờ cậu có thể quan sát những thiết bị này từ góc nhìn của drone rồi!
lang_multi_text.db	Flow_106000000_1009	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	嘿嘿，我能将无人机从高处拍摄的影像传输给你，所以，要是有什么看不清的，就和我说哦！	Hehe, I can transmit the image shot from the drone from a high place to you, so, if there's anything you can't see, just tell me!	ほほう、私はドローンからの映像をあなたに送信することができますから、何か見えないものがあれば、私に言ってくださいね！	Hehe, mình có thể truyền cho cậu hình ảnh mà drone quay từ trên cao, nên nếu có gì nhìn không rõ thì cứ nói với mình nhé!
lang_multi_text.db	Flow_106000000_1011	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	漂泊者，我们回去把这个发现告诉森敏吧，也看看她的实验进度如何。	Rover, let’s head back and update Senmin on what we found. We can also see how her experiment is going.	漂泊者さん、戻ってこのことを森敏に伝えに行きましょう。ついでに開発進捗も気になりますしね。	Rover, chúng ta về nói phát hiện này cho Senmin đi, cũng xem tiến độ thực nghiệm của cô ấy thế nào rồi.
lang_multi_text.db	Flow_106000000_1012	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Sâm Mẫn	When the Forest is No Longer Dim	源核核心就在巨榕树顶，漂泊者，这次也麻烦你了。	The Main Core is at the top of it. Rover, we're counting on you.	源核はガジュマルの頂上にあります。漂泊者さん、今回もお願いします！	Hạt nhân nguồn nằm ngay trên ngọn cây đa khổng lồ, Rover, lần này cũng phiền cậu rồi.
lang_multi_text.db	Flow_106000000_1013	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Sâm Mẫn	When the Forest is No Longer Dim	草木繁茂，空气清新，这就是导师一直想看到的景色吧。	Yeah... Lush vegetation, fresh air—I guess this must be what my mentor always dreamed of witnessing.	こうして新鮮な空気を吸いながら、草木が生い茂るこの景色を眺める……それが先生の願いでした。	Cây cỏ sum suê, không khí trong lành, đây chính là cảnh sắc mà Đạo Sư luôn muốn nhìn thấy nhỉ.
lang_multi_text.db	Flow_106000000_1015	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	漂泊者， 要是之后你来紫月榕的话，说不定我们还能再碰面呢！	Rover, if you come to the Violet Banyan later, maybe we'll meet again!	そのあたりであれば、また出会えるかもしれませんね！	Rover, nếu sau này cậu đến Cây Tử Nguyệt, biết đâu chúng ta còn có thể gặp lại nhau đó!
lang_multi_text.db	Flow_106000000_408	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Minh Kính	When the Forest is No Longer Dim	漂、漂泊者！可以麻烦你帮忙吗？	Ro-Rover! Could you please do me a favor?	ひょ、漂泊者さん！ちょっとお願い事が……！	Lữ, Rover! Có thể phiền cậu giúp một việc được không?
lang_multi_text.db	Flow_106000000_409	3.4	Hội thoại/Cốt truyện	Luồng hội thoại		When the Forest is No Longer Dim	怎么了？	What happened?	どうかしたの？	Có chuyện gì vậy?
lang_multi_text.db	Flow_106000000_410	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Minh Kính	When the Forest is No Longer Dim	我们接到无光之森勘查小队的求救信号，她们好像遭遇了危险！	We received a distress signal from the Dim Forest reconnaissance team, they seem to be in danger!	光なき森調査隊から遭難信号を受信しました。何かあったみたいです！	Bọn mình nhận được tín hiệu cầu cứu từ đội khảo sát Rừng Vô Quang, có vẻ họ đã gặp nguy hiểm!
lang_multi_text.db	Flow_106000000_411	3.4	Hội thoại/Cốt truyện	Luồng hội thoại		When the Forest is No Longer Dim	我来帮忙。	I'll help.	手伝うよ。	Để mình giúp.
lang_multi_text.db	Flow_106000000_412	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Minh Kính	When the Forest is No Longer Dim	帮、帮大忙了！我就把坐标发给你！	You're a lifesaver! I'll send you the coordinates!	た、助かります！すぐに座標をお送りします！	G, giúp được việc lớn rồi! Mình sẽ gửi tọa độ cho cậu ngay!
lang_multi_text.db	Flow_106000000_434	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	好厉害，几下就把他们都打倒了！	Wow, that's so impressive! You took them down in just a few moves!	さすがです！あっという間でした！	Lợi hại quá, chỉ vài đòn là đã hạ gục hết tụi nó rồi!
lang_multi_text.db	Flow_106000000_435	3.4	Hội thoại/Cốt truyện	Luồng hội thoại	Xảo Mộc	When the Forest is No Longer Dim	嘿，你看，拟核就在前面，这次也拜托你了！	Hey, you see, the Offshoot Core is right in front, I'll be counting on you this time too!	さあ、あと少しで疑似核です！今回もお願いします！	Này, cậu nhìn xem, hạt nhân giả ngay phía trước rồi, lần này lại nhờ cậu nhé!
