dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_multi_text.db	AdventureTask_10020022_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			在「逆境深塔·稳定区」的「残响之塔」中取得3枚印记	Obtain 3 Crests in Resonant Tower in Tower of Adversity: Stable Zone	「逆境深塔・安定エリア」の「残響の塔」で3枚のマークを獲得	Giành được 3 dấu ấn trong "Tháp Tàn Hưởng" của "Tháp Nghịch Cảnh - Khu Ổn Định"
lang_multi_text.db	AdventureTask_10020023_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意1个角色提升至50级	Level up 1 Resonator to Lv. 50	任意キャラ1人のレベルを50まで上げる	Nâng 1 nhân vật bất kỳ lên cấp 50
lang_multi_text.db	AdventureTask_10020024_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意1件武器提升至50级	Upgrade 1 Weapon to Lv.50	任意武器1本のレベルを50まで上げる	Nâng 1 vũ khí bất kỳ lên cấp 50
lang_multi_text.db	AdventureTask_10020025_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意5枚声骸提升至10级	Level up 5 Echoes to Lv. 10	任意音骸5体のレベルを10まで上げる	Nâng 5 Echo bất kỳ lên cấp 10
lang_multi_text.db	AdventureTask_10020026_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			激活无光之森的中枢信标	Activate Resonance Nexus in the Dim Forest	光なき森の中枢信号塔を解放	Kích hoạt Tín Hiệu Trung Tâm của Rừng Không Ánh Sáng
lang_multi_text.db	AdventureTask_10020027_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			累计调谐3枚声骸	Tune 3 Echoes in total	音骸3体のチューニングを行う	Điều hòa tích lũy 3 Echo
lang_multi_text.db	AdventureTask_10020028_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			获得今州地区的先行者2级称号	Become a Lv. 2 Pioneer in Jinzhou	今州地域で先駆者レベル2の称号を獲得する	Nhận danh hiệu Tiên Phong cấp 2 của khu vực Kim Châu
lang_multi_text.db	AdventureTask_10020029_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成2次「凝素领域」	Complete Forgery Challenges 2 times	「凝素領域」を2回クリア	Hoàn thành 2 lần "Lĩnh Vực Ngưng Tố"
lang_multi_text.db	AdventureTask_10020030_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			使用合成台合成道具1次	Craft an item at Synthesizer 1 time	合成マシンを使ってアイテムを1回合成する	Dùng Đài Tổng Hợp ghép đạo cụ 1 lần
lang_multi_text.db	AdventureTask_10020031_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			吸收10枚3星及以上品质的声骸	Absorb 10 Echoes of 3-Star or above rarity	星3以上の音骸を10体吸収	Hấp thụ 10 Echo phẩm chất từ 3 sao trở lên
lang_multi_text.db	AdventureTask_10020032_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			提升任意1个角色的1个技能等级到3级	Level up 1 skill of 1 Resonator to Lv. 3	任意キャラ1人の1つのスキルをレベル3まで上げる	Nâng 1 cấp kỹ năng của 1 nhân vật bất kỳ lên cấp 3
lang_multi_text.db	AdventureTask_10020033_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意3个角色提升至50级	Level up 3 Resonators to Lv. 50	任意キャラ3人のレベルを50まで上げる	Nâng 3 nhân vật bất kỳ lên cấp 50
lang_multi_text.db	AdventureTask_10020034_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意3件武器提升至50级	Upgrade 3 Weapons to Lv.50	任意武器3本のレベルを50まで上げる	Nâng 3 vũ khí bất kỳ lên cấp 50
lang_multi_text.db	AdventureTask_10020035_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意5枚声骸提升至15级	Level up 5 Echoes to Lv. 15	任意音骸5体のレベルを15まで上げる	Nâng 5 Echo bất kỳ lên cấp 15
lang_multi_text.db	AdventureTask_10020036_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			提升任意2个角色的2个技能等级到3级	Level up 2 skills of 2 Resonators to Lv. 3	任意キャラ2人の2つのスキルをレベル3まで上げる	Nâng 2 cấp kỹ năng của 2 nhân vật bất kỳ lên cấp 3
lang_multi_text.db	AdventureTask_10020037_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成1次「无音清剿」	Complete Tacet Suppression 1 time	「無音掃討」を1回クリア	Hoàn thành 1 lần "Tiễu Trừ Vô Thanh"
lang_multi_text.db	AdventureTask_10020038_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			吸收5枚4星及以上品质的声骸	Absorb 5 Echoes of 4-Star or above rarity	星4以上の音骸を5体吸収	Hấp thụ 5 Echo phẩm chất từ 4 sao trở lên
lang_multi_text.db	AdventureTask_10020039_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成「全息战略·强袭」的「无常凶鹭Ⅰ」	Complete Tactical Hologram: Calamity - Impermanence Heron I	「ホロタクティクス・強襲」の「無情のサギⅠ」をクリア	Hoàn thành "Cò Hung Vô Thường I" của "Chiến Lược Ba Chiều - Đột Kích"
lang_multi_text.db	AdventureTask_10020040_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成1次「战歌重奏·罪者的变革」	Complete Weekly Challenge: Sinful Declension 1 time	「戦歌復唱」を1回クリア	Hoàn thành 1 lần "Chiến Ca Lặp Lại - Sự Lột Xác Của Tội Đồ"
lang_multi_text.db	AdventureTask_10020041_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			累计调谐5枚声骸	Tune 5 Echoes in total	音骸を5体チューニング	Điều hòa tích lũy 5 Echo
lang_multi_text.db	AdventureTask_10020042_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			在「逆境深塔·稳定区」的「残响之塔」中取得12枚印记	Obtain 12 Crests in Resonant Tower in Tower of Adversity: Stable Zone	「逆境深塔・安定エリア」の「残響の塔」で12枚のマークを獲得	Giành được 12 dấu ấn trong "Tháp Tàn Hưởng" của "Tháp Nghịch Cảnh - Khu Ổn Định"
lang_multi_text.db	AdventureTask_10020043_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意1个角色提升至60级	Level up 1 Resonator to Lv. 60	任意キャラ1人のレベルを60まで上げる	Nâng 1 nhân vật bất kỳ lên cấp 60
lang_multi_text.db	AdventureTask_10020044_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意1件武器提升至60级	Upgrade 1 Weapon to Lv.60	任意武器1本のレベルを60まで上げる	Nâng 1 vũ khí bất kỳ lên cấp 60
lang_multi_text.db	AdventureTask_10020045_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意5枚声骸提升至20级	Level up 5 Echoes to Lv. 20	任意音骸5体のレベルを20まで上げる	Nâng 5 Echo bất kỳ lên cấp 20
lang_multi_text.db	AdventureTask_10020046_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			累计调谐10枚声骸	Tune 10 Echoes in total	音骸を10体チューニング	Điều hòa tích lũy 10 Echo
lang_multi_text.db	AdventureTask_10020047_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			吸收10枚4星及以上品质的声骸	Absorb 10 Echoes of 4-Star or above rarity	星4以上の音骸を10体吸収	Hấp thụ 10 Echo phẩm chất từ 4 sao trở lên
lang_multi_text.db	AdventureTask_10020048_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			古物交付等级达到4级	Reach level 4 in Casket Delivery	音匣提出レベルがレベル4を達成	Cấp giao cổ vật đạt cấp 4
lang_multi_text.db	AdventureTask_10020049_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成5次「无音清剿」	Complete Tacet Suppression 5 times	「無音掃討」を5回クリア	Hoàn thành 5 lần "Tiễu Trừ Vô Thanh"
lang_multi_text.db	AdventureTask_10020050_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			提升任意3个角色的2个技能等级到3级	Level up 2 Skills of 3 Resonators to Lv. 3	任意キャラ3人の2つのスキルをレベル3まで上げる	Nâng 2 cấp kỹ năng của 3 nhân vật bất kỳ lên cấp 3
lang_multi_text.db	AdventureTask_10020051_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成「全息战略·强袭」的「无常鹭Ⅱ」	Defeat Impermanence Heron II in Tactical Hologram: Calamity	「ホロタクティクス・強襲」の「無情のサギⅡ」をクリア	Hoàn thành "Cò Vô Thường II" của "Chiến Lược Ba Chiều - Đột Kích"
lang_multi_text.db	AdventureTask_10020052_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			在「逆境深塔·实验区」的「残响之塔」中取得6枚印记	Obtain 6 Crests in Resonant Tower in Tower of Adversity: Experiment Zone	「逆境深塔・実験エリア」の「残響の塔」で6枚のマークを獲得	Giành được 6 dấu ấn trong "Tháp Tàn Hưởng" của "Tháp Nghịch Cảnh - Khu Thí Nghiệm"
lang_multi_text.db	AdventureTask_10020053_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			任意角色装配3枚任意声骸	Equip any Resonator with 3 Echoes	任意キャラに音骸を3つ装備	Nhân vật bất kỳ trang bị 3 Echo bất kỳ
lang_multi_text.db	AdventureTask_10020054_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成1次「讨伐强敌」	Complete Boss Challenge 1 time	「強敵討伐」を1回クリア	Hoàn thành 1 lần "Thảo Phạt Kẻ Địch Mạnh"
lang_multi_text.db	AdventureTask_10020101_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意1个角色提升至70级	Level up 1 Resonators to Lv. 70	任意キャラのレベルを70まで上げる	Nâng 1 nhân vật bất kỳ lên cấp 70
lang_multi_text.db	AdventureTask_10020102_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意2枚声骸提升至25级	Level up 2 Echoes to Lv. 25	任意音骸2体のレベルを25まで上げる	Nâng 2 Echo bất kỳ lên cấp 25
lang_multi_text.db	AdventureTask_10020103_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			吸收10枚5星及以上品质的声骸	Absorb 10 Echoes of 5-Star or above rarity	星5以上の音骸を10体吸収	Hấp thụ 10 Echo phẩm chất từ 5 sao trở lên
lang_multi_text.db	AdventureTask_10020104_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成潮汐任务「往岁乘霄醒惊蛰」	Complete Main Quest "Thaw of Eons"	潮汐任務「春雷明かす乗霄の暗雲」をクリア	Hoàn thành Nhiệm Vụ Minh Triều "Kinh Trập Của Chuyến Đi Lên Mây Những Năm Trở Trước"
lang_multi_text.db	AdventureTask_10020105_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将数据坞等级提升至18级	Upgrade Data Bank to Lv. 18	データドックをレベル18まで上げる	Nâng cấp Máy Chủ dữ liệu lên cấp 18
lang_multi_text.db	AdventureTask_10020106_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			乘霄山区域探索度达到30%	Reach 30% Exploration Progress in Mt. Firmament	乗霄山エリアの探索進捗が30％達成	Tiến độ khám phá khu vực Núi Thừa Tiêu đạt 30%
lang_multi_text.db	AdventureTask_10020107_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			在「逆境深塔·实验区」的「残响之塔」中取得12枚印记	Obtain 12 Crests in Resonant Tower in Tower of Adversity: Experiment Zone	「逆境深塔・実験エリア」の「残響の塔」で12枚のマークを獲得	Giành được 12 dấu ấn trong "Tháp Tàn Hưởng" của "Tháp Nghịch Cảnh - Khu Thí Nghiệm"
lang_multi_text.db	AdventureTask_10020108_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成「全息战略·强袭」的「无冠者Ⅲ」	Complete Tactical Hologram: Calamity - Crownless III	「ホロタクティクス・強襲」の「無冠者Ⅲ」をクリア	Hoàn thành "Kẻ Vô Quán III" của "Chiến Lược Ba Chiều - Đột Kích"
lang_multi_text.db	AdventureTask_10020201_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意3个角色提升至70级	Level up 3 Resonators to Lv. 70	任意キャラ3人のレベルを70まで上げる	Nâng 3 nhân vật bất kỳ lên cấp 70
lang_multi_text.db	AdventureTask_10020202_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			提升任意3个角色的3个技能等级到4级	Level up 3 skills of 3 Resonators to Lv. 4	任意キャラ3人の3つのスキルをレベル4まで上げる	Nâng 3 cấp kỹ năng của 3 nhân vật bất kỳ lên cấp 4
lang_multi_text.db	AdventureTask_10020203_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意5枚声骸提升至25级	Level up 5 Echoes to Lv. 25	任意音骸5体のレベルを25まで上げる	Nâng 5 Echo bất kỳ lên cấp 25
lang_multi_text.db	AdventureTask_10020204_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成潮汐任务「行至海岸尽头」	Complete Main Quest "To the Shore's End"	潮汐任務「岸の最果てまで」をクリア	Hoàn thành Nhiệm Vụ Minh Triều "Đến Điểm Tận Cùng Bờ Biển"
lang_multi_text.db	AdventureTask_10020205_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将数据坞等级提升至21级	Upgrade Data Bank to Lv. 21	データドックをレベル21まで上げる	Nâng cấp Máy Chủ dữ liệu lên cấp 21
lang_multi_text.db	AdventureTask_10020206_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			黑海岸群岛和泰缇斯之底区域探索度均达到30%	Reach 30% Exploration Progress in Black Shores Archipelago and Tethys' Deep regions	ブラックショア諸島とテティスの底エリアの探索進捗が30％達成	Tiến độ khám phá khu vực Quần Đảo Bờ Biển Đen và Đáy Tethys đều đạt 30%
lang_multi_text.db	AdventureTask_10020207_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			在「逆境深塔·实验区」的「回音之塔」中取得12枚印记	Obtain 12 Crests in Echoing Tower in Tower of Adversity: Experiment Zone	「逆境深塔・実験エリア」の「反響の塔」で12枚のマークを獲得	Giành được 12 dấu ấn trong "Tháp Tiếng Vọng" của "Tháp Nghịch Cảnh - Khu Thí Nghiệm"
lang_multi_text.db	AdventureTask_10020208_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成「全息战略·强袭」的「燎照之骑Ⅲ」	Complete Tactical Hologram: Calamity - Inferno Rider III	「ホロタクティクス・強襲」の「燎原の炎騎Ⅲ」をクリア	Hoàn thành "Kỵ Sĩ Liệu Chiếu III" của "Chiến Lược Ba Chiều - Đột Kích"
lang_multi_text.db	AdventureTask_10020301_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将任意1个角色提升至80级	Level up 1 Resonators to Lv. 80	任意キャラのレベルを80まで上げる	Nâng 1 nhân vật bất kỳ lên cấp 80
lang_multi_text.db	AdventureTask_10020302_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			提升任意3个角色的3个技能等级到6级	Level up 3 skills of 3 Resonators to Lv. 6	任意キャラ3人の3つのスキルをレベル6まで上げる	Nâng 3 cấp kỹ năng của 3 nhân vật bất kỳ lên cấp 6
lang_multi_text.db	AdventureTask_10020303_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			累计消耗500个特级调谐器	Spend 500 Premium Tuners	特級チュナを累計500個消費	Tiêu hao tích lũy 500 Bộ Điều Hòa Đặc Cấp
lang_multi_text.db	AdventureTask_10020304_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成潮汐任务「那神圣微风时常吹入」	Complete Main Quest "The Sacred Breeze So Often Breathes"	潮汐任務「神聖なるそよ風は常に吹き込む」をクリア	Hoàn thành Nhiệm Vụ Minh Triều "Cơn Gió Linh Thiêng Kia Vẫn Thường Thổi Vào"
lang_multi_text.db	AdventureTask_10020305_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			将数据坞等级提升至24级	Upgrade Data Bank to Lv. 24	データドックをレベル24まで上げる	Nâng cấp Máy Chủ dữ liệu lên cấp 24
lang_multi_text.db	AdventureTask_10020306_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			拉古那地区8个区域探索度均达到30%	Reach 30% Exploration Progress in all 8 Ragunna regions	ラグーナ8つのエリアの探索進捗が30％達成	Tiến độ khám phá 8 khu vực của vùng Ragunna đều đạt 30%
lang_multi_text.db	AdventureTask_10020307_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成「全息战略·幻痛」的「无归的谬误Ⅲ」	Complete Tactical Hologram: Phantom Pain - Fallacy of No Return III	「ホロタクティクス・ファントムペイン」の「フェイタルエラーⅢ」をクリア	Hoàn thành "Nghịch Lý Không Đường Về III" của "Chiến Lược Ba Chiều - Huyễn Thống"
lang_multi_text.db	AdventureTask_10020308_TaskText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			完成「全息战略·幻痛」的「异构武装Ⅲ」	Complete Tactical Hologram: Phantom Pain - Sentry Construct III	「ホロタクティクス・ファントムペイン」の「ゼノコロッサスⅢ」をクリア	Hoàn thành "Vũ Trang Dị Cấu III" của "Chiến Lược Ba Chiều - Huyễn Thống"
lang_multi_text.db	DailyLeftTime	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			本日剩余：{0}	Remaining Today: {0}	本日残り：{0}	Hôm nay còn: {0}
lang_multi_text.db	DailyTask_ProgressText	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			{0}<color=#657584>/{1}</color>	{0}<color=#657584>/{1}</color>	{0}<color=#657584>/{1}</color>	{0}<color=#657584>/{1}</color>
lang_multi_text.db	Daily_BWGJ_1_1	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực	NPC #900009		唔……你是谁？	Umm... Who are you?	うぅ……あ、あなたは？	Ưm... Cậu là ai?
lang_multi_text.db	Daily_BWGJ_1_10	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực	NPC #900009		我怀疑，可能是药典出现了错漏，或者……我把两种相似的草药搞混了。	I suspect there might be some errors in the pharmacopoeia, or maybe I mixed up two similar herbs.	もしかしたら、薬学書の内容に誤りがあったのかもしれませんね。もしくは……姿が似ている他の植物と間違えてしまったのかも……。	Tôi nghi ngờ, có thể là dược điển đã có sai sót, hoặc... tôi đã nhầm lẫn giữa hai loại thảo dược giống nhau.
lang_multi_text.db	Daily_BWGJ_1_11	3.4	Hội thoại/Cốt truyện	Nhiệm vụ ngày/khu vực			我能看看你说的药典吗？	May I take a look at it?	{Male=その本を見せてくれるか？;Female=その本を見せてくれる？}	Mình có thể xem thử dược điển mà cậu nói không?
